col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Auditor General - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Eugene A Depasquale,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mike Stack,Mark B Cohen,Val Arkoosh,Elaine Tomlin,Henry Albert,Linda A Fields,Louis Farinella,Melissa Robbins,Charles Quann,Bev Hahn,W Gerard Oleksiak,All
Eugene A Depasquale,147,"1,745","1,173","1,162","1,072","1,007","1,030",952,820,817,851,792,836,703,699,All
Allyson Y Schwartz,,207,517,"1,203","1,102",520,"1,108",992,344,368,878,340,877,275,742,All
Michael J Rahming,,,91,364,326,951,349,278,853,787,224,766,230,734,153,All
Betsy May Kilkenny,,,,29,905,349,"1,021",930,216,240,825,217,830,170,705,All
Mike Stack,,,,,22,410,799,891,260,306,803,289,780,232,725,All
Mark B Cohen,,,,,,19,285,315,904,848,251,815,246,761,165,All
Val Arkoosh,,,,,,,19,837,186,182,780,166,780,127,663,All
Elaine Tomlin,,,,,,,,4,200,230,805,205,816,161,692,All
Henry Albert,,,,,,,,,2,808,158,786,151,755,113,All
Linda A Fields,,,,,,,,,,3,161,813,159,776,132,All
Louis Farinella,,,,,,,,,,,12,139,775,113,654,All
Melissa Robbins,,,,,,,,,,,,4,144,767,113,All
Charles Quann,,,,,,,,,,,,,1,101,678,All
Bev Hahn,,,,,,,,,,,,,,0,91,All
W Gerard Oleksiak,,,,,,,,,,,,,,,0,All
Total,"2,852","2,220","1,491","1,378","1,293","1,263","1,212","1,103","1,005","1,005",990,965,963,862,808,All
,Auditor General - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,1
,Eugene A Depasquale,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mark B Cohen,Mike Stack,Val Arkoosh,Elaine Tomlin,Melissa Robbins,Linda A Fields,Charles Quann,Henry Albert,Louis Farinella,Bev Hahn,W Gerard Oleksiak,1
Eugene A Depasquale,7,61,43,48,41,44,43,39,37,36,34,31,34,29,24,1
Allyson Y Schwartz,,4,15,42,17,39,42,35,17,15,31,13,30,11,24,1
Michael J Rahming,,,5,13,36,9,11,9,31,30,7,30,5,27,3,1
Betsy May Kilkenny,,,,0,16,38,40,41,14,15,33,9,33,7,28,1
Mark B Cohen,,,,,0,13,12,16,37,34,13,33,11,30,4,1
Mike Stack,,,,,,0,33,35,14,14,31,8,33,7,26,1
Val Arkoosh,,,,,,,2,34,11,8,28,9,28,5,26,1
Elaine Tomlin,,,,,,,,1,12,11,34,4,32,4,27,1
Melissa Robbins,,,,,,,,,0,35,9,31,9,29,3,1
Linda A Fields,,,,,,,,,,0,10,31,7,31,4,1
Charles Quann,,,,,,,,,,,0,6,28,5,24,1
Henry Albert,,,,,,,,,,,,0,5,28,2,1
Louis Farinella,,,,,,,,,,,,,0,4,24,1
Bev Hahn,,,,,,,,,,,,,,0,1,1
W Gerard Oleksiak,,,,,,,,,,,,,,,0,1
Total,109,69,56,52,48,48,48,44,43,42,38,38,38,33,28,1
,Auditor General - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,2
,Eugene A Depasquale,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Linda A Fields,Mike Stack,Henry Albert,Val Arkoosh,Melissa Robbins,Elaine Tomlin,Charles Quann,Bev Hahn,Louis Farinella,W Gerard Oleksiak,2
Eugene A Depasquale,6,88,76,62,60,55,54,50,50,48,50,46,42,42,28,2
Allyson Y Schwartz,,9,32,27,55,22,49,14,50,20,49,45,11,39,29,2
Michael J Rahming,,,5,61,28,50,22,51,22,41,21,18,43,17,6,2
Mark B Cohen,,,,0,20,50,23,51,14,40,22,18,40,19,6,2
Betsy May Kilkenny,,,,,2,16,38,11,47,15,42,41,10,34,25,2
Linda A Fields,,,,,,0,19,45,9,44,15,13,44,12,2,2
Mike Stack,,,,,,,1,11,34,17,39,36,14,34,26,2
Henry Albert,,,,,,,,0,8,39,13,10,39,12,2,2
Val Arkoosh,,,,,,,,,2,9,37,37,2,32,24,2
Melissa Robbins,,,,,,,,,,0,16,13,37,11,4,2
Elaine Tomlin,,,,,,,,,,,0,40,11,35,27,2
Charles Quann,,,,,,,,,,,,0,6,33,26,2
Bev Hahn,,,,,,,,,,,,,0,8,1,2
Louis Farinella,,,,,,,,,,,,,,3,21,2
W Gerard Oleksiak,,,,,,,,,,,,,,,0,2
Total,150,101,93,73,64,62,60,56,55,53,52,48,47,47,29,2
,Auditor General - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,3
,Eugene A Depasquale,Allyson Y Schwartz,Betsy May Kilkenny,Mike Stack,Val Arkoosh,Elaine Tomlin,Michael J Rahming,Louis Farinella,Mark B Cohen,Charles Quann,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,3
Eugene A Depasquale,4,62,45,42,39,36,31,33,28,27,27,19,19,18,15,3
Allyson Y Schwartz,,4,44,44,42,38,15,36,19,31,30,9,7,7,4,3
Betsy May Kilkenny,,,0,32,38,35,11,33,15,30,29,6,5,4,1,3
Mike Stack,,,,0,33,35,9,31,14,27,26,8,9,9,8,3
Val Arkoosh,,,,,1,33,14,32,15,31,28,8,5,5,4,3
Elaine Tomlin,,,,,,0,10,32,14,30,29,8,5,6,3,3
Michael J Rahming,,,,,,,5,8,24,6,5,19,15,15,16,3
Louis Farinella,,,,,,,,0,11,29,27,5,5,2,2,3
Mark B Cohen,,,,,,,,,1,8,8,21,19,19,17,3
Charles Quann,,,,,,,,,,0,27,3,1,1,0,3
W Gerard Oleksiak,,,,,,,,,,,0,3,3,1,0,3
Henry Albert,,,,,,,,,,,,0,18,16,16,3
Linda A Fields,,,,,,,,,,,,,0,16,16,3
Melissa Robbins,,,,,,,,,,,,,,0,16,3
Bev Hahn,,,,,,,,,,,,,,,0,3
Total,95,75,50,50,45,41,41,38,35,32,31,23,21,20,18,3
,Auditor General - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,4
,Eugene A Depasquale,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Charles Quann,Mike Stack,Elaine Tomlin,Louis Farinella,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,4
Eugene A Depasquale,7,73,49,52,36,42,43,40,39,36,28,22,21,20,15,4
Allyson Y Schwartz,,11,52,55,22,44,45,43,38,37,19,14,13,11,7,4
Betsy May Kilkenny,,,2,47,17,41,40,41,37,32,14,9,7,7,5,4
Val Arkoosh,,,,0,16,42,41,42,38,35,12,8,6,6,3,4
Michael J Rahming,,,,,4,13,11,12,11,10,31,25,23,22,21,4
Charles Quann,,,,,,0,41,37,37,37,13,10,8,5,3,4
Mike Stack,,,,,,,0,38,36,34,14,8,8,6,2,4
Elaine Tomlin,,,,,,,,0,35,32,11,6,6,6,3,4
Louis Farinella,,,,,,,,,0,32,11,7,4,3,3,4
W Gerard Oleksiak,,,,,,,,,,0,10,8,9,5,3,4
Mark B Cohen,,,,,,,,,,,0,28,27,25,22,4
Henry Albert,,,,,,,,,,,,0,24,22,18,4
Linda A Fields,,,,,,,,,,,,,1,23,19,4
Melissa Robbins,,,,,,,,,,,,,,0,20,4
Bev Hahn,,,,,,,,,,,,,,,0,4
Total,106,92,59,57,51,49,49,45,42,40,39,29,29,27,22,4
,Auditor General - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,5
,Eugene A Depasquale,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Linda A Fields,Mark B Cohen,Henry Albert,Elaine Tomlin,Melissa Robbins,Mike Stack,Bev Hahn,Louis Farinella,Val Arkoosh,Charles Quann,W Gerard Oleksiak,5
Eugene A Depasquale,3,54,37,36,30,29,26,30,25,27,22,26,26,20,16,5
Allyson Y Schwartz,,7,17,34,16,16,12,29,12,30,9,26,26,20,18,5
Michael J Rahming,,,1,12,31,32,29,10,27,8,27,7,6,4,4,5
Betsy May Kilkenny,,,,2,12,10,8,27,10,24,7,22,25,20,16,5
Linda A Fields,,,,,0,32,30,13,26,13,27,11,6,5,4,5
Mark B Cohen,,,,,,0,31,11,27,12,26,9,3,3,5,5
Henry Albert,,,,,,,0,9,28,8,27,7,2,3,2,5
Elaine Tomlin,,,,,,,,0,9,26,6,23,19,21,17,5
Melissa Robbins,,,,,,,,,0,10,26,8,3,4,3,5
Mike Stack,,,,,,,,,,0,6,23,16,18,15,5
Bev Hahn,,,,,,,,,,,0,6,2,2,1,5
