col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Thaddeus Kirkland,Blake Rutherford,Maria Quinones Sanchez,Cathy Brady,Jennifer Lentz,Anne Wakabayashi,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Ryan N Boyer,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,All
H Douglass Brown,2,73,70,70,72,69,12,9,12,8,8,9,10,9,9,7,26,36,15,11,All
Amanda Mcillmurray,,0,67,72,73,69,12,9,14,10,11,8,11,10,9,9,24,31,16,5,All
Peter Cutty,,,0,64,66,64,14,13,13,10,9,9,11,10,10,8,24,31,14,6,All
Katherine Hunter Snyder,,,,0,69,65,10,9,11,8,8,8,8,9,9,7,23,30,13,5,All
Kat Richter,,,,,0,69,11,8,11,8,8,8,9,8,9,6,23,30,13,4,All
Jacob Adeniran,,,,,,0,10,7,11,7,7,7,9,8,8,6,21,29,13,4,All
Thaddeus Kirkland,,,,,,,1,42,32,31,31,32,28,26,28,28,23,20,13,7,All
Blake Rutherford,,,,,,,,2,32,30,30,32,28,28,29,28,24,10,12,2,All
Maria Quinones Sanchez,,,,,,,,,0,33,33,30,32,33,29,29,22,9,12,1,All
Cathy Brady,,,,,,,,,,0,31,29,27,29,27,26,22,6,11,1,All
Jennifer Lentz,,,,,,,,,,,0,31,31,28,29,26,21,10,9,0,All
Anne Wakabayashi,,,,,,,,,,,,0,31,24,29,26,19,10,9,0,All
Leanne Krueger Braneky,,,,,,,,,,,,,0,28,30,26,21,9,9,0,All
Angel Cruz,,,,,,,,,,,,,,0,28,25,21,6,9,0,All
Ted Kirsch,,,,,,,,,,,,,,,0,23,19,7,8,1,All
Ryan N Boyer,,,,,,,,,,,,,,,,0,16,8,10,0,All
Katie Mcginty,,,,,,,,,,,,,,,,,8,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,2,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,1,All
Total,94,79,79,74,73,69,67,53,45,41,40,39,39,36,35,34,63,54,33,19,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Thaddeus Kirkland,Blake Rutherford,Maria Quinones Sanchez,Cathy Brady,Jennifer Lentz,Anne Wakabayashi,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Ryan N Boyer,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,1
H Douglass Brown,2,73,70,70,72,69,12,9,12,8,8,9,10,9,9,7,26,36,15,11,1
Amanda Mcillmurray,,0,67,72,73,69,12,9,14,10,11,8,11,10,9,9,24,31,16,5,1
Peter Cutty,,,0,64,66,64,14,13,13,10,9,9,11,10,10,8,24,31,14,6,1
Katherine Hunter Snyder,,,,0,69,65,10,9,11,8,8,8,8,9,9,7,23,30,13,5,1
Kat Richter,,,,,0,69,11,8,11,8,8,8,9,8,9,6,23,30,13,4,1
Jacob Adeniran,,,,,,0,10,7,11,7,7,7,9,8,8,6,21,29,13,4,1
Thaddeus Kirkland,,,,,,,1,42,32,31,31,32,28,26,28,28,23,20,13,7,1
Blake Rutherford,,,,,,,,2,32,30,30,32,28,28,29,28,24,10,12,2,1
Maria Quinones Sanchez,,,,,,,,,0,33,33,30,32,33,29,29,22,9,12,1,1
Cathy Brady,,,,,,,,,,0,31,29,27,29,27,26,22,6,11,1,1
Jennifer Lentz,,,,,,,,,,,0,31,31,28,29,26,21,10,9,0,1
Anne Wakabayashi,,,,,,,,,,,,0,31,24,29,26,19,10,9,0,1
Leanne Krueger Braneky,,,,,,,,,,,,,0,28,30,26,21,9,9,0,1
Angel Cruz,,,,,,,,,,,,,,0,28,25,21,6,9,0,1
Ted Kirsch,,,,,,,,,,,,,,,0,23,19,7,8,1,1
Ryan N Boyer,,,,,,,,,,,,,,,,0,16,8,10,0,1
Katie Mcginty,,,,,,,,,,,,,,,,,8,0,0,0,1
John Fetterman,,,,,,,,,,,,,,,,,,0,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,,,,2,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,1,1
Total,94,79,79,74,73,69,67,53,45,41,40,39,39,36,35,34,63,54,33,19,1
