col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,All
,Joe Torsella,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,All
Joe Torsella,211,"1,228","1,089",446,385,All
Dwight Evans,,245,0,0,0,All
Chaka Fattah,,,172,0,0,All
Brian Anthony Gordon,,,,61,0,All
Dan Muroff,,,,,52,All
Total,"3,359","1,473","1,261",507,437,All
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,1
,Joe Torsella,Dwight Evans,Brian Anthony Gordon,Chaka Fattah,Dan Muroff,1
Joe Torsella,10,52,22,22,13,1
Dwight Evans,,10,0,0,0,1
Brian Anthony Gordon,,,6,0,0,1
Chaka Fattah,,,,3,0,1
Dan Muroff,,,,,2,1
Total,119,62,28,25,15,1
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,2
,Joe Torsella,Dwight Evans,Dan Muroff,Chaka Fattah,Brian Anthony Gordon,2
Joe Torsella,5,136,31,31,22,2
Dwight Evans,,22,0,0,0,2
Dan Muroff,,,7,0,0,2
Chaka Fattah,,,,2,0,2
Brian Anthony Gordon,,,,,3,2
Total,225,158,38,33,25,2
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,3
,Joe Torsella,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,3
Joe Torsella,6,38,33,14,12,3
Dwight Evans,,0,0,0,0,3
Chaka Fattah,,,1,0,0,3
Dan Muroff,,,,0,0,3
Brian Anthony Gordon,,,,,1,3
Total,103,38,34,14,13,3
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,4
,Joe Torsella,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,4
Joe Torsella,3,60,31,13,1,4
Chaka Fattah,,19,0,0,0,4
Dwight Evans,,,25,0,0,4
Brian Anthony Gordon,,,,1,0,4
Dan Muroff,,,,,0,4
Total,108,79,56,14,1,4
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,5
,Joe Torsella,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,5
Joe Torsella,10,45,35,21,17,5
Dwight Evans,,6,0,0,0,5
Chaka Fattah,,,5,0,0,5
Dan Muroff,,,,2,0,5
Brian Anthony Gordon,,,,,2,5
Total,128,51,40,23,19,5
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,6
,Joe Torsella,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,6
Joe Torsella,3,58,54,20,15,6
Chaka Fattah,,10,0,0,0,6
Dwight Evans,,,13,0,0,6
Brian Anthony Gordon,,,,2,0,6
Dan Muroff,,,,,0,6
Total,150,68,67,22,15,6
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,7
,Joe Torsella,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,7
Joe Torsella,2,70,43,23,20,7
Dwight Evans,,14,0,0,0,7
Chaka Fattah,,,8,0,0,7
Dan Muroff,,,,2,0,7
Brian Anthony Gordon,,,,,4,7
Total,158,84,51,25,24,7
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,8
,Joe Torsella,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,8
Joe Torsella,7,27,26,5,6,8
Chaka Fattah,,1,0,0,0,8
Dwight Evans,,,0,0,0,8
Brian Anthony Gordon,,,,2,0,8
Dan Muroff,,,,,0,8
Total,71,28,26,7,6,8
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,9
,Joe Torsella,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,9
Joe Torsella,6,67,46,17,10,9
Dwight Evans,,3,0,0,0,9
Chaka Fattah,,,0,0,0,9
Brian Anthony Gordon,,,,5,0,9
Dan Muroff,,,,,2,9
Total,146,70,46,22,12,9
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,10
,Joe Torsella,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,10
Joe Torsella,6,36,19,17,10,10
Dwight Evans,,3,0,0,0,10
Chaka Fattah,,,2,0,0,10
Dan Muroff,,,,2,0,10
Brian Anthony Gordon,,,,,0,10
Total,88,39,21,19,10,10
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,11
,Joe Torsella,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,11
Joe Torsella,20,60,31,18,11,11
Chaka Fattah,,5,0,0,0,11
Dwight Evans,,,5,0,0,11
Brian Anthony Gordon,,,,1,0,11
Dan Muroff,,,,,0,11
Total,140,65,36,19,11,11
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,12
,Joe Torsella,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,12
Joe Torsella,3,63,37,12,2,12
Chaka Fattah,,11,0,0,0,12
Dwight Evans,,,17,0,0,12
Brian Anthony Gordon,,,,2,0,12
Dan Muroff,,,,,0,12
Total,117,74,54,14,2,12
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,13
,Joe Torsella,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,13
Joe Torsella,9,60,44,23,9,13
Dwight Evans,,15,0,0,0,13
Chaka Fattah,,,17,0,0,13
Brian Anthony Gordon,,,,3,0,13
Dan Muroff,,,,,4,13
Total,145,75,61,26,13,13
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,14
,Joe Torsella,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,14
Joe Torsella,12,85,51,31,23,14
Dwight Evans,,17,0,0,0,14
Chaka Fattah,,,4,0,0,14
Brian Anthony Gordon,,,,3,0,14
Dan Muroff,,,,,4,14
Total,202,102,55,34,27,14
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,15
,Joe Torsella,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,15
Joe Torsella,11,63,69,22,8,15
Chaka Fattah,,20,0,0,0,15
Dwight Evans,,,10,0,0,15
Brian Anthony Gordon,,,,2,0,15
Dan Muroff,,,,,5,15
Total,173,83,79,24,13,15
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,16
,Joe Torsella,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,16
Joe Torsella,7,44,43,15,9,16
Dwight Evans,,17,0,0,0,16
Chaka Fattah,,,17,0,0,16
Brian Anthony Gordon,,,,3,0,16
Dan Muroff,,,,,0,16
Total,118,61,60,18,9,16
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,17
,Joe Torsella,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,17
Joe Torsella,4,62,37,9,3,17
Dwight Evans,,28,0,0,0,17
Chaka Fattah,,,12,0,0,17
Brian Anthony Gordon,,,,3,0,17
Dan Muroff,,,,,1,17
Total,115,90,49,12,4,17
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,18
,Joe Torsella,Chaka Fattah,Dwight Evans,Dan Muroff,Brian Anthony Gordon,18
Joe Torsella,21,36,31,12,13,18
Chaka Fattah,,6,0,0,0,18
Dwight Evans,,,4,0,0,18
Dan Muroff,,,,4,0,18
Brian Anthony Gordon,,,,,1,18
Total,113,42,35,16,14,18
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,19
,Joe Torsella,Chaka Fattah,Dwight Evans,Dan Muroff,Brian Anthony Gordon,19
Joe Torsella,12,80,47,41,27,19
Chaka Fattah,,6,0,0,0,19
Dwight Evans,,,4,0,0,19
Dan Muroff,,,,5,0,19
Brian Anthony Gordon,,,,,5,19
Total,207,86,51,46,32,19
,State Treasurer - Democrat,Representative In Congress 2nd District - Democrat,,,,20
,Joe Torsella,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,20
