col_1,col_2,col_3,col_4,col_5,col_6,division
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,All
Hillary Clinton,334,0,0,701,602,All
Bernie Sanders,,207,0,547,579,All
Roque Rocky De La Fuente,,,10,15,13,All
John Sabatina,,,,37,0,All
Kevin J Boyle,,,,,33,All
Total,"1,637","1,333",38,"1,300","1,227",All
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,1
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,1
Hillary Clinton,4,0,0,27,34,1
Bernie Sanders,,7,0,31,24,1
Roque Rocky De La Fuente,,,0,0,1,1
John Sabatina,,,,2,0,1
Kevin J Boyle,,,,,1,1
Total,65,62,1,60,60,1
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,2
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,2
Hillary Clinton,15,0,0,33,20,2
Bernie Sanders,,8,0,23,30,2
Roque Rocky De La Fuente,,,0,1,0,2
John Sabatina,,,,2,0,2
Kevin J Boyle,,,,,4,2
Total,68,61,1,59,54,2
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,3
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,Kevin J Boyle,John Sabatina,3
Bernie Sanders,11,0,0,50,51,3
Hillary Clinton,,4,0,39,31,3
Roque Rocky De La Fuente,,,1,0,1,3
Kevin J Boyle,,,,0,0,3
John Sabatina,,,,,5,3
Total,112,74,2,89,88,3
,Senator In The General Assembly 5th District - Democrat,,President Of The United States - Democrat,,,4
,John Sabatina,Kevin J Boyle,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
John Sabatina,6,0,47,39,1,4
Kevin J Boyle,,0,40,29,0,4
Hillary Clinton,,,3,0,0,4
Bernie Sanders,,,,3,0,4
Roque Rocky De La Fuente,,,,,2,4
Total,93,69,90,71,3,4
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,5
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,5
Bernie Sanders,10,0,0,28,30,5
Hillary Clinton,,10,0,31,20,5
Roque Rocky De La Fuente,,,0,2,0,5
John Sabatina,,,,3,0,5
Kevin J Boyle,,,,,4,5
Total,68,61,2,64,54,5
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,6
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,6
Bernie Sanders,8,0,0,22,29,6
Hillary Clinton,,6,0,29,18,6
Roque Rocky De La Fuente,,,0,1,0,6
John Sabatina,,,,3,0,6
Kevin J Boyle,,,,,0,6
Total,59,53,1,55,47,6
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,7
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Kevin J Boyle,John Sabatina,7
Hillary Clinton,5,0,0,24,23,7
Bernie Sanders,,7,0,24,16,7
Roque Rocky De La Fuente,,,2,1,1,7
Kevin J Boyle,,,,2,0,7
John Sabatina,,,,,1,7
Total,52,47,4,51,41,7
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,8
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Kevin J Boyle,John Sabatina,8
Hillary Clinton,23,0,0,25,25,8
Bernie Sanders,,8,0,15,11,8
Roque Rocky De La Fuente,,,0,0,2,8
Kevin J Boyle,,,,0,0,8
John Sabatina,,,,,0,8
Total,73,34,2,40,38,8
