col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,All
,Martina White,Gilbert Cox,Tom Ellis,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Alan Apt,Pam Levy,All
Martina White,468,740,617,602,577,605,432,412,All
Gilbert Cox,,6,503,494,112,232,188,93,All
Tom Ellis,,,13,506,186,62,43,86,All
Lauren E Casper,,,,3,151,106,43,95,All
Michael J Mcmonagle,,,,,50,145,58,154,All
Shannon Oscar,,,,,,9,279,211,All
Alan Apt,,,,,,,5,139,All
Pam Levy,,,,,,,,11,All
Total,"2,191",900,787,755,664,660,476,459,All
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,1
,Martina White,Alan Apt,Michael J Mcmonagle,Shannon Oscar,Pam Levy,Gilbert Cox,Lauren E Casper,Tom Ellis,1
Martina White,1,8,7,7,5,4,3,3,1
Alan Apt,,1,2,2,3,2,0,0,1
Michael J Mcmonagle,,,1,4,4,0,1,2,1
Shannon Oscar,,,,0,2,2,1,1,1
Pam Levy,,,,,0,0,0,0,1
Gilbert Cox,,,,,,0,2,1,1
Lauren E Casper,,,,,,,0,1,1
Tom Ellis,,,,,,,,0,1
Total,17,9,8,7,5,4,3,3,1
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,2
,Martina White,Gilbert Cox,Shannon Oscar,Alan Apt,Lauren E Casper,Tom Ellis,Michael J Mcmonagle,Pam Levy,2
Martina White,3,5,4,2,2,2,1,1,2
Gilbert Cox,,0,1,1,0,0,0,0,2
Shannon Oscar,,,0,2,1,0,0,0,2
Alan Apt,,,,0,1,0,0,0,2
Lauren E Casper,,,,,0,1,0,1,2
Tom Ellis,,,,,,0,0,1,2
Michael J Mcmonagle,,,,,,,0,0,2
Pam Levy,,,,,,,,0,2
Total,16,5,5,3,3,2,1,1,2
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,3
,Martina White,Gilbert Cox,Lauren E Casper,Shannon Oscar,Michael J Mcmonagle,Tom Ellis,Pam Levy,Alan Apt,3
Martina White,15,19,20,18,13,15,14,9,3
Gilbert Cox,,0,11,7,1,10,1,6,3
Lauren E Casper,,,0,4,5,10,5,0,3
Shannon Oscar,,,,0,8,2,5,6,3
Michael J Mcmonagle,,,,,3,5,6,0,3
Tom Ellis,,,,,,0,3,1,3
Pam Levy,,,,,,,1,1,3
Alan Apt,,,,,,,,0,3
Total,62,20,20,20,18,17,15,10,3
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,4
,Martina White,Gilbert Cox,Michael J Mcmonagle,Tom Ellis,Lauren E Casper,Shannon Oscar,Pam Levy,Alan Apt,4
Martina White,35,63,54,53,51,40,28,24,4
Gilbert Cox,,0,7,42,46,14,4,12,4
Michael J Mcmonagle,,,3,15,10,15,15,2,4
Tom Ellis,,,,0,43,6,7,1,4
Lauren E Casper,,,,,1,6,5,3,4
Shannon Oscar,,,,,,1,13,15,4
Pam Levy,,,,,,,1,5,4
Alan Apt,,,,,,,,0,4
Total,168,69,59,59,58,43,30,24,4
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,5
,Martina White,Tom Ellis,Gilbert Cox,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Shannon Oscar,Alan Apt,5
Martina White,24,45,46,46,43,34,26,23,5
Tom Ellis,,1,31,36,17,9,3,6,5
Gilbert Cox,,,1,29,9,10,13,9,5
Lauren E Casper,,,,0,12,13,7,4,5
Michael J Mcmonagle,,,,,6,15,4,5,5
Pam Levy,,,,,,0,10,10,5
Shannon Oscar,,,,,,,0,12,5
Alan Apt,,,,,,,,0,5
Total,129,56,55,55,50,36,27,25,5
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,6
,Martina White,Gilbert Cox,Lauren E Casper,Tom Ellis,Shannon Oscar,Pam Levy,Michael J Mcmonagle,Alan Apt,6
Martina White,5,43,36,36,12,10,9,6,6
Gilbert Cox,,1,41,41,7,7,3,4,6
Lauren E Casper,,,0,40,3,5,3,0,6
Tom Ellis,,,,0,1,4,2,0,6
Shannon Oscar,,,,,1,3,2,7,6
Pam Levy,,,,,,0,4,2,6
Michael J Mcmonagle,,,,,,,1,0,6
Alan Apt,,,,,,,,0,6
Total,64,55,47,46,17,14,12,10,6
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,7
,Martina White,Gilbert Cox,Tom Ellis,Lauren E Casper,Shannon Oscar,Alan Apt,Pam Levy,Michael J Mcmonagle,7
Martina White,19,38,30,27,20,16,10,10,7
Gilbert Cox,,0,31,31,9,8,1,1,7
Tom Ellis,,,0,32,0,2,1,3,7
Lauren E Casper,,,,0,0,1,0,2,7
Shannon Oscar,,,,,1,15,8,4,7
Alan Apt,,,,,,0,5,1,7
Pam Levy,,,,,,,0,3,7
Michael J Mcmonagle,,,,,,,,0,7
Total,79,45,38,35,22,17,11,10,7
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,8
,Martina White,Gilbert Cox,Tom Ellis,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Pam Levy,Alan Apt,8
Martina White,9,23,13,12,15,14,11,9,8
Gilbert Cox,,0,14,11,5,5,4,4,8
Tom Ellis,,,2,10,3,1,3,1,8
Lauren E Casper,,,,0,3,3,1,2,8
Michael J Mcmonagle,,,,,0,2,3,1,8
Shannon Oscar,,,,,,1,5,6,8
Pam Levy,,,,,,,0,4,8
Alan Apt,,,,,,,,0,8
Total,52,27,18,17,16,15,11,9,8
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,12
,Martina White,Lauren E Casper,Michael J Mcmonagle,Tom Ellis,Gilbert Cox,Alan Apt,Pam Levy,Shannon Oscar,12
Martina White,9,18,15,12,13,8,9,8,12
Lauren E Casper,,1,8,13,14,4,3,3,12
Michael J Mcmonagle,,,4,4,2,3,3,2,12
Tom Ellis,,,,2,13,0,2,1,12
Gilbert Cox,,,,,0,1,2,2,12
Alan Apt,,,,,,1,3,3,12
Pam Levy,,,,,,,0,2,12
Shannon Oscar,,,,,,,,0,12
Total,43,24,20,20,18,9,9,8,12
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,14
,Martina White,Gilbert Cox,Shannon Oscar,Michael J Mcmonagle,Pam Levy,Alan Apt,Lauren E Casper,Tom Ellis,14
Martina White,18,16,15,12,11,10,7,7,14
Gilbert Cox,,0,5,4,4,6,7,7,14
Shannon Oscar,,,1,3,6,7,1,1,14
Michael J Mcmonagle,,,,0,4,0,1,2,14
Pam Levy,,,,,1,3,3,2,14
Alan Apt,,,,,,0,0,0,14
Lauren E Casper,,,,,,,0,6,14
Tom Ellis,,,,,,,,0,14
Total,56,20,17,12,12,11,11,11,14
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,15
,Martina White,Shannon Oscar,Tom Ellis,Alan Apt,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Gilbert Cox,15
Martina White,0,9,9,7,7,6,5,4,15
Shannon Oscar,,0,5,3,2,2,2,2,15
Tom Ellis,,,0,2,5,3,1,1,15
Alan Apt,,,,0,1,1,1,2,15
Lauren E Casper,,,,,0,1,2,2,15
Michael J Mcmonagle,,,,,,0,0,0,15
Pam Levy,,,,,,,0,1,15
Gilbert Cox,,,,,,,,0,15
Total,20,9,9,7,7,6,5,4,15
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,18
,Martina White,Tom Ellis,Gilbert Cox,Shannon Oscar,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Alan Apt,18
Martina White,5,10,9,10,7,9,9,9,18
Tom Ellis,,0,8,0,8,3,3,1,18
Gilbert Cox,,,0,2,7,1,3,3,18
Shannon Oscar,,,,0,2,3,4,4,18
Lauren E Casper,,,,,0,2,1,0,18
Michael J Mcmonagle,,,,,,0,3,0,18
Pam Levy,,,,,,,0,5,18
Alan Apt,,,,,,,,0,18
Total,33,13,12,11,10,10,10,9,18
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,20
,Martina White,Gilbert Cox,Lauren E Casper,Tom Ellis,Shannon Oscar,Michael J Mcmonagle,Alan Apt,Pam Levy,20
Martina White,10,22,18,14,16,12,10,7,20
Gilbert Cox,,0,17,14,7,3,5,2,20
Lauren E Casper,,,0,14,1,2,3,2,20
Tom Ellis,,,,0,1,3,1,1,20
Shannon Oscar,,,,,0,5,4,5,20
Michael J Mcmonagle,,,,,,0,0,3,20
Alan Apt,,,,,,,0,1,20
Pam Levy,,,,,,,,0,20
Total,51,25,21,18,16,13,10,7,20
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,21
,Martina White,Gilbert Cox,Lauren E Casper,Tom Ellis,Shannon Oscar,Michael J Mcmonagle,Pam Levy,Alan Apt,21
Martina White,4,21,17,16,16,12,8,8,21
Gilbert Cox,,1,16,17,9,4,3,5,21
Lauren E Casper,,,0,15,2,5,0,1,21
Tom Ellis,,,,1,0,6,1,1,21
Shannon Oscar,,,,,0,4,7,7,21
Michael J Mcmonagle,,,,,,1,2,1,21
Pam Levy,,,,,,,0,2,21
Alan Apt,,,,,,,,0,21
Total,48,30,24,24,20,14,11,10,21
,Representative In The General Assembly 170th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,22
,Martina White,Tom Ellis,Gilbert Cox,Shannon Oscar,Lauren E Casper,Michael J Mcmonagle,Alan Apt,Pam Levy,22
Martina White,20,18,19,19,17,15,11,12,22
