col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,All
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
Donna Bullock,61,0,0,0,679,404,200,110,All
Jamar Izzo Izzard,,17,0,0,124,67,45,19,All
Jimmie Moore,,,18,0,80,108,17,20,All
Donnell L Jones,,,,2,1,1,0,0,All
Chaka Fattah,,,,,115,0,0,0,All
Dwight Evans,,,,,,61,0,0,All
Brian Anthony Gordon,,,,,,,19,0,All
Dan Muroff,,,,,,,,12,All
Total,"1,454",272,243,4,999,641,281,161,All
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,1
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,1
Donna Bullock,1,0,0,0,42,31,27,22,1
Jimmie Moore,,0,0,0,6,5,4,5,1
Jamar Izzo Izzard,,,0,0,4,5,2,2,1
Donnell L Jones,,,,0,0,0,0,0,1
Dwight Evans,,,,,10,0,0,0,1
Chaka Fattah,,,,,,4,0,0,1
Dan Muroff,,,,,,,1,0,1
Brian Anthony Gordon,,,,,,,,3,1
Total,123,20,13,0,62,45,34,32,1
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,2
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,2
Donna Bullock,4,0,0,0,60,28,16,9,2
Jamar Izzo Izzard,,3,0,0,3,3,1,4,2
Jimmie Moore,,,1,0,5,5,0,2,2
Donnell L Jones,,,,0,0,0,0,0,2
Chaka Fattah,,,,,9,0,0,0,2
Dwight Evans,,,,,,8,0,0,2
Brian Anthony Gordon,,,,,,,1,0,2
Dan Muroff,,,,,,,,1,2
Total,117,14,13,0,77,44,18,16,2
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,3
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,3
Donna Bullock,5,0,0,0,93,47,18,4,3
Jimmie Moore,,1,0,0,8,12,2,4,3
Jamar Izzo Izzard,,,1,0,8,8,6,0,3
Donnell L Jones,,,,0,0,0,0,0,3
Chaka Fattah,,,,,11,0,0,0,3
Dwight Evans,,,,,,5,0,0,3
Brian Anthony Gordon,,,,,,,2,0,3
Dan Muroff,,,,,,,,0,3
Total,167,27,23,0,120,72,28,8,3
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,4
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,4
Donna Bullock,7,0,0,0,60,50,18,12,4
Jamar Izzo Izzard,,1,0,0,11,10,4,4,4
Jimmie Moore,,,0,0,6,8,0,2,4
Donnell L Jones,,,,1,0,0,0,0,4
Chaka Fattah,,,,,7,0,0,0,4
Dwight Evans,,,,,,5,0,0,4
Brian Anthony Gordon,,,,,,,0,0,4
Dan Muroff,,,,,,,,1,4
Total,147,30,16,1,84,73,22,19,4
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,5
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,5
Donna Bullock,4,0,0,0,52,45,40,25,5
Jamar Izzo Izzard,,1,0,0,8,11,2,3,5
Jimmie Moore,,,1,0,4,5,4,0,5
Donnell L Jones,,,,0,0,0,0,0,5
Dwight Evans,,,,,10,0,0,0,5
Chaka Fattah,,,,,,9,0,0,5
Dan Muroff,,,,,,,4,0,5
Brian Anthony Gordon,,,,,,,,1,5
Total,166,25,14,0,74,70,50,29,5
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,9
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,9
Donna Bullock,6,0,0,0,62,29,12,1,9
Jimmie Moore,,1,0,0,3,6,1,0,9
Jamar Izzo Izzard,,,0,0,3,0,2,0,9
Donnell L Jones,,,,0,0,0,0,0,9
Chaka Fattah,,,,,9,0,0,0,9
Dwight Evans,,,,,,3,0,0,9
Brian Anthony Gordon,,,,,,,1,0,9
Dan Muroff,,,,,,,,0,9
Total,110,11,5,0,77,38,16,1,9
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,10
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Brian Anthony Gordon,Dwight Evans,Dan Muroff,10
Donna Bullock,3,0,0,0,16,13,8,3,10
Jamar Izzo Izzard,,0,0,0,15,7,3,1,10
Jimmie Moore,,,0,0,1,1,4,1,10
Donnell L Jones,,,,0,0,0,0,0,10
Chaka Fattah,,,,,2,0,0,0,10
Brian Anthony Gordon,,,,,,0,0,0,10
Dwight Evans,,,,,,,2,0,10
Dan Muroff,,,,,,,,2,10
Total,43,26,7,0,34,21,17,7,10
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,11
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,11
Donna Bullock,2,0,0,0,38,30,18,2,11
Jimmie Moore,,1,0,0,12,6,2,0,11
Jamar Izzo Izzard,,,1,0,8,0,8,0,11
Donnell L Jones,,,,1,0,0,0,0,11
Chaka Fattah,,,,,11,0,0,0,11
Dwight Evans,,,,,,3,0,0,11
Brian Anthony Gordon,,,,,,,1,0,11
Dan Muroff,,,,,,,,0,11
Total,90,21,17,1,69,39,29,2,11
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 195th District - Democrat,,,,12
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,12
Chaka Fattah,17,0,0,0,60,13,9,1,12
Dwight Evans,,4,0,0,22,18,6,1,12
Brian Anthony Gordon,,,2,0,9,2,2,0,12
Dan Muroff,,,,1,0,2,0,0,12
Donna Bullock,,,,,7,0,0,0,12
Jimmie Moore,,,,,,7,0,0,12
Jamar Izzo Izzard,,,,,,,0,0,12
Donnell L Jones,,,,,,,,0,12
Total,100,51,15,3,98,42,17,2,12
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,13
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,13
Donna Bullock,10,0,0,0,67,32,11,0,13
Jamar Izzo Izzard,,1,0,0,7,4,1,0,13
Jimmie Moore,,,1,0,4,3,1,0,13
Donnell L Jones,,,,0,0,0,0,0,13
Chaka Fattah,,,,,12,0,0,0,13
Dwight Evans,,,,,,0,0,0,13
Brian Anthony Gordon,,,,,,,1,0,13
Dan Muroff,,,,,,,,0,13
Total,120,13,9,0,90,39,14,0,13
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,14
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,14
Donna Bullock,9,0,0,0,83,30,13,1,14
Jimmie Moore,,1,0,0,11,18,1,0,14
Jamar Izzo Izzard,,,1,0,3,2,2,0,14
Donnell L Jones,,,,0,0,0,0,0,14
Chaka Fattah,,,,,5,0,0,0,14
Dwight Evans,,,,,,7,0,0,14
Brian Anthony Gordon,,,,,,,2,0,14
Dan Muroff,,,,,,,,0,14
Total,136,31,8,0,102,57,18,1,14
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 195th District - Democrat,,,,15
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,15
Chaka Fattah,11,0,0,0,36,26,4,0,15
Dwight Evans,,2,0,0,11,7,6,0,15
Brian Anthony Gordon,,,3,0,7,2,0,0,15
Dan Muroff,,,,0,1,0,0,0,15
Donna Bullock,,,,,3,0,0,0,15
Jamar Izzo Izzard,,,,,,4,0,0,15
Jimmie Moore,,,,,,,3,0,15
Donnell L Jones,,,,,,,,0,15
Total,77,26,12,1,58,39,13,0,15
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,18
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,18
Donna Bullock,0,0,0,0,15,11,9,2,18
Jamar Izzo Izzard,,2,0,0,12,11,3,2,18
Jimmie Moore,,,1,0,3,7,1,1,18
Donnell L Jones,,,,0,0,0,0,0,18
Chaka Fattah,,,,,5,0,0,0,18
Dwight Evans,,,,,,2,0,0,18
Brian Anthony Gordon,,,,,,,2,0,18
Dan Muroff,,,,,,,,0,18
Total,37,30,13,0,35,31,15,5,18
,Representative In The General Assembly 195th District - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,19
,Donna Bullock,Jamar Izzo Izzard,Jimmie Moore,Donnell L Jones,Chaka Fattah,Dwight Evans,Dan Muroff,Brian Anthony Gordon,19
Donna Bullock,0,0,0,0,13,12,8,9,19
Jamar Izzo Izzard,,2,0,0,3,1,4,2,19
Jimmie Moore,,,0,0,0,5,0,1,19
Donnell L Jones,,,,0,0,0,0,0,19
Chaka Fattah,,,,,3,0,0,0,19
Dwight Evans,,,,,,0,0,0,19
Dan Muroff,,,,,,,2,0,19
Brian Anthony Gordon,,,,,,,,0,19
Total,42,12,6,0,19,18,14,12,19
