col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 1st District - Democrat,,Attorney General - Democrat,,,All
,Lawrence M Farnese Jr,John H Morley Jr,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,All
Lawrence M Farnese Jr,76,0,"1,311","1,018",223,All
John H Morley Jr,,16,449,533,112,All
Stephen A Zappala Jr,,,359,0,0,All
Josh Shapiro,,,,284,0,All
John Morganelli,,,,,38,All
Total,"2,628","1,110","2,119","1,835",373,All
,Senator In The General Assembly 1st District - Democrat,,Attorney General - Democrat,,,1
,Lawrence M Farnese Jr,John H Morley Jr,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Lawrence M Farnese Jr,3,0,54,51,7,1
John H Morley Jr,,0,21,20,4,1
Josh Shapiro,,,10,0,0,1
Stephen A Zappala Jr,,,,12,0,1
John Morganelli,,,,,3,1
Total,115,45,85,83,14,1
,Senator In The General Assembly 1st District - Democrat,,Attorney General - Democrat,,,2
,Lawrence M Farnese Jr,John H Morley Jr,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,2
Lawrence M Farnese Jr,7,0,78,70,14,2
John H Morley Jr,,2,28,17,7,2
Josh Shapiro,,,14,0,0,2
Stephen A Zappala Jr,,,,17,0,2
John Morganelli,,,,,1,2
Total,169,54,120,104,22,2
,Senator In The General Assembly 1st District - Democrat,,Attorney General - Democrat,,,3
,Lawrence M Farnese Jr,John H Morley Jr,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,3
Lawrence M Farnese Jr,4,0,113,69,7,3
John H Morley Jr,,1,13,30,1,3
Stephen A Zappala Jr,,,26,0,0,3
Josh Shapiro,,,,25,0,3
John Morganelli,,,,,0,3
Total,193,45,152,124,8,3
,Senator In The General Assembly 1st District - Democrat,,Attorney General - Democrat,,,4
,Lawrence M Farnese Jr,John H Morley Jr,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,4
Lawrence M Farnese Jr,4,0,61,56,21,4
John H Morley Jr,,2,19,25,10,4
