col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Leslie Acosta,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Elaine Tomlin,Michael J Rahming,Charles Quann,Louis Farinella,Mike Stack,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,All
Leslie Acosta,165,730,529,521,428,410,364,331,320,296,244,199,180,159,147,All
Allyson Y Schwartz,,22,501,500,386,214,363,340,302,300,129,95,82,81,70,All
Betsy May Kilkenny,,,6,487,365,183,346,333,295,285,102,71,65,58,48,All
Val Arkoosh,,,,4,358,185,345,325,293,287,103,74,62,51,48,All
Elaine Tomlin,,,,,24,110,342,325,309,285,105,78,66,65,54,All
Michael J Rahming,,,,,,11,96,86,66,64,200,180,149,137,132,All
Charles Quann,,,,,,,1,322,286,289,89,65,55,49,38,All
Louis Farinella,,,,,,,,0,275,274,77,52,37,33,23,All
Mike Stack,,,,,,,,,3,278,66,45,53,46,40,All
W Gerard Oleksiak,,,,,,,,,,0,58,42,46,39,37,All
Mark B Cohen,,,,,,,,,,,1,184,149,136,130,All
Henry Albert,,,,,,,,,,,,0,153,137,132,All
Linda A Fields,,,,,,,,,,,,,3,131,130,All
Melissa Robbins,,,,,,,,,,,,,,1,128,All
Bev Hahn,,,,,,,,,,,,,,,0,All
Total,"1,302",815,589,580,497,454,403,371,358,327,269,219,202,175,160,All
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,2
,Leslie Acosta,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Louis Farinella,Charles Quann,Elaine Tomlin,Mike Stack,Mark B Cohen,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,2
Leslie Acosta,28,60,53,45,34,31,32,30,28,26,27,18,18,14,14,2
Allyson Y Schwartz,,3,48,45,20,33,34,31,29,15,29,11,11,10,8,2
Betsy May Kilkenny,,,1,46,18,34,33,30,30,15,29,9,10,8,7,2
Val Arkoosh,,,,1,16,30,32,28,24,10,27,6,5,5,4,2
Michael J Rahming,,,,,0,11,7,7,7,22,5,21,15,13,14,2
Louis Farinella,,,,,,0,27,24,26,8,26,6,8,6,5,2
Charles Quann,,,,,,,0,27,24,9,27,7,7,6,4,2
Elaine Tomlin,,,,,,,,0,22,10,23,6,6,4,4,2
Mike Stack,,,,,,,,,1,10,23,6,9,8,4,2
Mark B Cohen,,,,,,,,,,0,5,21,15,13,13,2
W Gerard Oleksiak,,,,,,,,,,,0,2,5,3,4,2
Henry Albert,,,,,,,,,,,,0,15,14,14,2
Linda A Fields,,,,,,,,,,,,,0,13,13,2
Melissa Robbins,,,,,,,,,,,,,,0,10,2
Bev Hahn,,,,,,,,,,,,,,,0,2
Total,121,72,61,53,41,36,35,34,34,33,30,23,21,18,16,2
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,3
,Leslie Acosta,Allyson Y Schwartz,Val Arkoosh,Betsy May Kilkenny,Michael J Rahming,Elaine Tomlin,Charles Quann,Mark B Cohen,Louis Farinella,Mike Stack,Henry Albert,W Gerard Oleksiak,Bev Hahn,Linda A Fields,Melissa Robbins,3
Leslie Acosta,13,52,45,44,43,30,30,30,24,24,20,20,17,17,13,3
Allyson Y Schwartz,,1,34,34,23,25,24,17,20,20,10,19,9,10,8,3
Val Arkoosh,,,0,33,18,21,20,14,21,18,9,15,5,8,4,3
Betsy May Kilkenny,,,,0,19,24,19,11,20,21,6,15,5,6,4,3
Michael J Rahming,,,,,1,12,13,20,10,9,16,9,16,13,13,3
Elaine Tomlin,,,,,,1,22,12,19,23,7,17,6,7,6,3
Charles Quann,,,,,,,1,13,19,20,7,18,6,7,6,3
Mark B Cohen,,,,,,,,0,9,8,18,8,16,14,13,3
Louis Farinella,,,,,,,,,0,18,3,17,2,3,1,3
Mike Stack,,,,,,,,,,0,4,17,3,4,3,3
Henry Albert,,,,,,,,,,,0,5,15,16,13,3
W Gerard Oleksiak,,,,,,,,,,,,0,5,5,5,3
Bev Hahn,,,,,,,,,,,,,0,13,14,3
Linda A Fields,,,,,,,,,,,,,,0,12,3
Melissa Robbins,,,,,,,,,,,,,,,0,3
Total,116,55,46,45,45,33,31,31,24,24,21,21,18,18,14,3
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,4
,Leslie Acosta,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Elaine Tomlin,Charles Quann,Mike Stack,W Gerard Oleksiak,Louis Farinella,Michael J Rahming,Mark B Cohen,Linda A Fields,Melissa Robbins,Bev Hahn,Henry Albert,4
Leslie Acosta,22,52,43,42,37,33,33,32,28,21,12,11,10,8,8,4
Allyson Y Schwartz,,1,51,51,42,40,38,40,38,9,6,3,5,3,2,4
Betsy May Kilkenny,,,0,52,42,42,37,37,39,9,6,6,5,4,3,4
Val Arkoosh,,,,0,41,40,37,37,39,8,5,3,4,2,1,4
Elaine Tomlin,,,,,3,40,39,37,39,6,6,5,5,3,3,4
Charles Quann,,,,,,0,35,36,38,5,6,6,5,4,3,4
Mike Stack,,,,,,,1,40,35,6,6,3,5,4,4,4
W Gerard Oleksiak,,,,,,,,0,34,7,7,3,5,4,4,4
Louis Farinella,,,,,,,,,0,3,3,2,3,1,0,4
Michael J Rahming,,,,,,,,,,1,9,9,8,6,8,4
Mark B Cohen,,,,,,,,,,,0,8,8,7,7,4
Linda A Fields,,,,,,,,,,,,0,7,6,7,4
Melissa Robbins,,,,,,,,,,,,,0,8,5,4
Bev Hahn,,,,,,,,,,,,,,0,5,4
Henry Albert,,,,,,,,,,,,,,,0,4
Total,98,66,57,56,52,45,44,42,40,23,12,11,10,8,8,4
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,5
,Leslie Acosta,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Michael J Rahming,Elaine Tomlin,Charles Quann,Louis Farinella,Mike Stack,Mark B Cohen,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,5
Leslie Acosta,13,78,54,50,43,35,33,29,26,29,22,21,20,17,14,5
Allyson Y Schwartz,,1,52,50,28,36,34,30,25,16,25,10,8,8,6,5
Betsy May Kilkenny,,,1,50,26,35,32,30,26,14,23,10,8,9,4,5
Val Arkoosh,,,,0,23,33,31,28,27,12,22,8,4,5,3,5
Michael J Rahming,,,,,2,13,11,9,9,23,5,18,17,14,14,5
Elaine Tomlin,,,,,,0,31,29,24,12,21,8,6,8,3,5
Charles Quann,,,,,,,0,29,25,12,23,8,5,6,4,5
Louis Farinella,,,,,,,,0,22,10,22,6,3,4,1,5
Mike Stack,,,,,,,,,1,9,21,7,5,7,5,5
Mark B Cohen,,,,,,,,,,0,6,19,18,13,13,5
W Gerard Oleksiak,,,,,,,,,,,0,3,3,3,3,5
Henry Albert,,,,,,,,,,,,0,17,13,12,5
Linda A Fields,,,,,,,,,,,,,1,15,12,5
Melissa Robbins,,,,,,,,,,,,,,1,11,5
Bev Hahn,,,,,,,,,,,,,,,0,5
Total,134,89,64,58,51,42,37,33,31,30,26,22,22,18,15,5
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,6
,Leslie Acosta,Allyson Y Schwartz,Elaine Tomlin,Betsy May Kilkenny,Michael J Rahming,Val Arkoosh,Mike Stack,Louis Farinella,Mark B Cohen,Charles Quann,Henry Albert,W Gerard Oleksiak,Linda A Fields,Melissa Robbins,Bev Hahn,6
Leslie Acosta,14,60,49,46,41,40,28,26,25,22,20,17,18,17,15,6
Allyson Y Schwartz,,1,32,35,24,36,18,25,19,21,13,16,9,11,8,6
Elaine Tomlin,,,1,30,16,30,27,26,15,21,12,18,9,9,8,6
