col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Attorney General - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,All
Josh Shapiro,327,0,0,"2,025",563,719,658,230,All
Stephen A Zappala Jr,,354,0,"1,517","1,087",491,460,188,All
John Morganelli,,,75,297,88,354,103,50,All
Morgan Cephas,,,,355,0,0,0,0,All
Lynwood W Savage,,,,,160,0,0,0,All
Steven Jones,,,,,,98,0,0,All
Edwin Santana,,,,,,,180,0,All
Jess Johnson,,,,,,,,48,All
Total,"4,522","4,097",967,"4,194","1,898","1,662","1,401",516,All
,Attorney General - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,1
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Morgan Cephas,Steven Jones,Lynwood W Savage,Jess Johnson,Edwin Santana,1
Stephen A Zappala Jr,6,0,0,33,17,22,8,5,1
Josh Shapiro,,9,0,18,13,4,6,4,1
John Morganelli,,,1,5,5,0,2,2,1
Morgan Cephas,,,,8,0,0,0,0,1
Steven Jones,,,,,3,0,0,0,1
Lynwood W Savage,,,,,,6,0,0,1
Jess Johnson,,,,,,,2,0,1
Edwin Santana,,,,,,,,1,1
Total,91,54,15,64,38,32,18,12,1
,Attorney General - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,2
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,2
Stephen A Zappala Jr,9,0,0,39,24,13,6,6,2
Josh Shapiro,,7,0,31,21,14,15,2,2
John Morganelli,,,2,6,3,3,1,2,2
Morgan Cephas,,,,6,0,0,0,0,2
Lynwood W Savage,,,,,1,0,0,0,2
Steven Jones,,,,,,2,0,0,2
Edwin Santana,,,,,,,0,0,2
Jess Johnson,,,,,,,,1,2
Total,97,90,17,82,49,32,22,11,2
,Representative In The General Assembly 192nd District - Democrat,,,,,Attorney General - Democrat,,,3
,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,3
Morgan Cephas,6,0,0,0,0,43,24,25,3
Lynwood W Savage,,4,0,0,0,6,16,1,3
Steven Jones,,,1,0,0,7,7,12,3
Jess Johnson,,,,0,0,7,1,1,3
Edwin Santana,,,,,3,3,2,0,3
Josh Shapiro,,,,,,10,0,0,3
Stephen A Zappala Jr,,,,,,,8,0,3
John Morganelli,,,,,,,,1,3
Total,98,27,27,9,8,76,58,40,3
,Attorney General - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,4
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,4
Stephen A Zappala Jr,4,0,0,45,8,12,14,2,4
Josh Shapiro,,4,0,15,14,7,3,1,4
John Morganelli,,,1,4,9,1,1,1,4
Morgan Cephas,,,,13,0,0,0,0,4
Steven Jones,,,,,1,0,0,0,4
Edwin Santana,,,,,,5,0,0,4
Lynwood W Savage,,,,,,,4,0,4
Jess Johnson,,,,,,,,0,4
Total,85,44,17,77,32,25,22,4,4
,Attorney General - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Morgan Cephas,Edwin Santana,Lynwood W Savage,Steven Jones,Jess Johnson,5
Stephen A Zappala Jr,9,0,0,22,10,21,2,3,5
Josh Shapiro,,1,0,17,15,8,3,6,5
John Morganelli,,,0,3,1,1,8,0,5
Morgan Cephas,,,,3,0,0,0,0,5
Edwin Santana,,,,,11,0,0,0,5
Lynwood W Savage,,,,,,1,0,0,5
Steven Jones,,,,,,,0,0,5
Jess Johnson,,,,,,,,2,5
Total,67,50,13,45,37,31,13,11,5
,Attorney General - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,6
,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,Morgan Cephas,Lynwood W Savage,Edwin Santana,Steven Jones,Jess Johnson,6
Stephen A Zappala Jr,7,0,0,41,38,18,11,2,6
Josh Shapiro,,10,0,28,9,16,23,5,6
John Morganelli,,,5,4,3,7,9,0,6
Morgan Cephas,,,,9,0,0,0,0,6
Lynwood W Savage,,,,,10,0,0,0,6
Edwin Santana,,,,,,7,0,0,6
