col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,All
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Jared Solomon,162,0,381,190,161,144,All
Mark B Cohen,,68,199,147,136,86,All
Katie Mcginty,,,21,0,0,0,All
Joe Sestak,,,,26,0,0,All
John Fetterman,,,,,12,0,All
Joseph J Vodvarka,,,,,,5,All
Total,"1,038",636,601,363,309,235,All
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,13
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,13
Jared Solomon,25,0,65,17,17,12,13
Mark B Cohen,,9,18,15,12,11,13
Katie Mcginty,,,2,0,0,0,13
Joe Sestak,,,,3,0,0,13
Joseph J Vodvarka,,,,,2,0,13
John Fetterman,,,,,,0,13
Total,136,65,85,35,31,23,13
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,15
,Jared Solomon,Mark B Cohen,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,15
Jared Solomon,20,0,46,23,25,18,15
Mark B Cohen,,7,26,14,8,9,15
Katie Mcginty,,,2,0,0,0,15
John Fetterman,,,,1,0,0,15
Joe Sestak,,,,,0,0,15
Joseph J Vodvarka,,,,,,1,15
Total,132,64,74,38,33,28,15
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,16
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,16
Jared Solomon,16,0,29,15,23,14,16
Mark B Cohen,,9,16,15,6,13,16
Katie Mcginty,,,2,0,0,0,16
Joe Sestak,,,,2,0,0,16
Joseph J Vodvarka,,,,,1,0,16
John Fetterman,,,,,,0,16
Total,97,59,47,32,30,27,16
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,17
,Jared Solomon,Mark B Cohen,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,17
Jared Solomon,13,0,33,16,15,7,17
Mark B Cohen,,7,24,14,17,8,17
Katie Mcginty,,,4,0,0,0,17
Joe Sestak,,,,3,0,0,17
John Fetterman,,,,,1,0,17
Joseph J Vodvarka,,,,,,0,17
Total,84,70,61,33,33,15,17
,Representative In The General Assembly 202nd District - Democrat,,United States Senator - Democrat,,,,18
