col_1,col_2,col_3,division
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,All
,John Brown,Ross Feinberg,All
John Brown,124,"1,165",All
Ross Feinberg,,88,All
Total,"1,289","1,253",All
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,1
,John Brown,Ross Feinberg,1
John Brown,8,61,1
Ross Feinberg,,4,1
Total,69,65,1
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,2
,John Brown,Ross Feinberg,2
John Brown,3,60,2
Ross Feinberg,,3,2
Total,63,63,2
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,3
,John Brown,Ross Feinberg,3
John Brown,10,50,3
Ross Feinberg,,2,3
Total,60,52,3
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,4
,John Brown,Ross Feinberg,4
John Brown,3,40,4
Ross Feinberg,,1,4
Total,43,41,4
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,5
,Ross Feinberg,John Brown,5
Ross Feinberg,5,19,5
John Brown,,2,5
Total,24,21,5
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,6
,Ross Feinberg,John Brown,6
Ross Feinberg,4,32,6
John Brown,,3,6
Total,36,35,6
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,7
,John Brown,Ross Feinberg,7
John Brown,1,14,7
Ross Feinberg,,0,7
Total,15,14,7
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,8
,Ross Feinberg,John Brown,8
Ross Feinberg,5,37,8
John Brown,,3,8
Total,42,40,8
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,9
,John Brown,Ross Feinberg,9
John Brown,4,26,9
Ross Feinberg,,1,9
Total,30,27,9
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,10
,Ross Feinberg,John Brown,10
Ross Feinberg,5,44,10
John Brown,,4,10
Total,49,48,10
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,11
,John Brown,Ross Feinberg,11
John Brown,17,40,11
Ross Feinberg,,1,11
Total,57,41,11
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,12
,John Brown,Ross Feinberg,12
John Brown,3,50,12
Ross Feinberg,,2,12
Total,53,52,12
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,13
,Ross Feinberg,John Brown,13
Ross Feinberg,8,102,13
John Brown,,6,13
Total,110,108,13
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,14
,John Brown,Ross Feinberg,14
John Brown,2,61,14
Ross Feinberg,,2,14
Total,63,63,14
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,15
,John Brown,Ross Feinberg,15
John Brown,3,35,15
Ross Feinberg,,1,15
Total,38,36,15
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,16
,John Brown,Ross Feinberg,16
John Brown,4,48,16
Ross Feinberg,,4,16
Total,52,52,16
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,17
,Ross Feinberg,John Brown,17
Ross Feinberg,5,61,17
John Brown,,2,17
Total,66,63,17
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,18
,John Brown,Ross Feinberg,18
John Brown,8,45,18
Ross Feinberg,,8,18
Total,53,53,18
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,19
,John Brown,Ross Feinberg,19
John Brown,5,31,19
Ross Feinberg,,3,19
Total,36,34,19
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,20
,Ross Feinberg,John Brown,20
Ross Feinberg,3,35,20
John Brown,,2,20
Total,38,37,20
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,21
,John Brown,Ross Feinberg,21
John Brown,3,30,21
Ross Feinberg,,1,21
Total,33,31,21
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,22
,John Brown,Ross Feinberg,22
John Brown,7,45,22
Ross Feinberg,,6,22
Total,52,51,22
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,23
,John Brown,Ross Feinberg,23
John Brown,6,37,23
Ross Feinberg,,2,23
Total,43,39,23
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,24
,John Brown,Ross Feinberg,24
John Brown,2,34,24
Ross Feinberg,,1,24
Total,36,35,24
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,25
,John Brown,Ross Feinberg,25
John Brown,3,46,25
Ross Feinberg,,2,25
Total,49,48,25
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,26
,John Brown,Ross Feinberg,26
John Brown,3,30,26
Ross Feinberg,,2,26
Total,33,32,26
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,27
,Ross Feinberg,John Brown,27
Ross Feinberg,2,12,27
John Brown,,0,27
Total,14,12,27
,Auditor General - Republican,Senator In The General Assembly 5th District - Republican,28
,John Brown,Ross Feinberg,28
John Brown,7,40,28
Ross Feinberg,,5,28
Total,47,45,28
