col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Joe Torsella,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,All
Joe Torsella,136,776,830,244,184,218,33,All
Vanessa L Brown,,331,0,0,0,0,0,All
Wanda Logan,,,198,0,0,0,0,All
Movita Johnson Harrell,,,,93,0,0,0,All
Darryl Thomas,,,,,110,0,0,All
Ray Bailey,,,,,,51,0,All
Ted Smith,,,,,,,4,All
Total,"2,421","1,107","1,028",337,294,269,37,All
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,4
,Joe Torsella,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,4
Joe Torsella,8,41,36,8,13,10,1,4
Vanessa L Brown,,20,0,0,0,0,0,4
Wanda Logan,,,12,0,0,0,0,4
Darryl Thomas,,,,9,0,0,0,4
Ray Bailey,,,,,3,0,0,4
Movita Johnson Harrell,,,,,,5,0,4
Ted Smith,,,,,,,0,4
Total,117,61,48,17,16,15,1,4
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,5
,Joe Torsella,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,5
Joe Torsella,8,41,50,18,19,9,0,5
Vanessa L Brown,,22,0,0,0,0,0,5
Wanda Logan,,,7,0,0,0,0,5
Movita Johnson Harrell,,,,16,0,0,0,5
Ray Bailey,,,,,6,0,0,5
Darryl Thomas,,,,,,2,0,5
Ted Smith,,,,,,,0,5
Total,145,63,57,34,25,11,0,5
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,6
,Joe Torsella,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,6
Joe Torsella,5,57,44,12,10,4,1,6
Vanessa L Brown,,24,0,0,0,0,0,6
Wanda Logan,,,13,0,0,0,0,6
Darryl Thomas,,,,4,0,0,0,6
Ray Bailey,,,,,3,0,0,6
Movita Johnson Harrell,,,,,,3,0,6
Ted Smith,,,,,,,0,6
Total,133,81,57,16,13,7,1,6
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,8
,Joe Torsella,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,8
Joe Torsella,8,60,21,17,12,5,4,8
Wanda Logan,,15,0,0,0,0,0,8
Vanessa L Brown,,,9,0,0,0,0,8
Ray Bailey,,,,0,0,0,0,8
Movita Johnson Harrell,,,,,3,0,0,8
Darryl Thomas,,,,,,3,0,8
Ted Smith,,,,,,,0,8
Total,127,75,30,17,15,8,4,8
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,9
,Joe Torsella,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,9
Joe Torsella,29,105,74,41,25,12,8,9
Wanda Logan,,21,0,0,0,0,0,9
Vanessa L Brown,,,24,0,0,0,0,9
Movita Johnson Harrell,,,,4,0,0,0,9
Darryl Thomas,,,,,6,0,0,9
Ray Bailey,,,,,,3,0,9
Ted Smith,,,,,,,2,9
Total,294,126,98,45,31,15,10,9
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,10
,Joe Torsella,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,10
Joe Torsella,7,52,38,13,13,7,1,10
Wanda Logan,,6,0,0,0,0,0,10
Vanessa L Brown,,,15,0,0,0,0,10
Movita Johnson Harrell,,,,9,0,0,0,10
Darryl Thomas,,,,,6,0,0,10
Ray Bailey,,,,,,4,0,10
Ted Smith,,,,,,,0,10
Total,131,58,53,22,19,11,1,10
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,11
,Joe Torsella,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,11
Joe Torsella,7,75,58,21,12,10,1,11
Vanessa L Brown,,23,0,0,0,0,0,11
Wanda Logan,,,19,0,0,0,0,11
Ray Bailey,,,,3,0,0,0,11
Darryl Thomas,,,,,8,0,0,11
Movita Johnson Harrell,,,,,,2,0,11
Ted Smith,,,,,,,2,11
Total,184,98,77,24,20,12,3,11
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,12
,Joe Torsella,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,12
Joe Torsella,9,55,46,17,13,10,2,12
Wanda Logan,,12,0,0,0,0,0,12
Vanessa L Brown,,,17,0,0,0,0,12
Movita Johnson Harrell,,,,4,0,0,0,12
Darryl Thomas,,,,,5,0,0,12
Ray Bailey,,,,,,7,0,12
Ted Smith,,,,,,,0,12
Total,152,67,63,21,18,17,2,12
,State Treasurer - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,13
,Joe Torsella,Wanda Logan,Movita Johnson Harrell,Vanessa L Brown,Darryl Thomas,Ray Bailey,Ted Smith,13
Joe Torsella,5,44,22,15,7,9,4,13
Wanda Logan,,9,0,0,0,0,0,13
Movita Johnson Harrell,,,6,0,0,0,0,13
Vanessa L Brown,,,,9,0,0,0,13
Darryl Thomas,,,,,14,0,0,13
