col_1,col_2,col_3,col_4,division
,Attorney General - Republican,,Senator In The General Assembly 5th District - Republican,All
,John Rafferty,Joe Peters,Ross Feinberg,All
John Rafferty,207,0,719,All
Joe Peters,,35,164,All
Ross Feinberg,,,17,All
Total,926,199,900,All
,Attorney General - Republican,,Senator In The General Assembly 5th District - Republican,1
,John Rafferty,Joe Peters,Ross Feinberg,1
John Rafferty,19,0,53,1
Joe Peters,,2,14,1
Ross Feinberg,,,1,1
Total,72,16,68,1
,Attorney General - Republican,,Senator In The General Assembly 5th District - Republican,2
,John Rafferty,Joe Peters,Ross Feinberg,2
John Rafferty,5,0,15,2
Joe Peters,,0,5,2
Ross Feinberg,,,0,2
Total,20,5,20,2
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,,3
,Ross Feinberg,John Rafferty,Joe Peters,3
Ross Feinberg,0,114,22,3
John Rafferty,,14,0,3
Joe Peters,,,3,3
Total,136,128,25,3
,Attorney General - Republican,,Senator In The General Assembly 5th District - Republican,4
,John Rafferty,Joe Peters,Ross Feinberg,4
John Rafferty,15,0,63,4
Joe Peters,,6,12,4
Ross Feinberg,,,1,4
Total,78,18,76,4
,Attorney General - Republican,,Senator In The General Assembly 5th District - Republican,5
,John Rafferty,Joe Peters,Ross Feinberg,5
John Rafferty,16,0,37,5
Joe Peters,,5,9,5
Ross Feinberg,,,2,5
Total,53,14,48,5
,Attorney General - Republican,,Senator In The General Assembly 5th District - Republican,6
,John Rafferty,Joe Peters,Ross Feinberg,6
John Rafferty,14,0,26,6
Joe Peters,,3,6,6
Ross Feinberg,,,2,6
Total,40,9,34,6
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,,7
,Ross Feinberg,John Rafferty,Joe Peters,7
Ross Feinberg,0,36,8,7
John Rafferty,,7,0,7
Joe Peters,,,2,7
Total,44,43,10,7
,Senator In The General Assembly 5th District - Republican,Attorney General - Republican,,8
,Ross Feinberg,John Rafferty,Joe Peters,8
Ross Feinberg,1,15,5,8
John Rafferty,,0,0,8
Joe Peters,,,1,8
Total,21,15,6,8
