col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,All
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Brendan F Boyle,112,"2,190",695,419,All
Josh Shapiro,,338,0,0,All
Stephen A Zappala Jr,,,168,0,All
John Morganelli,,,,66,All
Total,"3,416","2,528",863,485,All
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,1
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Brendan F Boyle,5,90,34,12,1
Josh Shapiro,,18,0,0,1
Stephen A Zappala Jr,,,15,0,1
John Morganelli,,,,3,1
Total,141,108,49,15,1
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,2
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,2
Brendan F Boyle,6,48,37,18,2
Josh Shapiro,,16,0,0,2
Stephen A Zappala Jr,,,9,0,2
John Morganelli,,,,6,2
Total,109,64,46,24,2
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,3
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,3
Brendan F Boyle,5,47,36,19,3
Josh Shapiro,,8,0,0,3
Stephen A Zappala Jr,,,8,0,3
John Morganelli,,,,2,3
Total,107,55,44,21,3
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,4
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,4
Brendan F Boyle,1,48,14,5,4
Josh Shapiro,,20,0,0,4
Stephen A Zappala Jr,,,12,0,4
John Morganelli,,,,3,4
Total,68,68,26,8,4
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,5
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,5
Brendan F Boyle,4,71,47,12,5
Josh Shapiro,,14,0,0,5
Stephen A Zappala Jr,,,8,0,5
John Morganelli,,,,4,5
Total,134,85,55,16,5
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,6
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,6
Brendan F Boyle,2,54,41,17,6
Josh Shapiro,,12,0,0,6
Stephen A Zappala Jr,,,10,0,6
John Morganelli,,,,2,6
Total,114,66,51,19,6
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,7
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,7
Brendan F Boyle,4,63,31,18,7
Josh Shapiro,,7,0,0,7
Stephen A Zappala Jr,,,7,0,7
John Morganelli,,,,3,7
Total,116,70,38,21,7
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,8
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,8
Brendan F Boyle,4,59,31,21,8
Josh Shapiro,,6,0,0,8
Stephen A Zappala Jr,,,8,0,8
John Morganelli,,,,3,8
Total,115,65,39,24,8
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,9
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,9
Brendan F Boyle,2,58,24,10,9
Josh Shapiro,,8,0,0,9
Stephen A Zappala Jr,,,5,0,9
John Morganelli,,,,2,9
Total,94,66,29,12,9
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,10
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,10
Brendan F Boyle,2,68,25,8,10
Josh Shapiro,,4,0,0,10
Stephen A Zappala Jr,,,4,0,10
John Morganelli,,,,2,10
Total,103,72,29,10,10
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,11
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,11
Brendan F Boyle,5,72,35,14,11
Josh Shapiro,,19,0,0,11
Stephen A Zappala Jr,,,7,0,11
John Morganelli,,,,4,11
Total,126,91,42,18,11
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,12
,Brendan F Boyle,Josh Shapiro,John Morganelli,Stephen A Zappala Jr,12
Brendan F Boyle,2,72,16,14,12
Josh Shapiro,,6,0,0,12
John Morganelli,,,5,0,12
Stephen A Zappala Jr,,,,5,12
Total,104,78,21,19,12
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,13
,Brendan F Boyle,Josh Shapiro,John Morganelli,Stephen A Zappala Jr,13
Brendan F Boyle,12,163,32,32,13
Josh Shapiro,,23,0,0,13
John Morganelli,,,6,0,13
Stephen A Zappala Jr,,,,3,13
Total,239,186,38,35,13
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,14
,Brendan F Boyle,Josh Shapiro,John Morganelli,Stephen A Zappala Jr,14
Brendan F Boyle,2,103,21,22,14
Josh Shapiro,,21,0,0,14
John Morganelli,,,8,0,14
Stephen A Zappala Jr,,,,4,14
Total,148,124,29,26,14
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,15
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,15
Brendan F Boyle,0,154,24,15,15
Josh Shapiro,,13,0,0,15
Stephen A Zappala Jr,,,3,0,15
John Morganelli,,,,1,15
Total,193,167,27,16,15
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,16
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,16
Brendan F Boyle,6,109,24,15,16
Josh Shapiro,,8,0,0,16
Stephen A Zappala Jr,,,0,0,16
John Morganelli,,,,2,16
Total,154,117,24,17,16
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,17
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,17
Brendan F Boyle,6,100,23,16,17
Josh Shapiro,,17,0,0,17
Stephen A Zappala Jr,,,3,0,17
John Morganelli,,,,1,17
Total,145,117,26,17,17
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,18
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,18
Brendan F Boyle,7,154,26,16,18
Josh Shapiro,,17,0,0,18
Stephen A Zappala Jr,,,4,0,18
John Morganelli,,,,0,18
Total,203,171,30,16,18
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,19
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,19
Brendan F Boyle,10,112,26,27,19
Josh Shapiro,,18,0,0,19
Stephen A Zappala Jr,,,6,0,19
John Morganelli,,,,1,19
Total,175,130,32,28,19
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,20
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,20
Brendan F Boyle,3,154,26,21,20
Josh Shapiro,,10,0,0,20
Stephen A Zappala Jr,,,6,0,20
John Morganelli,,,,0,20
Total,204,164,32,21,20
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,21
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,21
