col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,H Douglass Brown,Jennifer Lentz,Maria Quinones Sanchez,Ryan N Boyer,Leanne Krueger Braneky,Cathy Brady,Angel Cruz,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,All
Thaddeus Kirkland,103,"1,732","1,344",500,"1,260","1,250","1,253","1,248","1,201","1,180","1,109",528,331,231,230,196,"1,224",572,432,294,All
Blake Rutherford,,24,"1,225",426,"1,195","1,103","1,204","1,106","1,140","1,102","1,061",438,251,184,165,141,958,434,242,187,All
Anne Wakabayashi,,,5,238,"1,177","1,161","1,186","1,177","1,120","1,085","1,033",243,229,172,154,127,863,348,107,97,All
H Douglass Brown,,,,35,297,185,227,209,208,209,137,910,736,635,597,557,429,393,233,268,All
Jennifer Lentz,,,,,2,"1,072","1,158","1,093","1,088","1,107","1,035",311,308,220,220,195,815,350,89,97,All
Maria Quinones Sanchez,,,,,,2,"1,052","1,153","1,089","1,128","1,068",210,198,163,187,158,811,340,84,86,All
Ryan N Boyer,,,,,,,2,"1,079","1,093","1,071","1,020",250,217,174,160,140,805,323,86,94,All
Leanne Krueger Braneky,,,,,,,,3,"1,089","1,084","1,028",236,221,166,165,145,787,316,96,97,All
Cathy Brady,,,,,,,,,1,"1,101","1,051",210,197,137,145,93,785,315,85,83,All
Angel Cruz,,,,,,,,,,0,"1,077",238,217,172,204,164,775,326,72,88,All
Ted Kirsch,,,,,,,,,,,0,163,135,123,131,110,732,292,60,74,All
Peter Cutty,,,,,,,,,,,,11,695,592,577,555,386,342,170,175,All
Amanda Mcillmurray,,,,,,,,,,,,,2,654,620,574,345,297,75,120,All
Kat Richter,,,,,,,,,,,,,,0,571,560,290,258,57,98,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,524,289,243,52,84,All
Jacob Adeniran,,,,,,,,,,,,,,,,2,262,218,46,80,All
Katie Mcginty,,,,,,,,,,,,,,,,,245,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,154,0,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,66,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,70,All
Total,"2,820","2,019","1,503","1,438","1,431","1,404","1,385","1,383","1,355","1,344","1,225","1,169",900,746,723,652,"1,924","1,116",706,645,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Leanne Krueger Braneky,Peter Cutty,Cathy Brady,Jennifer Lentz,Maria Quinones Sanchez,Ryan N Boyer,Angel Cruz,Amanda Mcillmurray,Ted Kirsch,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,1
Thaddeus Kirkland,11,48,12,40,38,15,36,36,36,37,34,9,26,7,4,6,35,14,15,11,1
Blake Rutherford,,4,14,39,36,13,37,35,30,36,34,10,29,8,8,7,26,17,9,7,1
H Douglass Brown,,,2,9,10,34,10,7,8,7,5,25,1,22,19,18,14,17,13,4,1
Anne Wakabayashi,,,,1,38,9,36,35,34,35,35,9,28,9,7,6,22,13,9,3,1
Leanne Krueger Braneky,,,,,0,12,39,35,34,37,33,11,29,8,8,7,22,9,9,4,1
Peter Cutty,,,,,,2,11,9,10,8,8,23,2,19,17,17,15,14,9,3,1
Cathy Brady,,,,,,,0,35,30,34,33,11,28,8,6,6,21,10,7,4,1
Jennifer Lentz,,,,,,,,1,29,34,32,8,27,7,6,7,20,11,7,3,1
Maria Quinones Sanchez,,,,,,,,,0,29,30,9,24,8,5,7,18,10,8,4,1
Ryan N Boyer,,,,,,,,,,0,33,5,28,4,3,5,22,9,6,3,1
Angel Cruz,,,,,,,,,,,0,7,26,6,4,5,21,8,6,3,1
Amanda Mcillmurray,,,,,,,,,,,,0,2,22,19,18,11,12,1,3,1
Ted Kirsch,,,,,,,,,,,,,0,3,4,2,17,6,5,2,1
Kat Richter,,,,,,,,,,,,,,0,20,17,10,11,1,1,1
Jacob Adeniran,,,,,,,,,,,,,,,1,14,7,11,2,1,1
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,11,8,1,0,1
Katie Mcginty,,,,,,,,,,,,,,,,,10,0,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,,,7,0,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,2,0,1
John Fetterman,,,,,,,,,,,,,,,,,,,,2,1
Total,91,67,54,49,46,46,43,42,41,41,39,30,30,25,24,22,64,39,30,20,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
,Thaddeus Kirkland,Blake Rutherford,Cathy Brady,H Douglass Brown,Maria Quinones Sanchez,Anne Wakabayashi,Jennifer Lentz,Ryan N Boyer,Angel Cruz,Leanne Krueger Braneky,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,2
Thaddeus Kirkland,4,69,44,22,49,49,48,48,45,43,37,18,13,11,6,6,42,27,33,18,2
Blake Rutherford,,0,40,18,40,43,46,42,39,35,33,16,8,8,5,4,36,17,13,12,2
Cathy Brady,,,0,7,43,40,42,40,43,37,37,5,8,11,1,2,34,15,3,3,2
H Douglass Brown,,,,2,8,7,10,8,8,4,4,32,25,20,17,15,18,10,8,16,2
Maria Quinones Sanchez,,,,,0,42,43,42,46,46,39,6,8,11,6,7,30,18,4,3,2
Anne Wakabayashi,,,,,,0,44,44,42,39,36,6,7,7,4,3,27,17,3,4,2
Jennifer Lentz,,,,,,,0,46,43,37,36,10,9,10,7,7,26,16,5,3,2
Ryan N Boyer,,,,,,,,0,42,37,35,8,8,9,6,7,29,13,3,4,2
Angel Cruz,,,,,,,,,0,38,37,7,8,10,4,4,24,17,3,4,2
Leanne Krueger Braneky,,,,,,,,,,0,36,3,5,7,4,5,24,15,4,3,2
Ted Kirsch,,,,,,,,,,,0,4,4,6,3,4,23,15,1,2,2
