col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,All
,Jim Pio,John Rafferty,Joe Peters,All
Jim Pio,25,189,50,All
John Rafferty,,27,0,All
Joe Peters,,,6,All
Total,264,216,56,All
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,9
,Jim Pio,John Rafferty,Joe Peters,9
Jim Pio,0,17,6,9
John Rafferty,,5,0,9
Joe Peters,,,0,9
Total,23,22,6,9
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,10
,Jim Pio,John Rafferty,Joe Peters,10
Jim Pio,1,9,5,10
John Rafferty,,3,0,10
Joe Peters,,,0,10
Total,15,12,5,10
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,13
,Jim Pio,John Rafferty,Joe Peters,13
Jim Pio,6,37,10,13
John Rafferty,,6,0,13
Joe Peters,,,1,13
Total,53,43,11,13
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,14
,Jim Pio,John Rafferty,Joe Peters,14
Jim Pio,4,25,10,14
John Rafferty,,2,0,14
Joe Peters,,,0,14
Total,39,27,10,14
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,15
,Jim Pio,John Rafferty,Joe Peters,15
Jim Pio,5,26,2,15
John Rafferty,,4,0,15
Joe Peters,,,1,15
Total,33,30,3,15
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,16
,Jim Pio,John Rafferty,Joe Peters,16
Jim Pio,5,35,10,16
John Rafferty,,5,0,16
Joe Peters,,,2,16
Total,50,40,12,16
,Representative In The General Assembly 172nd District - Republican,Attorney General - Republican,,17
,Jim Pio,John Rafferty,Joe Peters,17
Jim Pio,4,40,7,17
John Rafferty,,2,0,17
Joe Peters,,,2,17
Total,51,42,9,17
