col_1,col_2,division
,Representative In The General Assembly 198th District - Democrat,All
,Rosita C Youngblood,All
Rosita C Youngblood,"1,204",All
Total,"1,204",All
,Representative In The General Assembly 198th District - Democrat,16
,Rosita C Youngblood,16
Rosita C Youngblood,123,16
Total,123,16
,Representative In The General Assembly 198th District - Democrat,21
,Rosita C Youngblood,21
Rosita C Youngblood,247,21
Total,247,21
,Representative In The General Assembly 198th District - Democrat,22
,Rosita C Youngblood,22
Rosita C Youngblood,180,22
Total,180,22
,Representative In The General Assembly 198th District - Democrat,23
,Rosita C Youngblood,23
Rosita C Youngblood,106,23
Total,106,23
,Representative In The General Assembly 198th District - Democrat,24
,Rosita C Youngblood,24
Rosita C Youngblood,232,24
Total,232,24
,Representative In The General Assembly 198th District - Democrat,25
,Rosita C Youngblood,25
Rosita C Youngblood,159,25
Total,159,25
,Representative In The General Assembly 198th District - Democrat,29
,Rosita C Youngblood,29
Rosita C Youngblood,157,29
Total,157,29
