col_1,col_2,col_3,division
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,All
,Vincent Hughes,Robert A Brady,All
Vincent Hughes,674,"8,679",All
Robert A Brady,,619,All
Total,"9,353","9,298",All
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,1
,Robert A Brady,Vincent Hughes,1
Robert A Brady,15,152,1
Vincent Hughes,,7,1
Total,167,159,1
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,2
,Vincent Hughes,Robert A Brady,2
Vincent Hughes,19,178,2
Robert A Brady,,9,2
Total,197,187,2
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,3
,Vincent Hughes,Robert A Brady,3
Vincent Hughes,16,155,3
Robert A Brady,,8,3
Total,171,163,3
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,4
,Vincent Hughes,Robert A Brady,4
Vincent Hughes,16,136,4
Robert A Brady,,8,4
Total,152,144,4
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,5
,Vincent Hughes,Robert A Brady,5
Vincent Hughes,13,119,5
Robert A Brady,,5,5
Total,132,124,5
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,6
,Robert A Brady,Vincent Hughes,6
Robert A Brady,25,199,6
Vincent Hughes,,18,6
Total,224,217,6
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,7
,Robert A Brady,Vincent Hughes,7
Robert A Brady,28,182,7
Vincent Hughes,,27,7
Total,210,209,7
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,8
,Vincent Hughes,Robert A Brady,8
Vincent Hughes,32,237,8
Robert A Brady,,23,8
Total,269,260,8
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,9
,Robert A Brady,Vincent Hughes,9
Robert A Brady,18,130,9
Vincent Hughes,,8,9
Total,148,138,9
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,10
,Robert A Brady,Vincent Hughes,10
Robert A Brady,35,208,10
Vincent Hughes,,22,10
Total,243,230,10
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,11
,Vincent Hughes,Robert A Brady,11
Vincent Hughes,26,227,11
Robert A Brady,,21,11
Total,253,248,11
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,12
,Vincent Hughes,Robert A Brady,12
Vincent Hughes,21,315,12
Robert A Brady,,15,12
Total,336,330,12
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,13
,Vincent Hughes,Robert A Brady,13
Vincent Hughes,20,211,13
Robert A Brady,,17,13
Total,231,228,13
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,14
,Vincent Hughes,Robert A Brady,14
Vincent Hughes,22,288,14
Robert A Brady,,12,14
Total,310,300,14
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,15
,Robert A Brady,Vincent Hughes,15
Robert A Brady,12,244,15
Vincent Hughes,,12,15
Total,256,256,15
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,16
,Vincent Hughes,Robert A Brady,16
Vincent Hughes,13,129,16
Robert A Brady,,8,16
Total,142,137,16
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,17
,Robert A Brady,Vincent Hughes,17
Robert A Brady,19,202,17
Vincent Hughes,,17,17
Total,221,219,17
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,18
,Robert A Brady,Vincent Hughes,18
Robert A Brady,17,227,18
Vincent Hughes,,15,18
Total,244,242,18
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,19
,Vincent Hughes,Robert A Brady,19
Vincent Hughes,18,336,19
Robert A Brady,,13,19
Total,354,349,19
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,20
,Robert A Brady,Vincent Hughes,20
Robert A Brady,17,238,20
Vincent Hughes,,17,20
Total,255,255,20
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,21
,Vincent Hughes,Robert A Brady,21
Vincent Hughes,20,292,21
Robert A Brady,,16,21
Total,312,308,21
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,22
,Robert A Brady,Vincent Hughes,22
Robert A Brady,12,199,22
Vincent Hughes,,12,22
Total,211,211,22
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,23
,Robert A Brady,Vincent Hughes,23
Robert A Brady,12,224,23
Vincent Hughes,,11,23
Total,236,235,23
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,24
,Vincent Hughes,Robert A Brady,24
Vincent Hughes,20,295,24
Robert A Brady,,16,24
Total,315,311,24
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,25
,Robert A Brady,Vincent Hughes,25
Robert A Brady,14,202,25
Vincent Hughes,,9,25
Total,216,211,25
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,26
,Vincent Hughes,Robert A Brady,26
Vincent Hughes,13,112,26
Robert A Brady,,10,26
Total,125,122,26
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,27
,Vincent Hughes,Robert A Brady,27
Vincent Hughes,15,223,27
Robert A Brady,,12,27
Total,238,235,27
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,28
,Vincent Hughes,Robert A Brady,28
Vincent Hughes,18,222,28
Robert A Brady,,14,28
Total,240,236,28
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,29
,Vincent Hughes,Robert A Brady,29
Vincent Hughes,17,241,29
Robert A Brady,,15,29
Total,258,256,29
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,30
,Robert A Brady,Vincent Hughes,30
Robert A Brady,15,250,30
Vincent Hughes,,11,30
Total,265,261,30
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 7th District - Democrat,31
,Robert A Brady,Vincent Hughes,31
Robert A Brady,17,242,31
Vincent Hughes,,13,31
Total,259,255,31
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,32
,Vincent Hughes,Robert A Brady,32
Vincent Hughes,17,156,32
Robert A Brady,,13,32
Total,173,169,32
,Senator In The General Assembly 7th District - Democrat,Representative In Congress 1st District - Democrat,33
,Vincent Hughes,Robert A Brady,33
Vincent Hughes,11,239,33
Robert A Brady,,6,33
Total,250,245,33
