col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Eugene A Depasquale,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,All
Eugene A Depasquale,472,"3,533","3,153","1,297",940,939,246,All
Vanessa L Brown,,"1,871",0,0,0,0,0,All
Wanda Logan,,,"1,055",0,0,0,0,All
Ray Bailey,,,,482,0,0,0,All
Darryl Thomas,,,,,740,0,0,All
Movita Johnson Harrell,,,,,,457,0,All
Ted Smith,,,,,,,91,All
Total,"10,580","5,404","4,208","1,779","1,680","1,396",337,All
