col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,All
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,All
Robert A Brady,311,"1,013",573,All
Lawrence M Farnese Jr,,56,0,All
John H Morley Jr,,,45,All
Total,"1,897","1,069",618,All
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,1
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,1
Robert A Brady,15,50,24,1
Lawrence M Farnese Jr,,5,0,1
John H Morley Jr,,,1,1
Total,89,55,25,1
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,2
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,2
Robert A Brady,13,37,34,2
Lawrence M Farnese Jr,,0,0,2
John H Morley Jr,,,1,2
Total,84,37,35,2
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,3
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,3
Robert A Brady,20,69,36,3
Lawrence M Farnese Jr,,1,0,3
John H Morley Jr,,,3,3
Total,125,70,39,3
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,4
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,4
Robert A Brady,20,53,24,4
Lawrence M Farnese Jr,,4,0,4
John H Morley Jr,,,0,4
Total,97,57,24,4
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,5
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,5
Robert A Brady,20,60,28,5
Lawrence M Farnese Jr,,3,0,5
John H Morley Jr,,,2,5
Total,108,63,30,5
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,6
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,6
Robert A Brady,21,39,26,6
Lawrence M Farnese Jr,,5,0,6
John H Morley Jr,,,5,6
Total,86,44,31,6
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,7
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,7
Robert A Brady,9,62,37,7
Lawrence M Farnese Jr,,2,0,7
John H Morley Jr,,,1,7
Total,108,64,38,7
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,8
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,8
Robert A Brady,17,59,31,8
Lawrence M Farnese Jr,,4,0,8
John H Morley Jr,,,2,8
Total,107,63,33,8
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,9
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,9
Robert A Brady,11,27,19,9
Lawrence M Farnese Jr,,4,0,9
John H Morley Jr,,,0,9
Total,57,31,19,9
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,10
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,10
Robert A Brady,13,32,23,10
Lawrence M Farnese Jr,,3,0,10
John H Morley Jr,,,2,10
Total,68,35,25,10
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,11
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,11
Robert A Brady,10,44,21,11
Lawrence M Farnese Jr,,1,0,11
John H Morley Jr,,,2,11
Total,75,45,23,11
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,12
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,12
Robert A Brady,14,54,33,12
Lawrence M Farnese Jr,,1,0,12
John H Morley Jr,,,1,12
Total,101,55,34,12
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,13
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,13
Robert A Brady,8,56,23,13
Lawrence M Farnese Jr,,1,0,13
John H Morley Jr,,,0,13
Total,87,57,23,13
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,14
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,14
Robert A Brady,10,31,18,14
Lawrence M Farnese Jr,,3,0,14
John H Morley Jr,,,0,14
Total,59,34,18,14
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,15
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,15
Robert A Brady,10,28,13,15
Lawrence M Farnese Jr,,1,0,15
John H Morley Jr,,,0,15
Total,51,29,13,15
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,16
,Robert A Brady,John H Morley Jr,Lawrence M Farnese Jr,16
Robert A Brady,12,18,16,16
John H Morley Jr,,3,0,16
Lawrence M Farnese Jr,,,0,16
Total,46,21,16,16
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,17
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,17
Robert A Brady,10,42,29,17
Lawrence M Farnese Jr,,2,0,17
John H Morley Jr,,,1,17
Total,81,44,30,17
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,18
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,18
Robert A Brady,11,45,23,18
Lawrence M Farnese Jr,,1,0,18
John H Morley Jr,,,1,18
Total,79,46,24,18
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,19
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,19
Robert A Brady,10,28,12,19
Lawrence M Farnese Jr,,0,0,19
John H Morley Jr,,,2,19
Total,50,28,14,19
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,20
,Robert A Brady,Lawrence M Farnese Jr,John H Morley Jr,20
Robert A Brady,13,25,14,20
Lawrence M Farnese Jr,,3,0,20
John H Morley Jr,,,5,20
Total,52,28,19,20
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,,21
