col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Republican,,,,,,Representative In The General Assembly 172nd District - Republican,All
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,Jim Pio,All
Donald J Trump,32,0,0,0,0,0,54,All
Ted Cruz,,7,0,0,0,0,19,All
John R Kasich,,,2,0,0,0,3,All
Jeb Bush,,,,0,0,0,2,All
Ben Carson,,,,,0,0,1,All
Marco Rubio,,,,,,1,0,All
Jim Pio,,,,,,,1,All
Total,86,26,5,2,1,1,80,All
,President Of The United States - Republican,,,,,,Representative In The General Assembly 172nd District - Republican,19
,Donald J Trump,Ted Cruz,John R Kasich,Ben Carson,Jeb Bush,Marco Rubio,Jim Pio,19
Donald J Trump,16,0,0,0,0,0,21,19
Ted Cruz,,3,0,0,0,0,4,19
John R Kasich,,,2,0,0,0,0,19
Ben Carson,,,,0,0,0,1,19
Jeb Bush,,,,,0,0,1,19
Marco Rubio,,,,,,0,0,19
Jim Pio,,,,,,,0,19
Total,37,7,2,1,1,0,27,19
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,23
,Jim Pio,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,23
Jim Pio,1,18,9,3,1,0,0,23
Donald J Trump,,8,0,0,0,0,0,23
Ted Cruz,,,4,0,0,0,0,23
John R Kasich,,,,0,0,0,0,23
Jeb Bush,,,,,0,0,0,23
Ben Carson,,,,,,0,0,23
Marco Rubio,,,,,,,0,23
Total,32,26,13,3,1,0,0,23
,President Of The United States - Republican,,,,,,Representative In The General Assembly 172nd District - Republican,24
,Donald J Trump,Ted Cruz,Marco Rubio,Ben Carson,Jeb Bush,John R Kasich,Jim Pio,24
Donald J Trump,8,0,0,0,0,0,15,24
Ted Cruz,,0,0,0,0,0,6,24
Marco Rubio,,,1,0,0,0,0,24
Ben Carson,,,,0,0,0,0,24
Jeb Bush,,,,,0,0,0,24
John R Kasich,,,,,,0,0,24
Jim Pio,,,,,,,0,24
Total,23,6,1,0,0,0,21,24
