col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,All
Hillary Clinton,436,0,0,815,638,166,172,172,10,All
Bernie Sanders,,220,0,267,378,166,118,92,24,All
Roque Rocky De La Fuente,,,3,0,2,0,1,1,1,All
Vanessa L Brown,,,,25,0,0,0,0,0,All
Wanda Logan,,,,,10,0,0,0,0,All
Movita Johnson Harrell,,,,,,5,0,0,0,All
Darryl Thomas,,,,,,,3,0,0,All
Ray Bailey,,,,,,,,4,0,All
Ted Smith,,,,,,,,,2,All
Total,"2,409","1,265",8,"1,107","1,028",337,294,269,37,All
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,4
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,4
Hillary Clinton,31,0,0,46,30,15,10,10,1,4
Bernie Sanders,,10,0,13,17,2,6,5,0,4
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,4
Vanessa L Brown,,,,2,0,0,0,0,0,4
Wanda Logan,,,,,1,0,0,0,0,4
Darryl Thomas,,,,,,0,0,0,0,4
Ray Bailey,,,,,,,0,0,0,4
Movita Johnson Harrell,,,,,,,,0,0,4
Ted Smith,,,,,,,,,0,4
Total,143,53,0,61,48,17,16,15,1,4
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,5
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,5
Hillary Clinton,28,0,0,46,38,19,14,6,0,5
Bernie Sanders,,12,0,14,19,14,10,5,0,5
Roque Rocky De La Fuente,,,1,0,0,0,0,0,0,5
Vanessa L Brown,,,,3,0,0,0,0,0,5
Wanda Logan,,,,,0,0,0,0,0,5
Movita Johnson Harrell,,,,,,1,0,0,0,5
Ray Bailey,,,,,,,1,0,0,5
Darryl Thomas,,,,,,,,0,0,5
Ted Smith,,,,,,,,,0,5
Total,151,74,1,63,57,34,25,11,0,5
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,6
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,6
Hillary Clinton,22,0,0,58,39,12,13,6,1,6
Bernie Sanders,,7,0,21,18,4,0,1,0,6
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,6
Vanessa L Brown,,,,2,0,0,0,0,0,6
Wanda Logan,,,,,0,0,0,0,0,6
Darryl Thomas,,,,,,0,0,0,0,6
Ray Bailey,,,,,,,0,0,0,6
Movita Johnson Harrell,,,,,,,,0,0,6
Ted Smith,,,,,,,,,0,6
Total,151,51,0,81,57,16,13,7,1,6
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,8
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,8
Bernie Sanders,18,0,0,37,12,7,11,7,3,8
Hillary Clinton,,10,0,38,17,10,4,1,1,8
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,8
Wanda Logan,,,,0,0,0,0,0,0,8
Vanessa L Brown,,,,,1,0,0,0,0,8
Ray Bailey,,,,,,0,0,0,0,8
Movita Johnson Harrell,,,,,,,0,0,0,8
Darryl Thomas,,,,,,,,0,0,8
Ted Smith,,,,,,,,,0,8
Total,95,81,0,75,30,17,15,8,4,8
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,9
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,9
Bernie Sanders,51,0,0,60,36,33,20,9,8,9
Hillary Clinton,,45,0,64,59,12,11,5,1,9
Roque Rocky De La Fuente,,,0,0,0,0,0,0,0,9
Wanda Logan,,,,2,0,0,0,0,0,9
Vanessa L Brown,,,,,3,0,0,0,0,9
Movita Johnson Harrell,,,,,,0,0,0,0,9
Darryl Thomas,,,,,,,0,0,0,9
Ray Bailey,,,,,,,,1,0,9
Ted Smith,,,,,,,,,1,9
Total,217,197,0,126,98,45,31,15,10,9
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,10
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,10
Hillary Clinton,25,0,0,37,39,11,13,4,0,10
Bernie Sanders,,15,0,21,14,10,6,7,0,10
Roque Rocky De La Fuente,,,0,0,0,0,0,0,1,10
Wanda Logan,,,,0,0,0,0,0,0,10
Vanessa L Brown,,,,,0,0,0,0,0,10
Movita Johnson Harrell,,,,,,1,0,0,0,10
Darryl Thomas,,,,,,,0,0,0,10
Ray Bailey,,,,,,,,0,0,10
Ted Smith,,,,,,,,,0,10
Total,129,73,1,58,53,22,19,11,1,10
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,11
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,11
Hillary Clinton,24,0,0,77,49,19,13,4,1,11
Bernie Sanders,,6,0,21,25,5,7,8,1,11
Roque Rocky De La Fuente,,,0,0,1,0,0,0,0,11
Vanessa L Brown,,,,0,0,0,0,0,0,11
Wanda Logan,,,,,2,0,0,0,0,11
Ray Bailey,,,,,,0,0,0,0,11
Darryl Thomas,,,,,,,0,0,0,11
Movita Johnson Harrell,,,,,,,,0,0,11
Ted Smith,,,,,,,,,1,11
Total,187,73,1,98,77,24,20,12,3,11
,President Of The United States - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,12
