col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,All
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Chaka Fattah,288,0,0,0,741,294,288,234,All
Dwight Evans,,126,0,0,432,319,89,50,All
Brian Anthony Gordon,,,29,0,55,41,76,141,All
Dan Muroff,,,,1,17,22,16,2,All
Katie Mcginty,,,,,62,0,0,0,All
Joe Sestak,,,,,,23,0,0,All
John Fetterman,,,,,,,35,0,All
Joseph J Vodvarka,,,,,,,,18,All
Total,"1,845","1,016",342,58,"1,307",699,504,445,All
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,1
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Chaka Fattah,11,0,0,0,45,26,18,13,1
Dwight Evans,,6,0,0,39,20,13,7,1
Brian Anthony Gordon,,,1,0,11,3,7,5,1
Dan Muroff,,,,0,4,4,6,0,1
Katie Mcginty,,,,,6,0,0,0,1
Joe Sestak,,,,,,1,0,0,1
John Fetterman,,,,,,,8,0,1
Joseph J Vodvarka,,,,,,,,1,1
Total,113,85,27,14,105,54,52,26,1
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,2
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Chaka Fattah,19,0,0,0,24,15,12,4,2
Dwight Evans,,18,0,0,21,21,4,3,2
Brian Anthony Gordon,,,2,0,1,3,1,8,2
Dan Muroff,,,,1,0,2,0,0,2
Katie Mcginty,,,,,0,0,0,0,2
Joe Sestak,,,,,,4,0,0,2
John Fetterman,,,,,,,0,0,2
Joseph J Vodvarka,,,,,,,,1,2
Total,74,67,15,3,46,45,17,16,2
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,3
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Chaka Fattah,20,0,0,0,63,16,22,18,3
Dwight Evans,,5,0,0,40,26,9,5,3
Brian Anthony Gordon,,,0,0,11,2,10,6,3
Dan Muroff,,,,0,1,3,5,0,3
Katie Mcginty,,,,,6,0,0,0,3
Joe Sestak,,,,,,4,0,0,3
John Fetterman,,,,,,,1,0,3
Joseph J Vodvarka,,,,,,,,2,3
Total,139,85,29,9,121,51,47,31,3
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,4
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,4
Chaka Fattah,32,0,0,0,28,21,23,25,4
Dwight Evans,,7,0,0,26,39,3,2,4
Brian Anthony Gordon,,,2,0,3,0,16,6,4
Dan Muroff,,,,0,3,0,0,1,4
Katie Mcginty,,,,,2,0,0,0,4
Joe Sestak,,,,,,0,0,0,4
Joseph J Vodvarka,,,,,,,2,0,4
John Fetterman,,,,,,,,3,4
Total,129,77,27,4,62,60,44,37,4
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,5
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Chaka Fattah,12,0,0,0,24,6,6,6,5
Dwight Evans,,8,0,0,14,12,4,1,5
Brian Anthony Gordon,,,0,0,0,2,3,5,5
Dan Muroff,,,,0,0,2,1,0,5
Katie Mcginty,,,,,8,0,0,0,5
Joe Sestak,,,,,,2,0,0,5
John Fetterman,,,,,,,1,0,5
Joseph J Vodvarka,,,,,,,,1,5
Total,54,39,10,3,46,24,15,13,5
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,6
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,6
Chaka Fattah,16,0,0,0,64,17,20,15,6
Dwight Evans,,5,0,0,25,18,2,6,6
Brian Anthony Gordon,,,3,0,3,4,7,3,6
Dan Muroff,,,,0,0,1,0,0,6
Katie Mcginty,,,,,3,0,0,0,6
Joe Sestak,,,,,,2,0,0,6
Joseph J Vodvarka,,,,,,,1,0,6
John Fetterman,,,,,,,,2,6
Total,132,56,20,1,95,42,30,26,6
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,7
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,7
Chaka Fattah,16,0,0,0,61,24,10,13,7
Dwight Evans,,6,0,0,22,18,3,1,7
Brian Anthony Gordon,,,1,0,2,4,11,4,7
Dan Muroff,,,,0,0,1,0,0,7
Katie Mcginty,,,,,8,0,0,0,7
Joe Sestak,,,,,,1,0,0,7
Joseph J Vodvarka,,,,,,,0,0,7
John Fetterman,,,,,,,,3,7
Total,124,50,22,1,93,48,24,21,7
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,8
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Chaka Fattah,16,0,0,0,22,14,12,12,8
Dwight Evans,,4,0,0,25,17,7,1,8
Brian Anthony Gordon,,,1,0,2,0,3,6,8
Dan Muroff,,,,0,2,2,1,0,8
Katie Mcginty,,,,,2,0,0,0,8
Joe Sestak,,,,,,0,0,0,8
John Fetterman,,,,,,,1,0,8
Joseph J Vodvarka,,,,,,,,1,8
Total,76,54,12,5,53,33,24,20,8
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,9
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,9
Chaka Fattah,13,0,0,0,28,11,18,9,9
Dwight Evans,,2,0,0,14,2,1,7,9
Brian Anthony Gordon,,,0,0,2,14,1,1,9
Dan Muroff,,,,0,0,0,2,2,9
Katie Mcginty,,,,,1,0,0,0,9
Joseph J Vodvarka,,,,,,0,0,0,9
John Fetterman,,,,,,,0,0,9
Joe Sestak,,,,,,,,0,9
Total,79,26,18,4,45,27,22,19,9
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,10
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,10
Chaka Fattah,6,0,0,0,26,17,14,1,10
Dwight Evans,,7,0,0,21,12,8,3,10
Brian Anthony Gordon,,,0,0,2,1,4,3,10
Dan Muroff,,,,0,0,1,0,0,10
Katie Mcginty,,,,,1,0,0,0,10
Joe Sestak,,,,,,0,0,0,10
Joseph J Vodvarka,,,,,,,0,0,10
John Fetterman,,,,,,,,2,10
Total,64,51,10,1,50,31,26,9,10
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,11
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,11
Chaka Fattah,20,0,0,0,54,21,22,16,11
Dwight Evans,,11,0,0,13,3,3,8,11
Brian Anthony Gordon,,,5,0,2,12,7,3,11
Dan Muroff,,,,0,0,0,0,2,11
Katie Mcginty,,,,,6,0,0,0,11
Joseph J Vodvarka,,,,,,3,0,0,11
John Fetterman,,,,,,,4,0,11
Joe Sestak,,,,,,,,0,11
Total,133,38,29,2,75,39,36,29,11
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,12
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,12
Chaka Fattah,11,0,0,0,24,18,14,12,12
Dwight Evans,,20,0,0,17,16,2,6,12
Brian Anthony Gordon,,,1,0,1,0,5,0,12
Dan Muroff,,,,0,0,0,0,0,12
Katie Mcginty,,,,,3,0,0,0,12
Joe Sestak,,,,,,1,0,0,12
Joseph J Vodvarka,,,,,,,2,0,12
John Fetterman,,,,,,,,2,12
Total,79,61,7,0,45,35,23,20,12
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,13
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,13
Chaka Fattah,9,0,0,0,37,12,14,8,13
Dwight Evans,,2,0,0,17,17,4,2,13
Brian Anthony Gordon,,,1,0,2,4,6,6,13
Dan Muroff,,,,0,0,0,0,1,13
Katie Mcginty,,,,,4,0,0,0,13
Joe Sestak,,,,,,1,0,0,13
John Fetterman,,,,,,,2,0,13
Joseph J Vodvarka,,,,,,,,1,13
Total,80,42,19,1,60,34,26,18,13
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,14
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,14
Chaka Fattah,13,0,0,0,34,12,16,10,14
Dwight Evans,,3,0,0,29,13,8,0,14
Brian Anthony Gordon,,,2,0,4,3,3,3,14
Dan Muroff,,,,0,0,0,0,0,14
Katie Mcginty,,,,,1,0,0,0,14
Joe Sestak,,,,,,1,0,0,14
John Fetterman,,,,,,,1,0,14
Joseph J Vodvarka,,,,,,,,0,14
Total,85,53,15,0,68,29,28,13,14
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,15
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,15
Chaka Fattah,17,0,0,0,60,20,10,7,15
Dwight Evans,,5,0,0,16,5,16,1,15
Brian Anthony Gordon,,,3,0,3,5,0,5,15
Dan Muroff,,,,0,2,0,1,0,15
Katie Mcginty,,,,,4,0,0,0,15
John Fetterman,,,,,,0,0,0,15
Joe Sestak,,,,,,,1,0,15
Joseph J Vodvarka,,,,,,,,1,15
Total,114,43,16,3,85,30,28,14,15
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,16
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,16
Chaka Fattah,17,0,0,0,62,19,12,9,16
Dwight Evans,,1,0,0,22,13,3,3,16
Brian Anthony Gordon,,,2,0,0,3,4,1,16
Dan Muroff,,,,0,0,0,0,0,16
Katie Mcginty,,,,,5,0,0,0,16
Joe Sestak,,,,,,0,0,0,16
Joseph J Vodvarka,,,,,,,2,0,16
John Fetterman,,,,,,,,1,16
Total,119,42,10,0,89,35,21,14,16
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,17
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,17
Chaka Fattah,24,0,0,0,23,19,19,21,17
Dwight Evans,,9,0,0,27,25,3,4,17
Brian Anthony Gordon,,,4,0,3,3,18,5,17
Dan Muroff,,,,0,5,0,1,0,17
Katie Mcginty,,,,,1,0,0,0,17
Joe Sestak,,,,,,2,0,0,17
Joseph J Vodvarka,,,,,,,0,0,17
John Fetterman,,,,,,,,3,17
Total,106,68,33,6,59,49,41,33,17
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,18
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,18
Chaka Fattah,16,0,0,0,62,23,32,12,18
Dwight Evans,,7,0,0,44,21,6,1,18
Brian Anthony Gordon,,,1,0,3,5,8,6,18
Dan Muroff,,,,0,0,1,0,0,18
Katie Mcginty,,,,,1,0,0,0,18
Joe Sestak,,,,,,3,0,0,18
John Fetterman,,,,,,,1,0,18
Joseph J Vodvarka,,,,,,,,0,18
Total,145,79,23,1,110,53,47,19,18
