col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Mary Jo Daley,,,,,,,,,,,,,,,0,45,42,43,43,43,41,43,39,38,40,3
Michelle W Singer,,,,,,,,,,,,,,,,0,44,43,41,43,39,40,40,39,38,3
Jerry T Jordan,,,,,,,,,,,,,,,,,0,46,40,41,39,39,37,35,37,3
Malcolm Kenyatta,,,,,,,,,,,,,,,,,,0,41,42,39,40,39,36,39,3
Ken Washington,,,,,,,,,,,,,,,,,,,0,40,40,38,38,35,40,3
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,0,37,39,37,36,37,3
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,36,35,33,37,3
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,0,36,35,37,3
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,0,35,37,3
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,0,35,3
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,106,74,66,64,62,62,62,61,61,59,58,58,52,51,50,50,48,48,46,44,44,44,41,41,41,3
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Vincent Hughes,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Carol Rose Fleischman,Tonya Diane Bah,Hamdi Soysal,Margaret Lenzi,Sherrie Cohen,William Leopold,Waleed Shahid,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Mary Jo Daley,Nicole Allen White,Mark Aronchick,Ken Washington,Michelle W Singer,Heather A Steinmiller,Vincent Hughes,Blondell Reynolds Brown,Joe Foster,6
Vincent Hughes,12,79,70,71,71,68,68,68,66,67,65,61,67,65,57,56,51,51,50,49,47,43,44,42,41,6
Yasmeen Kaboud,,3,77,76,75,74,75,74,69,73,71,71,15,17,16,14,12,11,10,9,11,4,6,4,6,6
Lou Agre,,,0,72,74,74,72,73,70,73,71,70,12,15,14,10,8,8,10,7,7,2,6,3,5,6
Ariana Flores Gordon,,,,0,76,74,75,74,71,75,72,71,11,16,13,11,11,11,10,9,10,4,5,2,4,6
Gwen Snyder,,,,,0,74,75,73,72,72,69,69,12,16,12,11,11,12,10,9,10,4,6,3,5,6
Carol Rose Fleischman,,,,,,0,73,74,71,75,70,68,12,15,13,11,12,11,11,9,11,7,7,4,7,6
Tonya Diane Bah,,,,,,,0,73,71,73,70,70,10,14,12,9,8,10,8,7,10,5,7,4,5,6
Hamdi Soysal,,,,,,,,0,70,72,74,72,10,15,15,10,9,11,10,9,9,4,8,4,7,6
Margaret Lenzi,,,,,,,,,0,70,68,69,11,14,14,11,10,13,9,7,12,7,9,7,7,6
Sherrie Cohen,,,,,,,,,,0,70,68,10,14,12,9,10,9,9,6,10,5,6,3,5,6
William Leopold,,,,,,,,,,,0,71,9,14,14,10,8,10,8,7,8,4,7,4,6,6
Waleed Shahid,,,,,,,,,,,,0,5,9,10,6,5,8,6,5,6,1,5,2,5,6
Cindy Bass,,,,,,,,,,,,,1,51,51,53,48,45,44,45,41,42,40,42,38,6
Malcolm Kenyatta,,,,,,,,,,,,,,0,53,51,46,44,46,45,42,38,41,40,37,6
Jerry T Jordan,,,,,,,,,,,,,,,0,51,46,43,45,45,39,38,42,41,36,6
Katherine J Gilmore,,,,,,,,,,,,,,,,0,48,43,44,45,40,39,40,41,38,6
Mary Jo Daley,,,,,,,,,,,,,,,,,1,45,45,44,42,40,41,40,38,6
Nicole Allen White,,,,,,,,,,,,,,,,,,0,40,43,42,40,42,42,38,6
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,45,40,38,39,39,38,6
Ken Washington,,,,,,,,,,,,,,,,,,,,0,41,38,41,40,38,6
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,0,38,39,38,37,6
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,1,38,39,36,6
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,0,41,39,6
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,0,36,6
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,159,97,84,83,83,81,81,80,79,79,77,74,70,67,59,59,54,52,51,50,48,45,45,43,42,6
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,11
,Vincent Hughes,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Hamdi Soysal,Malcolm Kenyatta,Sherrie Cohen,Carol Rose Fleischman,Margaret Lenzi,Tonya Diane Bah,Katherine J Gilmore,Waleed Shahid,Jerry T Jordan,William Leopold,Cindy Bass,Mary Jo Daley,Vincent Hughes,Mark Aronchick,Ken Washington,Blondell Reynolds Brown,Nicole Allen White,Heather A Steinmiller,Michelle W Singer,Joe Foster,11
Vincent Hughes,3,81,73,64,64,65,69,65,61,62,62,65,62,64,60,61,58,57,56,56,54,54,51,52,50,11
Yasmeen Kaboud,,3,77,67,65,66,19,68,67,64,66,15,65,16,62,11,10,9,9,10,8,6,6,8,5,11
Lou Agre,,,0,64,61,62,14,64,64,61,64,10,61,14,60,10,9,8,8,8,6,4,6,7,4,11
Ariana Flores Gordon,,,,0,63,63,15,65,69,61,62,13,60,13,60,11,10,9,8,10,8,6,6,5,6,11
Gwen Snyder,,,,,0,62,15,61,63,62,63,12,60,12,60,10,10,10,10,8,9,7,8,8,6,11
Hamdi Soysal,,,,,,0,16,62,62,62,63,13,62,13,60,10,9,8,9,9,8,6,7,9,5,11
Malcolm Kenyatta,,,,,,,0,15,11,12,11,62,13,62,14,58,54,55,54,54,53,52,50,49,50,11
Sherrie Cohen,,,,,,,,0,65,62,63,11,63,13,60,9,10,9,8,10,9,7,6,5,5,11
Carol Rose Fleischman,,,,,,,,,0,61,62,10,60,10,60,7,7,5,5,7,5,3,3,3,3,11
Margaret Lenzi,,,,,,,,,,0,63,9,62,8,61,6,5,5,6,4,6,4,5,4,3,11
Tonya Diane Bah,,,,,,,,,,,0,8,64,10,60,6,7,6,7,6,6,4,5,5,1,11
Katherine J Gilmore,,,,,,,,,,,,0,9,60,9,60,56,53,53,54,51,53,50,51,50,11
Waleed Shahid,,,,,,,,,,,,,0,10,60,6,7,6,6,6,7,5,4,4,2,11
Jerry T Jordan,,,,,,,,,,,,,,0,9,58,54,53,54,54,49,51,48,50,48,11
William Leopold,,,,,,,,,,,,,,,0,6,6,7,5,5,6,3,4,3,3,11
Cindy Bass,,,,,,,,,,,,,,,,0,55,53,54,54,49,51,49,51,50,11
Mary Jo Daley,,,,,,,,,,,,,,,,,0,55,56,54,51,53,50,49,50,11
Vincent Hughes,,,,,,,,,,,,,,,,,,0,52,55,53,55,53,49,52,11
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,52,50,52,51,50,49,11
Ken Washington,,,,,,,,,,,,,,,,,,,,0,51,53,51,51,51,11
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,53,51,47,49,11
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,52,49,51,11
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,49,49,11
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,47,11
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,140,94,81,73,72,72,72,72,70,69,69,68,68,67,66,64,61,61,59,58,56,56,54,54,52,11
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,13
,Vincent Hughes,Yasmeen Kaboud,Ariana Flores Gordon,Lou Agre,Gwen Snyder,Waleed Shahid,Hamdi Soysal,Sherrie Cohen,Tonya Diane Bah,Carol Rose Fleischman,William Leopold,Margaret Lenzi,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Katherine J Gilmore,Mark Aronchick,Mary Jo Daley,Michelle W Singer,Vincent Hughes,Joe Foster,Nicole Allen White,Heather A Steinmiller,Blondell Reynolds Brown,13
Vincent Hughes,11,92,81,76,74,73,74,75,72,76,67,61,48,41,43,43,40,38,37,34,34,33,31,31,29,13
Yasmeen Kaboud,,0,90,89,82,82,82,82,81,83,80,74,15,18,18,17,15,13,12,11,10,12,8,9,7,13
Ariana Flores Gordon,,,0,86,86,83,83,84,80,85,81,75,11,14,16,13,10,10,9,9,6,8,5,5,5,13
Lou Agre,,,,0,79,77,79,80,76,81,79,71,12,15,17,12,11,10,8,9,6,8,5,5,4,13
Gwen Snyder,,,,,0,80,78,80,80,81,79,75,4,7,10,8,6,7,5,6,3,7,4,3,3,13
Waleed Shahid,,,,,,0,78,77,76,77,80,74,8,12,14,11,9,9,7,10,7,10,8,7,8,13
Hamdi Soysal,,,,,,,0,82,76,82,77,72,11,12,13,12,10,9,8,9,5,9,6,5,5,13
Sherrie Cohen,,,,,,,,0,78,82,76,73,8,11,12,9,9,7,7,5,5,7,4,2,3,13
Tonya Diane Bah,,,,,,,,,0,77,78,74,8,11,13,11,9,10,7,9,7,10,8,7,6,13
Carol Rose Fleischman,,,,,,,,,,0,76,71,8,11,12,10,9,7,6,6,3,7,4,3,2,13
William Leopold,,,,,,,,,,,0,74,6,10,12,10,8,8,6,8,5,7,6,4,5,13
Margaret Lenzi,,,,,,,,,,,,0,1,4,5,4,2,3,2,3,1,5,3,0,1,13
Cindy Bass,,,,,,,,,,,,,2,44,44,46,46,42,46,36,39,33,36,36,35,13
Malcolm Kenyatta,,,,,,,,,,,,,,2,48,42,43,43,43,37,36,31,33,37,34,13
Jerry T Jordan,,,,,,,,,,,,,,,0,44,45,46,42,37,36,34,33,37,35,13
Ken Washington,,,,,,,,,,,,,,,,0,44,43,43,39,40,36,37,38,34,13
Katherine J Gilmore,,,,,,,,,,,,,,,,,0,41,44,37,38,35,35,36,34,13
Mark Aronchick,,,,,,,,,,,,,,,,,,1,41,36,36,33,34,37,35,13
Mary Jo Daley,,,,,,,,,,,,,,,,,,,0,37,38,33,36,35,34,13
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,33,32,34,35,31,13
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,0,35,35,34,35,13
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,34,33,33,13
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,33,34,13
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,33,13
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,145,107,97,92,90,90,89,89,89,88,85,77,61,55,54,52,50,49,49,43,42,40,40,39,38,13
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,18
,Vincent Hughes,Yasmeen Kaboud,Lou Agre,Margaret Lenzi,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,Waleed Shahid,Tonya Diane Bah,William Leopold,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Mary Jo Daley,Jerry T Jordan,Ken Washington,Vincent Hughes,Michelle W Singer,Blondell Reynolds Brown,Mark Aronchick,Nicole Allen White,Joe Foster,Heather A Steinmiller,18
Vincent Hughes,8,59,55,54,50,49,49,50,47,49,46,47,38,40,34,35,35,32,32,31,28,32,29,28,28,18
Yasmeen Kaboud,,3,72,65,64,63,65,63,61,61,59,60,8,11,11,9,8,8,5,7,6,5,7,8,2,18
Lou Agre,,,1,64,63,62,64,62,59,59,59,58,6,11,7,7,7,7,5,5,5,5,7,7,2,18
Margaret Lenzi,,,,0,63,63,65,61,63,62,61,60,8,11,8,9,7,9,6,8,7,6,9,9,3,18
Ariana Flores Gordon,,,,,1,64,64,64,60,59,60,58,7,11,7,8,7,6,4,5,5,5,5,6,1,18
Sherrie Cohen,,,,,,1,64,62,61,58,58,57,8,10,7,8,7,5,5,6,3,5,6,6,2,18
Carol Rose Fleischman,,,,,,,0,62,62,59,59,58,5,8,5,5,5,4,3,4,4,3,5,4,0,18
Hamdi Soysal,,,,,,,,0,59,59,58,58,7,11,7,8,7,6,4,4,4,5,5,6,1,18
Gwen Snyder,,,,,,,,,0,59,57,58,6,8,5,6,6,6,4,6,3,4,6,6,1,18
Waleed Shahid,,,,,,,,,,0,57,60,5,9,6,6,6,6,4,6,4,4,5,6,1,18
Tonya Diane Bah,,,,,,,,,,,0,57,5,8,4,5,4,5,4,5,4,3,5,5,1,18
William Leopold,,,,,,,,,,,,0,4,7,5,4,4,4,3,5,3,3,4,4,0,18
Cindy Bass,,,,,,,,,,,,,2,41,41,43,40,38,37,38,34,37,35,34,37,18
Malcolm Kenyatta,,,,,,,,,,,,,,0,39,41,42,39,36,35,34,38,32,34,35,18
Katherine J Gilmore,,,,,,,,,,,,,,,0,40,37,36,34,36,35,35,34,33,34,18
Mary Jo Daley,,,,,,,,,,,,,,,,0,39,39,35,36,33,37,35,36,35,18
Jerry T Jordan,,,,,,,,,,,,,,,,,0,35,33,33,30,36,31,32,34,18
Ken Washington,,,,,,,,,,,,,,,,,,0,36,36,34,35,33,35,36,18
Vincent Hughes,,,,,,,,,,,,,,,,,,,0,35,34,33,33,34,35,18
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,31,33,32,32,35,18
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,31,31,31,32,18
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,0,32,31,33,18
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,34,31,18
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,31,18
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,18
Total,109,85,78,71,68,68,67,66,64,63,61,60,51,50,47,45,44,42,41,40,39,39,39,38,37,18
