col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Democrat,State Treasurer - Democrat,All
,Kevin J Boyle,Joe Torsella,All
Kevin J Boyle,54,231,All
Joe Torsella,,24,All
Total,285,255,All
,Representative In The General Assembly 172nd District - Democrat,State Treasurer - Democrat,19
,Kevin J Boyle,Joe Torsella,19
Kevin J Boyle,14,63,19
Joe Torsella,,3,19
Total,77,66,19
,State Treasurer - Democrat,Representative In The General Assembly 172nd District - Democrat,23
,Joe Torsella,Kevin J Boyle,23
Joe Torsella,15,93,23
Kevin J Boyle,,14,23
Total,108,107,23
,Representative In The General Assembly 172nd District - Democrat,State Treasurer - Democrat,24
,Kevin J Boyle,Joe Torsella,24
Kevin J Boyle,26,75,24
Joe Torsella,,6,24
Total,101,81,24
