col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,All
,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,All
Dwight Evans,477,0,0,0,"1,632","1,435",388,All
Chaka Fattah,,265,0,0,825,872,341,All
Dan Muroff,,,81,0,776,247,64,All
Brian Anthony Gordon,,,,66,243,142,217,All
Chris Rabb,,,,,78,0,0,All
Tonyelle Cook Artis,,,,,,63,0,All
Bobby Curry,,,,,,,34,All
Total,"3,932","2,303","1,168",668,"3,554","2,759","1,044",All
,Representative In The General Assembly 200th District - Democrat,,,Representative In Congress 2nd District - Democrat,,,,1
,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,Dan Muroff,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,1
Chris Rabb,10,0,0,135,79,33,12,1
Tonyelle Cook Artis,,7,0,52,55,18,5,1
Bobby Curry,,,2,5,8,6,4,1
Dan Muroff,,,,11,0,0,0,1
Dwight Evans,,,,,17,0,0,1
Chaka Fattah,,,,,,3,0,1
Brian Anthony Gordon,,,,,,,1,1
Total,269,137,25,203,159,60,22,1
,Representative In The General Assembly 200th District - Democrat,,,Representative In Congress 2nd District - Democrat,,,,2
,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,Dwight Evans,Dan Muroff,Chaka Fattah,Brian Anthony Gordon,2
Chris Rabb,2,0,0,98,95,32,10,2
Tonyelle Cook Artis,,0,0,56,35,20,7,2
Bobby Curry,,,2,16,10,10,7,2
Dwight Evans,,,,14,0,0,0,2
Dan Muroff,,,,,9,0,0,2
Chaka Fattah,,,,,,6,0,2
Brian Anthony Gordon,,,,,,,4,2
Total,237,118,45,184,149,68,28,2
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,3
,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,3
Dwight Evans,21,0,0,0,58,35,23,3
Chaka Fattah,,10,0,0,16,27,13,3
Dan Muroff,,,9,0,37,9,5,3
Brian Anthony Gordon,,,,1,13,11,10,3
Chris Rabb,,,,,2,0,0,3
Tonyelle Cook Artis,,,,,,0,0,3
Bobby Curry,,,,,,,1,3
Total,137,66,60,35,126,82,52,3
,Representative In The General Assembly 200th District - Democrat,,,Representative In Congress 2nd District - Democrat,,,,4
,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,4
Chris Rabb,5,0,0,70,32,40,14,4
Tonyelle Cook Artis,,1,0,45,20,12,6,4
Bobby Curry,,,0,10,6,5,1,4
Dwight Evans,,,,15,0,0,0,4
Chaka Fattah,,,,,5,0,0,4
Dan Muroff,,,,,,3,0,4
Brian Anthony Gordon,,,,,,,4,4
Total,161,84,22,140,63,60,25,4
,Representative In The General Assembly 200th District - Democrat,,,Representative In Congress 2nd District - Democrat,,,,5
,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,5
Chris Rabb,5,0,0,88,47,52,15,5
Tonyelle Cook Artis,,2,0,46,19,19,5,5
Bobby Curry,,,0,14,10,1,4,5
Dwight Evans,,,,10,0,0,0,5
Chaka Fattah,,,,,3,0,0,5
Dan Muroff,,,,,,2,0,5
Brian Anthony Gordon,,,,,,,2,5
Total,207,91,29,158,79,74,26,5
,Representative In The General Assembly 200th District - Democrat,,,Representative In Congress 2nd District - Democrat,,,,6
,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,Dwight Evans,Dan Muroff,Chaka Fattah,Brian Anthony Gordon,6
Chris Rabb,7,0,0,94,89,30,20,6
Tonyelle Cook Artis,,1,0,33,9,35,3,6
Bobby Curry,,,3,11,3,15,16,6
Dwight Evans,,,,33,0,0,0,6
Dan Muroff,,,,,5,0,0,6
Chaka Fattah,,,,,,20,0,6
Brian Anthony Gordon,,,,,,,7,6
Total,240,81,48,171,106,100,46,6
,Representative In The General Assembly 200th District - Democrat,,,Representative In Congress 2nd District - Democrat,,,,7
,Chris Rabb,Tonyelle Cook Artis,Bobby Curry,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,7
Chris Rabb,2,0,0,64,34,51,8,7
Tonyelle Cook Artis,,3,0,45,19,10,6,7
