col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,All
,Ross Feinberg,Christopher M Vogler,Seth Kaufer,Dave Hackett,All
Ross Feinberg,10,32,29,28,All
Christopher M Vogler,,3,28,28,All
Seth Kaufer,,,1,28,All
Dave Hackett,,,,0,All
Total,53,40,36,34,All
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,18
,Ross Feinberg,Christopher M Vogler,Seth Kaufer,Dave Hackett,18
Ross Feinberg,10,32,29,28,18
Christopher M Vogler,,3,28,28,18
Seth Kaufer,,,1,28,18
Dave Hackett,,,,0,18
Total,53,40,36,34,18
