col_1,col_2,division
,United States Senator - Republican,All
,Pat Toomey,All
Pat Toomey,363,All
Total,363,All
,United States Senator - Republican,1
,Pat Toomey,1
Pat Toomey,10,1
Total,10,1
,United States Senator - Republican,2
,Pat Toomey,2
Pat Toomey,9,2
Total,9,2
,United States Senator - Republican,3
,Pat Toomey,3
Pat Toomey,11,3
Total,11,3
,United States Senator - Republican,4
,Pat Toomey,4
Pat Toomey,11,4
Total,11,4
,United States Senator - Republican,5
,Pat Toomey,5
Pat Toomey,9,5
Total,9,5
,United States Senator - Republican,6
,Pat Toomey,6
Pat Toomey,19,6
Total,19,6
,United States Senator - Republican,7
,Pat Toomey,7
Pat Toomey,2,7
Total,2,7
,United States Senator - Republican,8
,Pat Toomey,8
Pat Toomey,9,8
Total,9,8
,United States Senator - Republican,9
,Pat Toomey,9
Pat Toomey,7,9
Total,7,9
,United States Senator - Republican,10
,Pat Toomey,10
Pat Toomey,5,10
Total,5,10
,United States Senator - Republican,11
,Pat Toomey,11
Pat Toomey,10,11
Total,10,11
,United States Senator - Republican,12
,Pat Toomey,12
Pat Toomey,9,12
Total,9,12
,United States Senator - Republican,13
,Pat Toomey,13
Pat Toomey,15,13
Total,15,13
,United States Senator - Republican,14
,Pat Toomey,14
Pat Toomey,8,14
Total,8,14
,United States Senator - Republican,15
,Pat Toomey,15
Pat Toomey,13,15
Total,13,15
,United States Senator - Republican,16
,Pat Toomey,16
Pat Toomey,13,16
Total,13,16
,United States Senator - Republican,17
,Pat Toomey,17
Pat Toomey,28,17
Total,28,17
,United States Senator - Republican,18
,Pat Toomey,18
Pat Toomey,19,18
Total,19,18
,United States Senator - Republican,19
,Pat Toomey,19
Pat Toomey,23,19
Total,23,19
,United States Senator - Republican,20
,Pat Toomey,20
Pat Toomey,14,20
Total,14,20
,United States Senator - Republican,21
,Pat Toomey,21
Pat Toomey,14,21
Total,14,21
,United States Senator - Republican,22
,Pat Toomey,22
Pat Toomey,22,22
Total,22,22
,United States Senator - Republican,23
,Pat Toomey,23
Pat Toomey,20,23
Total,20,23
,United States Senator - Republican,24
,Pat Toomey,24
Pat Toomey,16,24
Total,16,24
,United States Senator - Republican,25
,Pat Toomey,25
Pat Toomey,27,25
Total,27,25
,United States Senator - Republican,26
,Pat Toomey,26
Pat Toomey,20,26
Total,20,26
