col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,United States Senator - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,All
Katie Mcginty,44,0,0,0,134,63,31,27,30,5,All
Joe Sestak,,29,0,0,71,29,34,15,23,6,All
John Fetterman,,,20,0,38,60,23,46,14,4,All
Joseph J Vodvarka,,,,14,16,58,9,16,3,0,All
Vanessa L Brown,,,,,41,0,0,0,0,0,All
Wanda Logan,,,,,,24,0,0,0,0,All
Darryl Thomas,,,,,,,32,0,0,0,All
Ray Bailey,,,,,,,,14,0,0,All
Movita Johnson Harrell,,,,,,,,,9,0,All
Ted Smith,,,,,,,,,,2,All
Total,334,207,205,116,300,234,129,118,79,17,All
,Representative In The General Assembly 190th District - Democrat,,,,,,United States Senator - Democrat,,,,6
,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,6
Vanessa L Brown,25,0,0,0,0,0,43,28,11,6,6
Wanda Logan,,10,0,0,0,0,15,7,13,17,6
Ray Bailey,,,12,0,0,0,12,6,17,5,6
Darryl Thomas,,,,11,0,0,6,13,9,0,6
Movita Johnson Harrell,,,,,6,0,11,11,3,0,6
Ted Smith,,,,,,1,2,2,0,0,6
Katie Mcginty,,,,,,,18,0,0,0,6
Joe Sestak,,,,,,,,14,0,0,6
John Fetterman,,,,,,,,,6,0,6
Joseph J Vodvarka,,,,,,,,,,3,6
Total,113,62,52,39,31,5,107,81,59,31,6
,United States Senator - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,7
,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,Wanda Logan,Vanessa L Brown,Darryl Thomas,Movita Johnson Harrell,Ray Bailey,Ted Smith,7
Katie Mcginty,8,0,0,0,19,23,5,10,2,0,7
Joseph J Vodvarka,,6,0,0,19,4,5,2,3,0,7
John Fetterman,,,2,0,8,6,3,5,9,0,7
Joe Sestak,,,,2,7,11,2,2,2,2,7
Wanda Logan,,,,,5,0,0,0,0,0,7
Vanessa L Brown,,,,,,5,0,0,0,0,7
Darryl Thomas,,,,,,,10,0,0,0,7
Movita Johnson Harrell,,,,,,,,2,0,0,7
Ray Bailey,,,,,,,,,1,0,7
Ted Smith,,,,,,,,,,1,7
Total,67,39,33,28,58,49,25,21,17,3,7
,United States Senator - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,8
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,8
Katie Mcginty,9,0,0,0,40,19,9,9,5,3,8
John Fetterman,,8,0,0,16,27,7,8,5,4,8
Joe Sestak,,,10,0,19,10,8,4,6,2,8
Joseph J Vodvarka,,,,0,3,7,3,6,1,0,8
Vanessa L Brown,,,,,5,0,0,0,0,0,8
Wanda Logan,,,,,,2,0,0,0,0,8
Darryl Thomas,,,,,,,2,0,0,0,8
Ray Bailey,,,,,,,,0,0,0,8
Movita Johnson Harrell,,,,,,,,,0,0,8
Ted Smith,,,,,,,,,,0,8
Total,94,75,59,20,83,65,29,27,17,9,8
,United States Senator - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,16
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Vanessa L Brown,Darryl Thomas,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Ted Smith,16
Katie Mcginty,4,0,0,0,12,6,2,2,2,0,16
Joe Sestak,,1,0,0,8,7,2,2,1,0,16
John Fetterman,,,2,0,0,2,7,5,1,0,16
Joseph J Vodvarka,,,,2,1,1,7,1,0,0,16
Vanessa L Brown,,,,,4,0,0,0,0,0,16
Darryl Thomas,,,,,,8,0,0,0,0,16
Wanda Logan,,,,,,,2,0,0,0,16
Ray Bailey,,,,,,,,1,0,0,16
Movita Johnson Harrell,,,,,,,,,0,0,16
Ted Smith,,,,,,,,,,0,16
Total,28,21,17,12,25,24,20,11,4,0,16
,United States Senator - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,17
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,17
Katie Mcginty,5,0,0,0,16,8,5,2,2,0,17
John Fetterman,,2,0,0,5,5,2,7,0,0,17
Joe Sestak,,,2,0,5,3,4,1,3,0,17
Joseph J Vodvarka,,,,3,2,8,0,1,0,0,17
Vanessa L Brown,,,,,2,0,0,0,0,0,17
Wanda Logan,,,,,,5,0,0,0,0,17
Darryl Thomas,,,,,,,1,0,0,0,17
Ray Bailey,,,,,,,,0,0,0,17
Movita Johnson Harrell,,,,,,,,,1,0,17
Ted Smith,,,,,,,,,,0,17
Total,38,21,18,14,30,29,12,11,6,0,17
