col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 1st District - Republican,President Of The United States - Republican,,,,,,All
,Deborah Williams,Donald J Trump,John R Kasich,Ted Cruz,Marco Rubio,Jeb Bush,Ben Carson,All
Deborah Williams,138,"5,560","2,261","1,920",188,87,69,All
Donald J Trump,,"3,776",0,0,0,0,0,All
John R Kasich,,,893,0,0,0,0,All
Ted Cruz,,,,637,0,0,0,All
Marco Rubio,,,,,68,0,0,All
Jeb Bush,,,,,,40,0,All
Ben Carson,,,,,,,43,All
Total,"10,223","9,336","3,154","2,557",256,127,112,All
