col_1,col_2,division
,Senator In The General Assembly 3rd District - Democrat,All
,Sharif Street,All
Sharif Street,"1,521",All
Total,"1,521",All
,Senator In The General Assembly 3rd District - Democrat,1
,Sharif Street,1
Sharif Street,104,1
Total,104,1
,Senator In The General Assembly 3rd District - Democrat,2
,Sharif Street,2
Sharif Street,45,2
Total,45,2
,Senator In The General Assembly 3rd District - Democrat,3
,Sharif Street,3
Sharif Street,196,3
Total,196,3
,Senator In The General Assembly 3rd District - Democrat,4
,Sharif Street,4
Sharif Street,45,4
Total,45,4
,Senator In The General Assembly 3rd District - Democrat,5
,Sharif Street,5
Sharif Street,43,5
Total,43,5
,Senator In The General Assembly 3rd District - Democrat,6
,Sharif Street,6
Sharif Street,65,6
Total,65,6
,Senator In The General Assembly 3rd District - Democrat,7
,Sharif Street,7
Sharif Street,25,7
Total,25,7
,Senator In The General Assembly 3rd District - Democrat,8
,Sharif Street,8
Sharif Street,58,8
Total,58,8
,Senator In The General Assembly 3rd District - Democrat,9
,Sharif Street,9
Sharif Street,68,9
Total,68,9
,Senator In The General Assembly 3rd District - Democrat,11
,Sharif Street,11
Sharif Street,144,11
Total,144,11
,Senator In The General Assembly 3rd District - Democrat,12
,Sharif Street,12
Sharif Street,169,12
Total,169,12
,Senator In The General Assembly 3rd District - Democrat,13
,Sharif Street,13
Sharif Street,127,13
Total,127,13
,Senator In The General Assembly 3rd District - Democrat,14
,Sharif Street,14
Sharif Street,86,14
Total,86,14
,Senator In The General Assembly 3rd District - Democrat,15
,Sharif Street,15
Sharif Street,109,15
Total,109,15
,Senator In The General Assembly 3rd District - Democrat,16
,Sharif Street,16
Sharif Street,129,16
Total,129,16
,Senator In The General Assembly 3rd District - Democrat,17
,Sharif Street,17
Sharif Street,43,17
Total,43,17
,Senator In The General Assembly 3rd District - Democrat,18
,Sharif Street,18
Sharif Street,65,18
Total,65,18
