col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Ray Bailey,Ted Smith,Movita Johnson Harrell,Darryl Thomas,All
Eugene A Depasquale,11,66,42,22,17,16,18,All
Wanda Logan,,24,0,0,0,0,0,All
Vanessa L Brown,,,9,0,0,0,0,All
Ray Bailey,,,,6,0,0,0,All
Ted Smith,,,,,7,0,0,All
Movita Johnson Harrell,,,,,,7,0,All
Darryl Thomas,,,,,,,3,All
Total,192,90,51,28,24,23,21,All
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,9
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Ray Bailey,Ted Smith,Movita Johnson Harrell,Darryl Thomas,9
Eugene A Depasquale,11,66,42,22,17,16,18,9
Wanda Logan,,24,0,0,0,0,0,9
Vanessa L Brown,,,9,0,0,0,0,9
Ray Bailey,,,,6,0,0,0,9
Ted Smith,,,,,7,0,0,9
Movita Johnson Harrell,,,,,,7,0,9
Darryl Thomas,,,,,,,3,9
Total,192,90,51,28,24,23,21,9
