col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Yasmeen Kaboud,,,,,,,,,,,,,,,2,36,27,27,26,20,24,19,20,22,20,2
Lou Agre,,,,,,,,,,,,,,,,2,27,26,22,21,25,20,22,24,21,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,26,24,22,24,21,20,24,18,2
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,22,21,22,21,20,21,20,2
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,22,19,19,21,22,20,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,19,19,20,21,19,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,18,17,20,18,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,20,19,18,2
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,19,20,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,18,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,199,142,123,110,93,80,73,72,70,69,67,66,64,62,62,58,36,33,30,30,29,29,28,27,26,2
,State Treasurer - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Joe Torsella,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Vincent Hughes,Jerry T Jordan,Ken Washington,Mark Aronchick,Mary Jo Daley,Blondell Reynolds Brown,Joe Foster,Michelle W Singer,Lou Agre,Nicole Allen White,Yasmeen Kaboud,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,William Leopold,Tonya Diane Bah,Waleed Shahid,Margaret Lenzi,3
Joe Torsella,11,88,66,64,59,56,52,49,51,46,49,47,49,49,49,39,37,32,29,27,28,28,27,24,21,3
Cindy Bass,,9,68,71,59,63,58,55,57,53,50,53,15,51,14,45,13,9,8,8,4,8,7,5,5,3
Malcolm Kenyatta,,,3,64,57,60,51,50,51,51,46,50,14,46,16,44,17,13,8,8,9,12,9,9,7,3
Katherine J Gilmore,,,,6,56,58,52,53,55,49,51,49,13,48,11,43,11,9,7,8,4,8,7,4,4,3
Vincent Hughes,,,,,0,49,56,51,52,56,54,53,12,54,10,44,14,12,10,11,7,10,10,9,7,3
Jerry T Jordan,,,,,,2,46,45,48,43,41,46,10,45,6,41,10,9,5,5,3,7,4,5,5,3
Ken Washington,,,,,,,1,51,52,50,49,47,11,52,9,43,15,10,7,8,5,9,9,8,6,3
Mark Aronchick,,,,,,,,1,51,48,47,48,8,47,8,43,11,9,7,6,4,7,7,5,4,3
Mary Jo Daley,,,,,,,,,0,47,47,49,8,47,7,42,11,8,5,6,3,7,4,2,1,3
Blondell Reynolds Brown,,,,,,,,,,1,47,47,6,48,6,42,8,9,4,5,4,5,4,5,4,3
Joe Foster,,,,,,,,,,,1,44,9,48,8,38,11,9,6,8,4,7,8,6,4,3
Michelle W Singer,,,,,,,,,,,,0,8,44,6,46,11,11,7,6,5,9,6,5,3,3
Lou Agre,,,,,,,,,,,,,2,8,35,2,34,30,33,30,31,31,28,29,25,3
Nicole Allen White,,,,,,,,,,,,,,0,5,40,10,8,5,6,3,5,7,5,4,3
Yasmeen Kaboud,,,,,,,,,,,,,,,0,3,34,30,32,29,32,29,29,26,25,3
Heather A Steinmiller,,,,,,,,,,,,,,,,0,5,7,3,1,2,3,2,2,2,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,30,31,28,32,31,29,27,25,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,30,26,31,31,27,25,24,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,31,31,28,27,26,25,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,27,25,27,26,25,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,29,26,26,24,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,26,26,24,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,25,25,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,25,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,165,115,86,85,72,71,64,62,62,61,59,59,58,57,56,48,44,39,36,34,34,34,33,31,28,3
,State Treasurer - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Joe Torsella,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Yasmeen Kaboud,Jerry T Jordan,Ken Washington,Lou Agre,Vincent Hughes,Mary Jo Daley,Nicole Allen White,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Gwen Snyder,Hamdi Soysal,Ariana Flores Gordon,Carol Rose Fleischman,Joe Foster,Heather A Steinmiller,William Leopold,Tonya Diane Bah,Waleed Shahid,Sherrie Cohen,Margaret Lenzi,4
Joe Torsella,5,75,53,52,52,48,42,43,36,35,36,34,33,31,38,36,35,36,30,27,34,31,32,29,24,4
Cindy Bass,,6,58,56,20,50,43,18,40,42,41,40,39,37,15,17,11,16,33,32,12,12,9,9,6,4
Katherine J Gilmore,,,4,53,20,49,42,20,36,39,38,34,38,35,17,17,12,16,32,32,13,14,12,11,8,4
Malcolm Kenyatta,,,,0,14,44,44,14,38,41,40,35,41,36,12,12,9,10,33,34,9,9,10,5,5,4
Yasmeen Kaboud,,,,,4,20,14,40,10,7,7,9,7,9,34,33,32,34,6,4,30,31,28,26,22,4
Jerry T Jordan,,,,,,0,38,20,32,34,33,32,34,32,17,16,12,16,31,29,13,14,11,13,8,4
Ken Washington,,,,,,,0,13,37,38,42,35,36,36,12,13,9,13,34,33,11,11,12,8,6,4
Lou Agre,,,,,,,,2,9,8,7,9,6,6,31,31,29,34,6,4,29,28,24,27,23,4
Vincent Hughes,,,,,,,,,0,33,34,39,30,32,9,10,6,10,31,28,9,7,7,6,4,4
Mary Jo Daley,,,,,,,,,,0,36,32,37,32,8,9,5,7,30,30,5,6,5,4,2,4
Nicole Allen White,,,,,,,,,,,0,35,34,35,8,8,4,6,33,31,8,7,7,3,3,4
Blondell Reynolds Brown,,,,,,,,,,,,0,30,32,8,8,4,9,30,27,9,7,5,6,2,4
Mark Aronchick,,,,,,,,,,,,,0,35,8,7,5,6,29,32,2,4,7,4,0,4
Michelle W Singer,,,,,,,,,,,,,,0,9,7,4,7,29,32,4,5,7,3,0,4
Gwen Snyder,,,,,,,,,,,,,,,0,30,31,31,6,6,28,31,26,25,22,4
Hamdi Soysal,,,,,,,,,,,,,,,,0,32,33,7,4,28,28,25,27,22,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,30,3,1,28,26,25,28,24,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,6,3,27,28,25,29,23,4
Joe Foster,,,,,,,,,,,,,,,,,,,0,29,8,5,4,3,2,4
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,0,3,3,4,1,0,4
William Leopold,,,,,,,,,,,,,,,,,,,,,0,27,23,23,24,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,22,23,21,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,20,19,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,0,20,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,133,99,71,68,62,60,54,51,48,45,45,44,42,41,40,40,39,39,36,35,35,34,33,32,25,4
,State Treasurer - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Joe Torsella,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Vincent Hughes,Yasmeen Kaboud,Ken Washington,Lou Agre,Nicole Allen White,Mary Jo Daley,Blondell Reynolds Brown,Heather A Steinmiller,Michelle W Singer,Carol Rose Fleischman,Ariana Flores Gordon,Mark Aronchick,Joe Foster,Gwen Snyder,Sherrie Cohen,Hamdi Soysal,Tonya Diane Bah,William Leopold,Margaret Lenzi,Waleed Shahid,5
Joe Torsella,10,92,67,64,53,56,51,54,54,50,50,42,42,41,40,39,39,37,35,35,34,33,30,31,30,5
Cindy Bass,,9,62,62,53,53,18,54,19,48,51,43,46,43,14,14,43,36,11,12,12,9,10,8,6,5
Katherine J Gilmore,,,3,59,54,50,15,50,11,43,47,40,46,45,9,10,43,39,9,11,7,8,7,6,3,5
Malcolm Kenyatta,,,,1,51,50,17,48,15,47,46,42,44,45,14,14,41,38,10,12,11,10,11,9,7,5
Jerry T Jordan,,,,,1,48,15,44,15,42,43,35,42,39,7,8,38,37,9,8,8,9,8,7,7,5
Vincent Hughes,,,,,,1,15,50,10,48,41,46,47,43,12,15,40,39,12,11,11,10,11,8,7,5
Yasmeen Kaboud,,,,,,,3,16,39,14,9,11,9,7,34,36,7,8,34,32,31,27,31,28,30,5
Ken Washington,,,,,,,,0,12,46,46,37,45,42,12,14,41,35,11,12,9,11,10,7,8,5
Lou Agre,,,,,,,,,1,14,8,8,7,7,34,34,7,5,33,29,31,31,29,30,29,5
Nicole Allen White,,,,,,,,,,0,40,41,45,44,12,14,39,38,12,13,11,13,11,10,9,5
Mary Jo Daley,,,,,,,,,,,0,33,38,40,5,5,39,36,7,9,5,7,5,7,5,5
Blondell Reynolds Brown,,,,,,,,,,,,0,39,37,10,10,36,32,9,10,9,7,7,8,3,5
Heather A Steinmiller,,,,,,,,,,,,,0,43,9,8,37,36,5,9,5,6,5,5,5,5
Michelle W Singer,,,,,,,,,,,,,,0,6,7,38,37,5,8,6,6,7,6,5,5
Carol Rose Fleischman,,,,,,,,,,,,,,,0,40,3,7,36,32,34,32,31,32,30,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,6,7,35,34,36,31,33,30,30,5
Mark Aronchick,,,,,,,,,,,,,,,,,0,30,5,7,6,5,5,3,1,5
Joe Foster,,,,,,,,,,,,,,,,,,0,6,7,5,6,7,7,5,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,31,33,32,31,32,31,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,29,29,29,30,29,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,28,29,28,29,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,30,30,27,5
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,29,30,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,30,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,176,114,84,79,66,66,64,63,61,59,58,52,52,50,49,48,48,46,42,42,41,38,38,37,37,5
,State Treasurer - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Joe Torsella,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Mark Aronchick,Vincent Hughes,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Michelle W Singer,Lou Agre,Nicole Allen White,Heather A Steinmiller,Joe Foster,Yasmeen Kaboud,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Tonya Diane Bah,Hamdi Soysal,William Leopold,Margaret Lenzi,Waleed Shahid,6
Joe Torsella,6,96,82,79,71,55,55,54,50,49,50,46,46,44,42,35,28,27,24,23,21,21,19,18,19,6
Cindy Bass,,8,81,77,73,59,56,59,53,49,50,22,50,47,43,16,11,11,10,9,6,7,5,6,2,6
Katherine J Gilmore,,,2,75,69,54,53,53,46,48,47,14,43,45,43,13,8,7,6,3,2,6,2,4,2,6
Malcolm Kenyatta,,,,1,68,57,55,54,50,50,49,12,47,45,44,14,10,9,6,4,5,5,4,5,3,6
Jerry T Jordan,,,,,1,53,49,49,46,43,44,16,45,41,43,13,9,8,5,5,4,2,4,4,1,6
Mark Aronchick,,,,,,0,51,54,53,46,47,7,49,46,46,7,8,6,4,4,4,1,3,4,2,6
Vincent Hughes,,,,,,,1,52,47,52,51,6,47,46,43,5,8,7,7,5,4,5,4,6,2,6
Ken Washington,,,,,,,,0,51,46,48,7,50,45,43,5,8,7,7,6,5,3,3,4,1,6
Mary Jo Daley,,,,,,,,,1,44,44,8,48,42,42,7,11,7,6,5,9,3,3,4,2,6
Blondell Reynolds Brown,,,,,,,,,,0,43,6,43,42,40,5,9,7,7,4,4,4,3,4,2,6
Michelle W Singer,,,,,,,,,,,0,4,48,45,40,5,7,6,4,5,5,2,2,3,3,6
Lou Agre,,,,,,,,,,,,0,5,2,4,34,28,26,23,21,22,21,19,18,18,6
Nicole Allen White,,,,,,,,,,,,,0,44,43,5,8,6,4,4,6,0,3,3,3,6
Heather A Steinmiller,,,,,,,,,,,,,,0,38,4,3,1,3,1,3,2,1,2,0,6
Joe Foster,,,,,,,,,,,,,,,0,4,6,2,2,1,4,0,2,4,2,6
Yasmeen Kaboud,,,,,,,,,,,,,,,,1,24,25,19,18,18,20,19,15,16,6
Sherrie Cohen,,,,,,,,,,,,,,,,,0,26,21,19,23,22,19,18,17,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,23,22,19,20,20,17,16,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,22,17,21,18,17,15,6
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,17,17,19,15,16,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,16,18,17,17,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,17,16,13,6
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,17,16,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,14,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,161,121,97,94,83,65,65,62,61,56,56,55,55,50,48,44,35,33,28,26,26,24,23,22,21,6
,State Treasurer - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,Joe Torsella,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Mark Aronchick,Mary Jo Daley,Vincent Hughes,Nicole Allen White,Blondell Reynolds Brown,Michelle W Singer,Lou Agre,Yasmeen Kaboud,Joe Foster,Heather A Steinmiller,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,William Leopold,Hamdi Soysal,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,7
Joe Torsella,5,127,104,101,102,78,80,77,74,73,71,70,64,63,67,62,52,49,44,42,44,42,42,38,35,7
Cindy Bass,,3,105,100,100,75,77,77,75,71,75,71,30,22,67,62,21,18,17,18,15,14,14,6,11,7
Katherine J Gilmore,,,2,99,99,75,78,76,70,70,70,69,29,27,64,62,22,18,18,19,19,18,15,11,11,7
Malcolm Kenyatta,,,,3,91,77,79,76,70,68,68,68,29,25,67,58,24,18,18,17,18,15,17,10,13,7
Jerry T Jordan,,,,,1,72,76,69,68,66,66,63,32,27,63,62,25,22,20,19,18,17,17,13,14,7
Ken Washington,,,,,,1,77,75,68,72,67,73,16,14,71,62,21,19,16,16,14,15,12,11,9,7
Mark Aronchick,,,,,,,0,78,67,71,68,68,18,15,65,65,23,19,17,18,16,15,13,10,9,7
Mary Jo Daley,,,,,,,,1,65,65,64,69,15,14,63,60,18,14,14,15,13,16,9,9,8,7
Vincent Hughes,,,,,,,,,1,71,71,68,8,8,65,62,12,7,4,7,13,5,9,4,5,7
Nicole Allen White,,,,,,,,,,1,66,72,12,8,67,64,15,12,11,12,15,9,12,8,9,7
Blondell Reynolds Brown,,,,,,,,,,,0,67,7,5,64,60,13,8,7,9,12,5,10,3,7,7
Michelle W Singer,,,,,,,,,,,,0,8,6,67,63,13,8,7,8,13,9,10,7,8,7
Lou Agre,,,,,,,,,,,,,4,53,9,6,44,43,44,40,35,40,35,36,33,7
Yasmeen Kaboud,,,,,,,,,,,,,,2,6,3,42,45,42,41,37,40,35,38,33,7
Joe Foster,,,,,,,,,,,,,,,0,59,12,8,7,7,10,8,10,6,7,7
Heather A Steinmiller,,,,,,,,,,,,,,,,0,10,4,4,7,9,5,7,5,4,7
Sherrie Cohen,,,,,,,,,,,,,,,,,0,47,45,43,40,42,36,38,37,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,1,48,44,40,40,38,38,35,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,44,40,43,38,39,36,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,38,40,36,36,31,7
William Leopold,,,,,,,,,,,,,,,,,,,,,0,35,35,36,37,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,33,36,31,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,32,32,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,35,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,213,150,124,121,117,91,91,90,84,83,80,80,77,76,75,69,62,58,54,52,50,49,48,45,43,7
,State Treasurer - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Joe Torsella,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Blondell Reynolds Brown,Mary Jo Daley,Vincent Hughes,Lou Agre,Mark Aronchick,Ken Washington,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Joe Foster,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,William Leopold,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,8
Joe Torsella,11,83,65,58,59,53,39,38,37,52,38,37,27,32,30,29,33,31,31,28,24,23,25,23,21,8
Cindy Bass,,10,78,66,71,21,49,55,46,26,53,50,45,43,39,39,15,18,14,14,10,13,10,7,7,8
Malcolm Kenyatta,,,2,65,72,20,46,52,43,23,51,47,42,40,40,39,10,13,12,13,7,8,8,4,5,8
Katherine J Gilmore,,,,4,70,16,45,50,42,16,46,43,42,38,39,40,7,8,6,7,5,6,4,2,3,8
Jerry T Jordan,,,,,1,18,50,54,49,18,49,46,42,41,41,41,8,12,10,10,5,7,7,3,3,8
Yasmeen Kaboud,,,,,,5,8,9,6,42,7,5,1,3,1,3,31,31,32,30,24,23,27,24,21,8
Blondell Reynolds Brown,,,,,,,0,49,54,6,48,48,46,45,42,43,9,8,8,7,5,10,9,6,6,8
Mary Jo Daley,,,,,,,,1,46,7,56,53,47,44,44,41,8,9,7,7,3,6,4,1,2,8
