col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,2
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Yasmeen Kaboud,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Vincent Hughes,Lou Agre,Sherrie Cohen,Michelle W Singer,Nicole Allen White,Carol Rose Fleischman,Joe Foster,Ariana Flores Gordon,Heather A Steinmiller,Hamdi Soysal,Gwen Snyder,Tonya Diane Bah,William Leopold,Margaret Lenzi,Waleed Shahid,2
Eugene A Depasquale,4,91,81,77,72,59,51,53,51,54,50,46,40,48,48,35,44,35,41,35,32,30,28,29,29,2
Cindy Bass,,7,85,79,78,56,23,51,51,50,52,20,20,47,47,14,40,14,40,13,11,8,10,8,6,2
Malcolm Kenyatta,,,4,78,79,54,26,50,51,49,52,22,20,47,45,15,42,16,39,15,13,10,11,11,8,2
Katherine J Gilmore,,,,2,74,54,21,46,46,49,45,21,15,45,43,9,41,9,40,10,7,6,4,5,5,2
Jerry T Jordan,,,,,1,52,21,45,45,45,46,18,14,41,41,8,38,10,37,10,8,3,7,5,5,2
Mary Jo Daley,,,,,,0,15,47,48,54,45,13,16,47,45,12,41,10,44,13,8,6,7,4,5,2
Yasmeen Kaboud,,,,,,,2,14,11,12,10,47,41,10,7,40,8,39,7,38,33,35,33,31,32,2
Blondell Reynolds Brown,,,,,,,,1,49,45,48,9,15,47,47,10,42,8,39,8,10,8,7,8,7,2
Ken Washington,,,,,,,,,1,47,48,8,11,46,47,9,42,7,41,7,8,4,5,5,4,2
Mark Aronchick,,,,,,,,,,0,43,10,14,45,44,9,42,8,43,9,5,3,4,2,3,2
Vincent Hughes,,,,,,,,,,,0,9,14,43,46,8,42,8,37,6,8,4,7,8,5,2
Lou Agre,,,,,,,,,,,,0,37,8,6,35,8,33,5,33,31,31,30,31,29,2
Sherrie Cohen,,,,,,,,,,,,,1,11,10,41,11,40,8,38,35,34,35,32,32,2
Michelle W Singer,,,,,,,,,,,,,,0,44,6,41,7,39,7,7,6,4,3,4,2
Nicole Allen White,,,,,,,,,,,,,,,0,5,40,4,38,5,7,2,4,5,4,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,5,38,4,37,31,35,33,31,32,2
Joe Foster,,,,,,,,,,,,,,,,,0,5,34,5,6,3,4,4,3,2
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,5,39,32,33,33,29,29,2
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,0,6,2,2,4,0,2,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,31,32,31,28,30,2
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,1,31,31,30,30,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,2
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,31,30,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,30,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,138,114,97,90,82,65,63,60,58,58,55,53,53,52,52,47,47,45,44,43,41,38,38,36,36,2
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Ken Washington,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Joe Foster,Yasmeen Kaboud,Ariana Flores Gordon,Lou Agre,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,William Leopold,Tonya Diane Bah,Margaret Lenzi,Waleed Shahid,3
Eugene A Depasquale,5,95,78,78,77,62,63,61,60,60,56,56,53,53,43,26,29,29,26,26,24,25,25,22,23,3
Cindy Bass,,8,80,75,75,62,60,61,60,58,57,57,55,52,20,10,12,11,8,10,8,6,6,5,5,3
Malcolm Kenyatta,,,1,73,75,58,59,57,61,56,58,55,55,52,18,7,9,10,5,8,4,8,4,3,4,3
Katherine J Gilmore,,,,0,72,54,58,54,60,57,55,54,54,54,17,6,10,11,6,9,6,8,5,5,5,3
Jerry T Jordan,,,,,0,57,60,56,59,58,57,56,54,53,15,6,8,9,6,8,5,8,5,5,4,3
Vincent Hughes,,,,,,0,57,65,56,56,58,54,53,53,11,10,4,9,7,8,6,7,6,5,5,3
Mary Jo Daley,,,,,,,0,57,62,58,56,57,52,55,11,9,6,13,9,11,7,7,5,5,4,3
Blondell Reynolds Brown,,,,,,,,0,54,55,56,53,52,52,10,9,3,9,6,9,5,6,5,5,5,3
Mark Aronchick,,,,,,,,,0,59,57,56,54,54,11,7,6,11,6,8,5,6,4,2,2,3
Ken Washington,,,,,,,,,,0,56,57,55,55,11,6,4,9,7,7,5,4,4,3,0,3
Nicole Allen White,,,,,,,,,,,1,55,55,56,11,8,5,8,6,6,4,8,5,3,3,3
Michelle W Singer,,,,,,,,,,,,1,52,54,8,5,2,7,4,6,3,5,3,3,1,3
Heather A Steinmiller,,,,,,,,,,,,,0,52,9,4,3,8,2,3,2,7,4,1,2,3
Joe Foster,,,,,,,,,,,,,,0,6,4,3,7,4,5,3,5,2,2,2,3
Yasmeen Kaboud,,,,,,,,,,,,,,,3,33,34,32,31,29,30,30,29,28,26,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,1,27,32,34,28,32,30,30,28,26,3
Lou Agre,,,,,,,,,,,,,,,,,3,26,26,24,26,24,23,23,22,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,33,33,31,31,27,29,27,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,29,32,28,28,29,26,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,27,26,23,27,26,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,27,29,29,26,3
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,26,26,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,27,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,139,115,87,84,83,70,69,67,67,66,65,62,59,59,57,40,40,40,38,36,34,34,32,31,30,3
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Blondell Reynolds Brown,Vincent Hughes,Ken Washington,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Heather A Steinmiller,Joe Foster,Michelle W Singer,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Hamdi Soysal,Gwen Snyder,William Leopold,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,4
Eugene A Depasquale,6,128,115,103,104,98,93,95,91,87,88,82,80,79,81,70,62,60,60,62,59,58,55,54,52,4
Cindy Bass,,12,132,128,118,113,108,106,107,101,99,96,92,93,34,25,18,20,20,19,21,17,16,15,14,4
Malcolm Kenyatta,,,1,125,119,107,105,105,105,98,95,94,88,94,29,25,19,19,19,19,19,16,16,15,13,4
Katherine J Gilmore,,,,1,115,102,98,99,102,96,91,92,88,91,23,20,12,13,9,13,12,10,8,10,7,4
Jerry T Jordan,,,,,1,96,92,98,98,96,93,89,85,89,23,20,13,14,12,16,14,11,11,8,9,4
Blondell Reynolds Brown,,,,,,0,107,100,101,96,97,96,92,92,20,15,13,13,17,14,14,14,11,11,10,4
Vincent Hughes,,,,,,,0,99,100,92,93,89,89,92,19,15,14,13,12,13,12,12,11,12,9,4
Ken Washington,,,,,,,,0,97,95,98,93,92,92,21,16,14,13,15,16,17,15,12,12,9,4
Mary Jo Daley,,,,,,,,,0,100,92,92,87,91,17,12,11,11,10,12,12,8,9,8,7,4
Mark Aronchick,,,,,,,,,,0,89,89,83,87,17,12,11,11,14,13,12,12,10,7,8,4
Nicole Allen White,,,,,,,,,,,0,93,89,91,13,9,9,7,11,10,11,10,10,6,8,4
Heather A Steinmiller,,,,,,,,,,,,0,84,90,8,6,6,5,6,5,7,5,3,4,5,4
Joe Foster,,,,,,,,,,,,,0,84,11,9,10,8,10,10,10,11,9,9,8,4
Michelle W Singer,,,,,,,,,,,,,,0,7,4,4,4,4,5,4,4,4,2,5,4
Yasmeen Kaboud,,,,,,,,,,,,,,,1,75,63,65,60,64,64,61,57,56,55,4
Lou Agre,,,,,,,,,,,,,,,,1,61,65,57,65,60,61,55,54,53,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,64,59,64,56,59,55,55,52,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,61,66,57,59,55,56,54,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,1,60,54,58,52,52,54,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,57,62,57,55,54,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,58,55,54,52,4
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,58,52,51,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,50,50,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,49,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,198,175,150,135,129,124,118,117,115,110,107,102,100,100,97,82,75,74,74,73,71,69,65,64,63,4
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Yasmeen Kaboud,Katherine J Gilmore,Ken Washington,Blondell Reynolds Brown,Vincent Hughes,Michelle W Singer,Heather A Steinmiller,Lou Agre,Nicole Allen White,Ariana Flores Gordon,Margaret Lenzi,Joe Foster,Mark Aronchick,Mary Jo Daley,Tonya Diane Bah,Sherrie Cohen,William Leopold,Waleed Shahid,Hamdi Soysal,Carol Rose Fleischman,Gwen Snyder,5
Eugene A Depasquale,8,109,96,85,78,83,81,80,79,74,71,64,71,64,64,64,66,67,61,60,60,57,54,50,48,5
Cindy Bass,,12,93,90,30,89,86,82,80,79,77,25,76,20,24,70,68,71,24,21,23,21,13,14,14,5
Malcolm Kenyatta,,,0,84,27,82,77,77,75,72,68,20,68,22,20,66,66,67,21,20,22,22,14,15,15,5
Jerry T Jordan,,,,0,22,78,74,71,71,70,65,21,67,17,21,65,61,64,15,14,20,18,12,14,13,5
Yasmeen Kaboud,,,,,2,16,14,16,14,14,11,70,8,68,57,6,6,4,56,56,56,56,56,51,51,5
Katherine J Gilmore,,,,,,0,77,74,75,74,76,10,70,11,15,68,65,67,14,12,12,12,5,8,7,5
Ken Washington,,,,,,,0,77,75,75,73,11,75,11,15,69,69,69,15,13,16,14,7,9,7,5
Blondell Reynolds Brown,,,,,,,,0,79,73,70,10,70,12,15,66,64,68,15,16,15,14,7,7,5,5
Vincent Hughes,,,,,,,,,0,73,71,8,73,11,15,68,67,66,12,13,13,13,7,6,6,5
Michelle W Singer,,,,,,,,,,0,73,9,72,11,13,66,63,67,12,11,13,12,6,8,7,5
Heather A Steinmiller,,,,,,,,,,,0,5,69,8,14,66,65,66,11,8,9,10,3,5,4,5
Lou Agre,,,,,,,,,,,,0,5,63,56,5,3,4,55,53,57,56,55,52,52,5
Nicole Allen White,,,,,,,,,,,,,0,6,11,65,64,65,9,9,10,8,2,4,4,5
Ariana Flores Gordon,,,,,,,,,,,,,,0,58,5,4,4,59,60,59,58,60,55,53,5
Margaret Lenzi,,,,,,,,,,,,,,,0,13,11,9,57,56,57,57,54,51,51,5
Joe Foster,,,,,,,,,,,,,,,,0,62,63,9,6,8,11,2,5,3,5
Mark Aronchick,,,,,,,,,,,,,,,,,1,63,9,9,9,9,3,3,3,5
Mary Jo Daley,,,,,,,,,,,,,,,,,,0,6,6,6,7,2,4,1,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,57,57,54,52,48,48,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,55,54,54,52,51,5
William Leopold,,,,,,,,,,,,,,,,,,,,,0,56,51,50,51,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,54,50,49,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,51,48,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,,0,46,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,190,137,106,96,96,95,91,90,89,83,80,79,78,76,76,73,73,73,71,70,69,68,64,59,57,5
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Lou Agre,Ken Washington,Vincent Hughes,Yasmeen Kaboud,Blondell Reynolds Brown,Nicole Allen White,Mary Jo Daley,Heather A Steinmiller,Michelle W Singer,Mark Aronchick,Joe Foster,Ariana Flores Gordon,Gwen Snyder,Sherrie Cohen,Carol Rose Fleischman,Tonya Diane Bah,Waleed Shahid,Hamdi Soysal,Margaret Lenzi,William Leopold,6
Eugene A Depasquale,10,104,71,70,66,41,44,43,39,39,37,38,36,35,34,30,25,25,25,25,25,24,23,21,18,6
Cindy Bass,,12,76,76,74,22,50,47,20,43,44,42,42,42,36,33,11,14,13,10,10,7,10,10,7,6
Malcolm Kenyatta,,,4,71,69,19,42,42,21,39,39,38,40,40,36,30,9,12,11,8,8,5,8,8,7,6
Katherine J Gilmore,,,,1,68,19,44,42,19,37,40,40,42,40,37,32,10,12,14,10,8,5,9,10,6,6
Jerry T Jordan,,,,,0,21,41,38,18,35,36,37,35,36,34,31,8,11,10,8,7,5,7,7,7,6
Lou Agre,,,,,,4,7,7,36,6,6,7,7,4,6,5,23,21,19,23,20,21,19,17,20,6
Ken Washington,,,,,,,0,41,6,38,42,39,38,39,36,32,7,8,8,5,6,4,5,7,4,6
Vincent Hughes,,,,,,,,1,5,44,37,36,37,37,35,30,4,8,8,6,5,6,7,8,5,6
Yasmeen Kaboud,,,,,,,,,1,4,6,7,5,5,4,4,24,21,21,20,20,19,18,17,17,6
Blondell Reynolds Brown,,,,,,,,,,0,37,33,35,37,33,28,4,6,7,4,5,5,4,6,3,6
Nicole Allen White,,,,,,,,,,,0,34,36,38,31,30,6,5,9,3,3,2,1,7,3,6
Mary Jo Daley,,,,,,,,,,,,1,35,33,33,29,8,8,9,6,7,4,6,6,5,6
Heather A Steinmiller,,,,,,,,,,,,,0,36,36,29,7,6,6,5,6,4,4,7,6,6
Michelle W Singer,,,,,,,,,,,,,,0,31,29,3,5,5,3,4,2,2,6,1,6
Mark Aronchick,,,,,,,,,,,,,,,0,26,5,4,5,5,3,2,7,4,4,6
Joe Foster,,,,,,,,,,,,,,,,0,6,5,4,4,3,3,2,6,4,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,21,21,20,21,21,19,19,19,6
Gwen Snyder,,,,,,,,,,,,,,,,,,0,20,21,22,18,20,19,18,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,1,21,18,19,20,18,14,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,19,20,20,19,16,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,23,19,18,18,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,19,18,17,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,1,17,17,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,16,6
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,154,135,88,84,80,55,54,52,51,47,47,45,44,43,40,35,31,30,30,29,28,28,27,24,22,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Auditor General - Democrat,7
,Cindy Bass,Jerry T Jordan,Malcolm Kenyatta,Katherine J Gilmore,Lou Agre,Yasmeen Kaboud,Mary Jo Daley,Ken Washington,Mark Aronchick,Michelle W Singer,Nicole Allen White,Vincent Hughes,Joe Foster,Ariana Flores Gordon,Carol Rose Fleischman,Heather A Steinmiller,Blondell Reynolds Brown,Sherrie Cohen,Hamdi Soysal,Tonya Diane Bah,Gwen Snyder,Waleed Shahid,Margaret Lenzi,William Leopold,Eugene A Depasquale,7
Cindy Bass,20,48,47,43,18,14,32,30,28,29,26,25,24,12,12,23,22,9,9,6,6,3,4,3,78,7
Jerry T Jordan,,0,45,43,16,14,30,26,26,28,25,24,23,7,8,21,20,6,6,4,5,2,4,2,41,7
Malcolm Kenyatta,,,0,42,15,13,27,25,24,26,22,20,22,7,8,20,20,6,6,4,5,1,2,1,39,7
Katherine J Gilmore,,,,3,11,13,28,25,26,26,22,21,21,6,7,20,19,4,5,3,4,0,2,0,37,7
Lou Agre,,,,,0,26,6,5,6,4,2,1,1,19,20,1,0,19,16,15,15,15,13,13,28,7
Yasmeen Kaboud,,,,,,4,6,3,6,3,1,1,0,17,18,1,0,15,15,14,14,14,12,11,24,7
Mary Jo Daley,,,,,,,0,27,27,27,24,24,22,6,7,20,21,5,5,3,4,1,3,1,31,7
Ken Washington,,,,,,,,0,26,26,22,21,21,5,5,20,19,5,3,2,3,1,2,1,27,7
Mark Aronchick,,,,,,,,,0,25,21,20,19,7,6,19,18,5,5,4,4,2,3,1,27,7
Michelle W Singer,,,,,,,,,,0,24,23,23,4,4,21,20,4,3,2,3,1,2,1,25,7
Nicole Allen White,,,,,,,,,,,0,23,23,3,3,22,19,3,2,3,1,1,3,1,23,7
Vincent Hughes,,,,,,,,,,,,0,21,2,2,20,19,2,1,2,1,1,3,1,23,7
Joe Foster,,,,,,,,,,,,,0,1,2,20,19,2,1,2,0,0,0,0,21,7
Ariana Flores Gordon,,,,,,,,,,,,,,0,19,3,0,18,16,15,14,14,13,13,17,7
Carol Rose Fleischman,,,,,,,,,,,,,,,0,3,1,18,18,16,16,13,13,13,18,7
Heather A Steinmiller,,,,,,,,,,,,,,,,0,17,2,2,3,1,0,2,0,19,7
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,19,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,16,14,15,15,14,14,15,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,15,15,12,12,12,15,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,15,14,14,14,14,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,13,14,14,13,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,14,14,11,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,14,11,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,10,7
Eugene A Depasquale,,,,,,,,,,,,,,,,,,,,,,,,,2,7
Total,109,51,50,49,38,37,33,30,29,29,26,25,24,23,23,23,22,21,19,19,18,17,16,15,103,7
,Auditor General - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Eugene A Depasquale,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Ken Washington,Lou Agre,Mary Jo Daley,Yasmeen Kaboud,Mark Aronchick,Blondell Reynolds Brown,Nicole Allen White,Michelle W Singer,Joe Foster,Heather A Steinmiller,Gwen Snyder,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,William Leopold,8
Eugene A Depasquale,6,80,64,58,55,46,43,41,44,39,41,39,41,36,36,35,28,27,24,24,23,24,20,20,18,8
Cindy Bass,,10,64,55,56,43,43,28,45,26,42,42,40,36,34,33,16,15,12,12,11,10,10,10,9,8
Malcolm Kenyatta,,,1,56,57,43,42,27,42,24,39,40,36,34,34,34,16,15,13,12,12,10,9,9,8,8
Katherine J Gilmore,,,,0,54,38,37,22,40,23,36,31,32,33,29,31,12,10,11,10,10,7,7,7,5,8
Jerry T Jordan,,,,,0,37,36,22,40,20,38,33,34,31,29,33,10,10,9,7,8,6,5,6,4,8
Vincent Hughes,,,,,,0,37,10,38,11,35,38,37,35,34,32,11,8,8,8,5,9,5,5,6,8
Ken Washington,,,,,,,2,8,40,9,38,32,36,34,35,32,8,6,6,6,6,6,5,4,3,8
