col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,All
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Brendan F Boyle,483,"2,709","1,657",709,All
Josh Shapiro,,388,0,0,All
Stephen A Zappala Jr,,,308,0,All
John Morganelli,,,,120,All
Total,"5,558","3,097","1,965",829,All
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,1
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Brendan F Boyle,8,43,35,9,1
Josh Shapiro,,2,0,0,1
Stephen A Zappala Jr,,,6,0,1
John Morganelli,,,,1,1
Total,95,45,41,10,1
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,2
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,2
Brendan F Boyle,6,40,21,10,2
Josh Shapiro,,4,0,0,2
Stephen A Zappala Jr,,,4,0,2
John Morganelli,,,,1,2
Total,77,44,25,11,2
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,3
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,3
Brendan F Boyle,20,100,42,29,3
Josh Shapiro,,6,0,0,3
Stephen A Zappala Jr,,,7,0,3
John Morganelli,,,,5,3
Total,191,106,49,34,3
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,4
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,4
Brendan F Boyle,15,57,47,19,4
Josh Shapiro,,8,0,0,4
Stephen A Zappala Jr,,,7,0,4
John Morganelli,,,,3,4
Total,138,65,54,22,4
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,5
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,5
Brendan F Boyle,10,59,44,19,5
Josh Shapiro,,3,0,0,5
Stephen A Zappala Jr,,,5,0,5
John Morganelli,,,,2,5
Total,132,62,49,21,5
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,6
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,6
Brendan F Boyle,7,46,38,18,6
Josh Shapiro,,9,0,0,6
Stephen A Zappala Jr,,,8,0,6
John Morganelli,,,,3,6
Total,109,55,46,21,6
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,7
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,7
Brendan F Boyle,11,44,41,21,7
Josh Shapiro,,7,0,0,7
Stephen A Zappala Jr,,,6,0,7
John Morganelli,,,,1,7
Total,117,51,47,22,7
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,8
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,8
Brendan F Boyle,8,84,44,19,8
Josh Shapiro,,16,0,0,8
Stephen A Zappala Jr,,,6,0,8
John Morganelli,,,,2,8
Total,155,100,50,21,8
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,9
,Brendan F Boyle,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,9
Brendan F Boyle,17,56,49,13,9
Stephen A Zappala Jr,,9,0,0,9
Josh Shapiro,,,8,0,9
John Morganelli,,,,3,9
Total,135,65,57,16,9
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,10
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,10
Brendan F Boyle,15,68,42,15,10
Josh Shapiro,,11,0,0,10
Stephen A Zappala Jr,,,8,0,10
John Morganelli,,,,5,10
Total,140,79,50,20,10
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,11
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,11
Brendan F Boyle,14,44,30,10,11
Josh Shapiro,,4,0,0,11
Stephen A Zappala Jr,,,4,0,11
John Morganelli,,,,3,11
Total,98,48,34,13,11
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,12
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,12
Brendan F Boyle,4,59,34,15,12
Josh Shapiro,,9,0,0,12
Stephen A Zappala Jr,,,6,0,12
John Morganelli,,,,4,12
Total,112,68,40,19,12
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,13
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,13
Brendan F Boyle,11,75,35,12,13
Josh Shapiro,,7,0,0,13
Stephen A Zappala Jr,,,4,0,13
John Morganelli,,,,0,13
Total,133,82,39,12,13
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,14
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,14
Brendan F Boyle,6,44,31,7,14
Josh Shapiro,,6,0,0,14
Stephen A Zappala Jr,,,6,0,14
John Morganelli,,,,2,14
Total,88,50,37,9,14
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,15
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,15
Brendan F Boyle,9,41,23,13,15
Josh Shapiro,,2,0,0,15
Stephen A Zappala Jr,,,2,0,15
John Morganelli,,,,0,15
Total,86,43,25,13,15
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,16
,Brendan F Boyle,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,16
Brendan F Boyle,17,52,45,17,16
Stephen A Zappala Jr,,14,0,0,16
Josh Shapiro,,,4,0,16
John Morganelli,,,,7,16
Total,131,66,49,24,16
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,17
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,17
Brendan F Boyle,11,74,46,12,17
Josh Shapiro,,14,0,0,17
Stephen A Zappala Jr,,,14,0,17
John Morganelli,,,,1,17
Total,143,88,60,13,17
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,18
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,18
Brendan F Boyle,4,75,47,11,18
Josh Shapiro,,10,0,0,18
Stephen A Zappala Jr,,,9,0,18
John Morganelli,,,,1,18
Total,137,85,56,12,18
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,19
,Brendan F Boyle,Stephen A Zappala Jr,Josh Shapiro,John Morganelli,19
Brendan F Boyle,12,68,71,16,19
Stephen A Zappala Jr,,19,0,0,19
Josh Shapiro,,,11,0,19
John Morganelli,,,,5,19
Total,167,87,82,21,19
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,20
,Brendan F Boyle,Josh Shapiro,John Morganelli,Stephen A Zappala Jr,20
Brendan F Boyle,5,79,31,22,20
Josh Shapiro,,14,0,0,20
John Morganelli,,,2,0,20
Stephen A Zappala Jr,,,,5,20
Total,137,93,33,27,20
,Representative In Congress 13th District - Democrat,Attorney General - Democrat,,,21
,Brendan F Boyle,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,21
