col_1,col_2,division
,Senator In The General Assembly 7th District - Democrat,All
,Vincent Hughes,All
Vincent Hughes,"3,956",All
Total,"3,956",All
,Senator In The General Assembly 7th District - Democrat,1
,Vincent Hughes,1
Vincent Hughes,155,1
Total,155,1
,Senator In The General Assembly 7th District - Democrat,2
,Vincent Hughes,2
Vincent Hughes,291,2
Total,291,2
,Senator In The General Assembly 7th District - Democrat,3
,Vincent Hughes,3
Vincent Hughes,247,3
Total,247,3
,Senator In The General Assembly 7th District - Democrat,4
,Vincent Hughes,4
Vincent Hughes,158,4
Total,158,4
,Senator In The General Assembly 7th District - Democrat,5
,Vincent Hughes,5
Vincent Hughes,177,5
Total,177,5
,Senator In The General Assembly 7th District - Democrat,6
,Vincent Hughes,6
Vincent Hughes,218,6
Total,218,6
,Senator In The General Assembly 7th District - Democrat,7
,Vincent Hughes,7
Vincent Hughes,224,7
Total,224,7
,Senator In The General Assembly 7th District - Democrat,8
,Vincent Hughes,8
Vincent Hughes,196,8
Total,196,8
,Senator In The General Assembly 7th District - Democrat,9
,Vincent Hughes,9
Vincent Hughes,227,9
Total,227,9
,Senator In The General Assembly 7th District - Democrat,10
,Vincent Hughes,10
Vincent Hughes,210,10
Total,210,10
,Senator In The General Assembly 7th District - Democrat,11
,Vincent Hughes,11
Vincent Hughes,174,11
Total,174,11
,Senator In The General Assembly 7th District - Democrat,12
,Vincent Hughes,12
Vincent Hughes,92,12
Total,92,12
,Senator In The General Assembly 7th District - Democrat,13
,Vincent Hughes,13
Vincent Hughes,209,13
Total,209,13
,Senator In The General Assembly 7th District - Democrat,14
,Vincent Hughes,14
Vincent Hughes,181,14
Total,181,14
,Senator In The General Assembly 7th District - Democrat,15
,Vincent Hughes,15
Vincent Hughes,194,15
Total,194,15
,Senator In The General Assembly 7th District - Democrat,16
,Vincent Hughes,16
Vincent Hughes,166,16
Total,166,16
,Senator In The General Assembly 7th District - Democrat,17
,Vincent Hughes,17
Vincent Hughes,177,17
Total,177,17
,Senator In The General Assembly 7th District - Democrat,18
,Vincent Hughes,18
Vincent Hughes,207,18
Total,207,18
,Senator In The General Assembly 7th District - Democrat,19
,Vincent Hughes,19
Vincent Hughes,126,19
Total,126,19
,Senator In The General Assembly 7th District - Democrat,20
,Vincent Hughes,20
Vincent Hughes,110,20
Total,110,20
,Senator In The General Assembly 7th District - Democrat,21
,Vincent Hughes,21
Vincent Hughes,217,21
Total,217,21
