col_1,col_2,col_3,col_4,division
,Auditor General - Democrat,Representative In The General Assembly 202nd District - Democrat,,All
,Eugene A Depasquale,Jared Solomon,Mark B Cohen,All
Eugene A Depasquale,4,82,51,All
Jared Solomon,,25,0,All
Mark B Cohen,,,17,All
Total,137,107,68,All
,Auditor General - Democrat,Representative In The General Assembly 202nd District - Democrat,,7
,Eugene A Depasquale,Jared Solomon,Mark B Cohen,7
Eugene A Depasquale,4,82,51,7
Jared Solomon,,25,0,7
Mark B Cohen,,,17,7
Total,137,107,68,7
