col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Waleed Shahid,,,,,,,,,,,,,,,,,,0,22,21,20,20,18,18,20,19
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,18,18,17,18,16,17,19
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,20,21,17,19,22,19
William Leopold,,,,,,,,,,,,,,,,,,,,,0,22,16,21,18,19
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,16,20,20,19
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,15,18,19
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,18,19
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,,0,19
Total,158,91,68,67,57,57,56,54,54,54,52,50,50,46,45,42,31,31,27,27,27,26,25,25,23,19
,Representative In The General Assembly 191st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,22
,Joanna Mcclinton,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Yasmeen Kaboud,Lou Agre,Vincent Hughes,Mark Aronchick,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Nicole Allen White,Ariana Flores Gordon,Sherrie Cohen,Michelle W Singer,Carol Rose Fleischman,Hamdi Soysal,Joe Foster,Gwen Snyder,Heather A Steinmiller,Waleed Shahid,Tonya Diane Bah,William Leopold,Margaret Lenzi,22
Joanna Mcclinton,11,73,61,62,54,55,44,41,42,41,41,36,35,32,31,31,30,30,29,27,28,29,28,27,24,22
Cindy Bass,,3,54,53,49,17,11,37,37,38,39,32,34,9,9,30,8,7,28,5,28,7,7,5,3,22
Katherine J Gilmore,,,0,54,48,15,8,34,36,37,37,32,32,7,8,27,6,5,29,2,27,6,7,3,2,22
Malcolm Kenyatta,,,,0,49,18,13,34,36,38,35,33,32,12,11,31,12,10,30,7,26,7,9,7,5,22
Jerry T Jordan,,,,,1,16,12,29,34,32,31,29,30,9,10,26,8,8,27,6,26,5,7,5,3,22
Yasmeen Kaboud,,,,,,3,37,8,9,7,8,6,6,29,29,4,28,28,4,24,4,27,22,26,21,22
Lou Agre,,,,,,,1,4,8,6,5,3,4,27,28,2,25,27,2,23,2,21,19,25,23,22
Vincent Hughes,,,,,,,,2,31,30,30,32,30,5,5,27,5,4,27,4,28,6,6,4,2,22
Mark Aronchick,,,,,,,,,0,35,36,30,29,7,9,25,8,6,28,4,26,5,8,5,3,22
Ken Washington,,,,,,,,,,0,37,32,32,7,9,29,7,5,28,6,26,6,10,5,4,22
Mary Jo Daley,,,,,,,,,,,0,29,31,4,8,26,6,4,28,3,27,6,7,3,2,22
Blondell Reynolds Brown,,,,,,,,,,,,0,28,3,4,28,4,2,28,4,24,7,7,4,3,22
Nicole Allen White,,,,,,,,,,,,,0,5,5,25,6,4,27,3,25,4,6,3,2,22
Ariana Flores Gordon,,,,,,,,,,,,,,0,28,3,27,29,2,25,1,21,21,24,21,22
Sherrie Cohen,,,,,,,,,,,,,,,0,3,26,28,3,23,4,22,21,25,22,22
Michelle W Singer,,,,,,,,,,,,,,,,0,2,2,23,4,23,3,5,2,2,22
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,28,3,25,2,20,21,24,20,22
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,1,25,2,20,21,24,22,22
Joe Foster,,,,,,,,,,,,,,,,,,,0,1,24,4,4,1,1,22
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,2,20,21,23,21,22
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,0,4,4,2,1,22
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,18,22,19,22
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,22,20,22
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,23,22
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,22
Total,152,81,67,67,60,60,47,47,44,43,43,39,37,34,34,33,32,32,30,29,29,29,28,28,25,22
