col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Republican,,,,,,Senator In The General Assembly 5th District - Republican,All
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Marco Rubio,Ben Carson,Ross Feinberg,All
Donald J Trump,37,0,0,0,0,0,39,All
Ted Cruz,,14,0,0,0,0,22,All
John R Kasich,,,16,0,0,0,6,All
Jeb Bush,,,,2,0,0,3,All
Marco Rubio,,,,,0,0,3,All
Ben Carson,,,,,,0,0,All
Ross Feinberg,,,,,,,0,All
Total,76,36,22,5,3,0,73,All
,President Of The United States - Republican,,,,,,Senator In The General Assembly 5th District - Republican,7
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,Ross Feinberg,7
Donald J Trump,20,0,0,0,0,0,20,7
Ted Cruz,,6,0,0,0,0,9,7
John R Kasich,,,8,0,0,0,6,7
Jeb Bush,,,,0,0,0,1,7
Ben Carson,,,,,0,0,0,7
Marco Rubio,,,,,,0,0,7
Ross Feinberg,,,,,,,0,7
Total,40,15,14,1,0,0,36,7
,Senator In The General Assembly 5th District - Republican,President Of The United States - Republican,,,,,,15
,Ross Feinberg,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Marco Rubio,Ben Carson,15
Ross Feinberg,0,19,13,0,2,3,0,15
Donald J Trump,,17,0,0,0,0,0,15
Ted Cruz,,,8,0,0,0,0,15
John R Kasich,,,,8,0,0,0,15
Jeb Bush,,,,,2,0,0,15
Marco Rubio,,,,,,0,0,15
Ben Carson,,,,,,,0,15
Total,37,36,21,8,4,3,0,15
