col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Val Arkoosh,Mike Stack,Elaine Tomlin,Linda A Fields,Louis Farinella,Henry Albert,Charles Quann,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Allyson Y Schwartz,36,466,510,929,877,763,745,279,682,257,676,274,596,208,949,555,216,All
Michael J Rahming,,26,697,348,324,229,246,593,201,641,186,572,131,536,641,346,152,All
Mark B Cohen,,,19,317,287,337,311,615,266,654,236,596,198,535,615,314,120,All
Betsy May Kilkenny,,,,9,823,653,682,165,641,156,630,160,563,110,577,363,112,All
Val Arkoosh,,,,,7,605,638,139,611,128,601,140,543,99,523,315,117,All
Mike Stack,,,,,,3,657,197,594,166,584,188,550,145,477,269,75,All
Elaine Tomlin,,,,,,,1,179,625,168,613,177,544,132,446,271,79,All
Linda A Fields,,,,,,,,1,127,603,115,607,88,564,407,212,93,All
Louis Farinella,,,,,,,,,0,127,592,126,542,91,392,254,77,All
Henry Albert,,,,,,,,,,1,117,581,73,542,404,213,82,All
Charles Quann,,,,,,,,,,,0,113,531,75,392,243,65,All
Melissa Robbins,,,,,,,,,,,,0,90,561,396,209,83,All
W Gerard Oleksiak,,,,,,,,,,,,,2,59,360,203,55,All
Bev Hahn,,,,,,,,,,,,,,0,338,183,74,All
Josh Shapiro,,,,,,,,,,,,,,,172,0,0,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,,199,0,All
John Morganelli,,,,,,,,,,,,,,,,,48,All
Total,"1,801","1,222","1,128","1,100",999,856,821,751,748,743,727,724,645,626,"1,730","1,100",406,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,1
,Allyson Y Schwartz,Mark B Cohen,Betsy May Kilkenny,Michael J Rahming,Val Arkoosh,Elaine Tomlin,Mike Stack,Charles Quann,Henry Albert,Louis Farinella,W Gerard Oleksiak,Linda A Fields,Melissa Robbins,Bev Hahn,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Allyson Y Schwartz,3,27,42,22,43,31,34,29,15,28,26,14,10,10,43,26,5,1
Mark B Cohen,,0,14,33,14,18,18,14,28,12,11,25,21,21,30,18,2,1
Betsy May Kilkenny,,,0,13,41,27,26,27,7,28,28,4,2,1,23,20,3,1
Michael J Rahming,,,,2,12,10,7,6,27,3,3,24,21,20,25,16,1,1
Val Arkoosh,,,,,0,28,27,28,6,30,28,4,2,1,21,18,3,1
Elaine Tomlin,,,,,,0,27,24,9,26,25,8,7,6,18,14,3,1
Mike Stack,,,,,,,0,27,8,26,27,8,7,7,17,14,3,1
Charles Quann,,,,,,,,0,7,26,25,5,3,2,14,13,3,1
Henry Albert,,,,,,,,,1,4,4,23,21,20,15,12,1,1
Louis Farinella,,,,,,,,,,0,27,2,1,0,14,11,3,1
W Gerard Oleksiak,,,,,,,,,,,0,2,2,1,12,12,3,1
Linda A Fields,,,,,,,,,,,,0,22,23,13,12,1,1
Melissa Robbins,,,,,,,,,,,,,0,22,11,11,1,1
Bev Hahn,,,,,,,,,,,,,,0,10,11,1,1
Josh Shapiro,,,,,,,,,,,,,,,4,0,0,1
Stephen A Zappala Jr,,,,,,,,,,,,,,,,2,0,1
John Morganelli,,,,,,,,,,,,,,,,,2,1
Total,79,54,49,49,45,37,36,31,31,30,29,28,24,23,72,43,9,1
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,2
