col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Ed Neilson,Allyson Y Schwartz,Betsy May Kilkenny,Michael J Rahming,Mike Stack,Val Arkoosh,Mark B Cohen,Louis Farinella,Elaine Tomlin,Henry Albert,Charles Quann,Linda A Fields,Bev Hahn,W Gerard Oleksiak,Melissa Robbins,All
Ed Neilson,10,113,77,71,76,70,67,61,59,55,55,58,56,55,53,All
Allyson Y Schwartz,,11,84,34,78,78,31,66,65,22,59,23,22,59,22,All
Betsy May Kilkenny,,,3,33,63,76,27,67,64,15,63,14,15,54,14,All
Michael J Rahming,,,,2,26,29,62,22,22,55,19,53,52,12,48,All
Mike Stack,,,,,3,61,31,60,63,23,54,23,24,50,23,All
Val Arkoosh,,,,,,0,25,60,56,15,60,13,13,51,12,All
Mark B Cohen,,,,,,,0,23,24,62,18,58,54,16,52,All
Louis Farinella,,,,,,,,0,61,14,60,12,14,54,12,All
Elaine Tomlin,,,,,,,,,0,14,58,13,14,46,13,All
Henry Albert,,,,,,,,,,0,9,55,57,7,53,All
Charles Quann,,,,,,,,,,,0,7,8,50,6,All
Linda A Fields,,,,,,,,,,,,0,57,9,56,All
Bev Hahn,,,,,,,,,,,,,0,10,56,All
W Gerard Oleksiak,,,,,,,,,,,,,,0,7,All
Melissa Robbins,,,,,,,,,,,,,,,0,All
Total,177,143,99,93,92,85,84,74,72,70,67,67,66,63,61,All
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,11
,Ed Neilson,Allyson Y Schwartz,Betsy May Kilkenny,Mike Stack,Michael J Rahming,Val Arkoosh,Mark B Cohen,Elaine Tomlin,Louis Farinella,Linda A Fields,Charles Quann,Bev Hahn,Melissa Robbins,Henry Albert,W Gerard Oleksiak,11
Ed Neilson,3,55,39,37,33,35,34,30,27,30,23,27,28,25,23,11
Allyson Y Schwartz,,4,40,37,17,38,16,32,30,14,25,12,14,11,25,11
Betsy May Kilkenny,,,1,32,17,38,15,33,30,8,29,9,9,8,24,11
Mike Stack,,,,0,17,30,18,34,30,15,25,15,16,13,22,11
Michael J Rahming,,,,,0,14,30,13,10,25,8,25,24,25,5,11
Val Arkoosh,,,,,,0,12,30,27,7,27,7,6,6,21,11
Mark B Cohen,,,,,,,0,14,10,28,8,26,27,28,6,11
Elaine Tomlin,,,,,,,,0,31,8,29,9,9,8,23,11
Louis Farinella,,,,,,,,,0,5,28,7,6,7,25,11
Linda A Fields,,,,,,,,,,0,2,25,27,24,4,11
Charles Quann,,,,,,,,,,,0,4,2,3,23,11
Bev Hahn,,,,,,,,,,,,0,25,24,5,11
Melissa Robbins,,,,,,,,,,,,,0,25,4,11
Henry Albert,,,,,,,,,,,,,,0,2,11
W Gerard Oleksiak,,,,,,,,,,,,,,,0,11
Total,81,67,50,45,42,42,40,38,35,32,31,30,30,29,28,11
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,28
,Ed Neilson,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mike Stack,Mark B Cohen,Val Arkoosh,Henry Albert,Louis Farinella,Bev Hahn,Charles Quann,Linda A Fields,W Gerard Oleksiak,Elaine Tomlin,Melissa Robbins,28
Ed Neilson,7,58,38,38,39,33,35,30,34,29,32,28,32,29,25,28
Allyson Y Schwartz,,7,17,44,41,15,40,11,36,10,34,9,34,33,8,28
Michael J Rahming,,,2,16,9,32,15,30,12,27,11,28,7,9,24,28
Betsy May Kilkenny,,,,2,31,12,38,7,37,6,34,6,30,31,5,28
Mike Stack,,,,,3,13,31,10,30,9,29,8,28,29,7,28
Mark B Cohen,,,,,,0,13,34,13,28,10,30,10,10,25,28
Val Arkoosh,,,,,,,0,9,33,6,33,6,30,26,6,28
Henry Albert,,,,,,,,0,7,33,6,31,5,6,28,28
Louis Farinella,,,,,,,,,0,7,32,7,29,30,6,28
Bev Hahn,,,,,,,,,,0,4,32,5,5,31,28
Charles Quann,,,,,,,,,,,0,5,27,29,4,28
Linda A Fields,,,,,,,,,,,,0,5,5,29,28
W Gerard Oleksiak,,,,,,,,,,,,,0,23,3,28
Elaine Tomlin,,,,,,,,,,,,,,0,4,28
Melissa Robbins,,,,,,,,,,,,,,,0,28
Total,96,76,51,49,47,44,43,41,39,36,36,35,35,34,31,28
