col_1,col_2,col_3,col_4,col_5,col_6,division
,President Of The United States - Democrat,,,Representative In The General Assembly 170th District - Democrat,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Fran Nelms,Matthew J Darragh,All
Hillary Clinton,720,0,0,"1,023","1,166",All
Bernie Sanders,,496,0,873,751,All
Roque Rocky De La Fuente,,,15,30,21,All
Fran Nelms,,,,73,0,All
Matthew J Darragh,,,,,56,All
Total,"2,909","2,120",66,"1,999","1,994",All
,President Of The United States - Democrat,,,Representative In The General Assembly 170th District - Democrat,,1
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Matthew J Darragh,Fran Nelms,1
Hillary Clinton,15,0,0,37,13,1
Bernie Sanders,,12,0,16,8,1
Roque Rocky De La Fuente,,,0,1,0,1
Matthew J Darragh,,,,2,0,1
Fran Nelms,,,,,0,1
Total,65,36,1,56,21,1
,President Of The United States - Democrat,,,Representative In The General Assembly 170th District - Democrat,,2
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Matthew J Darragh,Fran Nelms,2
Hillary Clinton,14,0,0,31,12,2
Bernie Sanders,,9,0,13,10,2
Roque Rocky De La Fuente,,,0,0,0,2
Matthew J Darragh,,,,0,0,2
Fran Nelms,,,,,0,2
Total,57,32,0,44,22,2
,President Of The United States - Democrat,,,Representative In The General Assembly 170th District - Democrat,,3
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Matthew J Darragh,Fran Nelms,3
Hillary Clinton,26,0,0,64,34,3
Bernie Sanders,,11,0,44,30,3
Roque Rocky De La Fuente,,,0,1,0,3
Matthew J Darragh,,,,1,0,3
Fran Nelms,,,,,2,3
Total,124,85,1,110,66,3
,Representative In The General Assembly 170th District - Democrat,,President Of The United States - Democrat,,,4
,Fran Nelms,Matthew J Darragh,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Fran Nelms,5,0,45,40,5,4
Matthew J Darragh,,0,23,19,0,4
Hillary Clinton,,,9,0,0,4
Bernie Sanders,,,,15,0,4
Roque Rocky De La Fuente,,,,,1,4
Total,95,42,77,74,6,4
,President Of The United States - Democrat,,,Representative In The General Assembly 170th District - Democrat,,5
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,Fran Nelms,Matthew J Darragh,5
Bernie Sanders,15,0,0,38,33,5
Hillary Clinton,,8,0,24,25,5
Roque Rocky De La Fuente,,,0,0,0,5
Fran Nelms,,,,2,0,5
Matthew J Darragh,,,,,2,5
Total,86,57,0,64,60,5
,President Of The United States - Democrat,,,Representative In The General Assembly 170th District - Democrat,,6
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Fran Nelms,Matthew J Darragh,6
Hillary Clinton,15,0,0,42,18,6
Bernie Sanders,,11,0,27,22,6
Roque Rocky De La Fuente,,,0,2,1,6
Fran Nelms,,,,2,0,6
Matthew J Darragh,,,,,0,6
Total,75,60,3,73,41,6
,Representative In The General Assembly 170th District - Democrat,,President Of The United States - Democrat,,,7
,Fran Nelms,Matthew J Darragh,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,7
Fran Nelms,3,0,32,37,1,7
Matthew J Darragh,,2,20,15,0,7
Hillary Clinton,,,18,0,0,7
Bernie Sanders,,,,10,0,7
