col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
Peter Cutty,,,,,,,,,0,2,3,2,12,10,10,9,7,6,6,14
Maria Quinones Sanchez,,,,,,,,,,0,15,16,1,0,2,1,8,5,2,14
Angel Cruz,,,,,,,,,,,0,12,3,2,3,2,10,4,1,14
Ted Kirsch,,,,,,,,,,,,0,1,1,1,1,5,6,2,14
Amanda Mcillmurray,,,,,,,,,,,,,0,13,10,9,7,5,3,14
Kat Richter,,,,,,,,,,,,,,0,9,9,6,4,2,14
Jacob Adeniran,,,,,,,,,,,,,,,0,10,5,3,2,14
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,4,3,2,14
Josh Shapiro,,,,,,,,,,,,,,,,,3,0,0,14
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,,5,0,14
John Morganelli,,,,,,,,,,,,,,,,,,,1,14
Total,38,26,23,23,22,22,21,20,20,19,18,17,16,13,11,10,26,23,10,14
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,15
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Maria Quinones Sanchez,Anne Wakabayashi,Leanne Krueger Braneky,Peter Cutty,Angel Cruz,Jennifer Lentz,Kat Richter,Amanda Mcillmurray,Jacob Adeniran,Katherine Hunter Snyder,Ryan N Boyer,Ted Kirsch,Cathy Brady,15
Josh Shapiro,6,0,0,19,21,18,15,12,11,11,12,11,11,10,9,9,11,12,10,15
Stephen A Zappala Jr,,7,0,8,6,5,6,5,6,4,4,5,3,3,4,4,3,2,3,15
John Morganelli,,,2,3,1,3,0,1,1,3,0,0,2,2,2,2,0,0,0,15
Thaddeus Kirkland,,,,1,21,3,13,14,14,3,12,12,2,1,2,3,12,11,11,15
Blake Rutherford,,,,,0,3,15,14,15,3,14,12,4,3,2,3,13,12,12,15
H Douglass Brown,,,,,,0,2,2,3,16,2,3,13,12,14,13,0,1,1,15
Maria Quinones Sanchez,,,,,,,0,14,15,2,16,13,3,3,1,2,13,14,11,15
Anne Wakabayashi,,,,,,,,0,17,2,12,13,3,2,2,3,13,12,13,15
Leanne Krueger Braneky,,,,,,,,,0,2,13,13,3,2,2,3,13,12,13,15
Peter Cutty,,,,,,,,,,0,1,3,14,13,14,13,0,1,1,15
Angel Cruz,,,,,,,,,,,0,13,2,1,1,2,13,13,11,15
Jennifer Lentz,,,,,,,,,,,,0,3,1,3,4,12,13,12,15
Kat Richter,,,,,,,,,,,,,0,14,14,13,1,2,2,15
Amanda Mcillmurray,,,,,,,,,,,,,,0,13,12,0,1,0,15
Jacob Adeniran,,,,,,,,,,,,,,,0,14,0,1,1,15
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,1,2,1,15
Ryan N Boyer,,,,,,,,,,,,,,,,,1,12,12,15
Ted Kirsch,,,,,,,,,,,,,,,,,,0,11,15
Cathy Brady,,,,,,,,,,,,,,,,,,,0,15
Total,51,22,8,32,29,26,21,18,18,18,16,16,16,15,15,15,15,14,13,15
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,16
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Anne Wakabayashi,Peter Cutty,Jennifer Lentz,Ryan N Boyer,Angel Cruz,Cathy Brady,Leanne Krueger Braneky,Maria Quinones Sanchez,Amanda Mcillmurray,Kat Richter,Ted Kirsch,Katherine Hunter Snyder,Jacob Adeniran,16
Josh Shapiro,6,0,0,23,17,15,14,12,14,14,14,13,12,14,9,9,13,8,8,16
Stephen A Zappala Jr,,8,0,11,9,8,7,8,8,9,6,6,6,5,7,7,5,5,6,16
John Morganelli,,,1,6,3,6,3,3,2,1,1,1,2,1,2,0,0,1,0,16
Thaddeus Kirkland,,,,0,6,30,23,5,23,22,20,20,20,20,5,3,18,3,2,16
H Douglass Brown,,,,,1,4,3,22,5,3,3,2,3,2,19,17,0,15,15,16
Blake Rutherford,,,,,,0,23,3,21,21,19,20,19,19,3,1,18,1,0,16
Anne Wakabayashi,,,,,,,1,3,22,21,20,20,20,20,4,2,18,3,1,16
Peter Cutty,,,,,,,,0,4,3,3,1,3,2,15,13,0,14,13,16
Jennifer Lentz,,,,,,,,,0,22,21,21,20,20,6,5,18,4,3,16
Ryan N Boyer,,,,,,,,,,0,19,19,18,18,3,3,18,2,2,16
Angel Cruz,,,,,,,,,,,0,19,18,19,3,2,18,2,2,16
Cathy Brady,,,,,,,,,,,,0,19,19,3,2,18,1,0,16
Leanne Krueger Braneky,,,,,,,,,,,,,0,19,4,2,17,3,1,16
Maria Quinones Sanchez,,,,,,,,,,,,,,0,3,2,18,3,1,16
Amanda Mcillmurray,,,,,,,,,,,,,,,0,18,0,16,15,16
Kat Richter,,,,,,,,,,,,,,,,0,0,15,15,16
Ted Kirsch,,,,,,,,,,,,,,,,,0,0,0,16
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,0,13,16
Jacob Adeniran,,,,,,,,,,,,,,,,,,,0,16
Total,47,28,8,42,33,31,26,26,25,24,21,21,21,21,20,18,18,16,15,16
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,19
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Amanda Mcillmurray,Cathy Brady,Angel Cruz,Anne Wakabayashi,Peter Cutty,Jennifer Lentz,Kat Richter,Maria Quinones Sanchez,Ted Kirsch,Leanne Krueger Braneky,Ryan N Boyer,Jacob Adeniran,Katherine Hunter Snyder,19
Josh Shapiro,7,0,0,25,13,16,12,12,13,13,10,12,11,12,13,11,11,9,9,19
Stephen A Zappala Jr,,7,0,10,13,10,8,8,6,7,9,6,7,6,6,6,5,6,5,19
John Morganelli,,,0,3,3,2,2,3,2,2,2,3,1,3,2,3,2,1,1,19
Thaddeus Kirkland,,,,1,4,25,4,18,20,19,3,18,4,18,20,17,18,2,2,19
H Douglass Brown,,,,,0,2,21,5,4,3,20,5,19,3,2,3,2,16,17,19
Blake Rutherford,,,,,,0,1,15,17,16,2,16,1,15,16,15,16,0,0,19
Amanda Mcillmurray,,,,,,,0,4,3,3,18,4,20,3,3,3,1,18,17,19
Cathy Brady,,,,,,,,0,19,17,4,20,3,18,18,18,17,3,3,19
Angel Cruz,,,,,,,,,0,18,3,19,2,18,19,17,19,1,2,19
Anne Wakabayashi,,,,,,,,,,0,2,17,2,18,18,19,17,1,1,19
Peter Cutty,,,,,,,,,,,0,4,18,2,1,2,1,14,14,19
Jennifer Lentz,,,,,,,,,,,,0,3,17,17,17,17,2,2,19
Kat Richter,,,,,,,,,,,,,0,2,2,2,1,16,16,19
Maria Quinones Sanchez,,,,,,,,,,,,,,0,19,19,16,2,2,19
Ted Kirsch,,,,,,,,,,,,,,,0,18,17,1,1,19
Leanne Krueger Braneky,,,,,,,,,,,,,,,,0,16,2,2,19
Ryan N Boyer,,,,,,,,,,,,,,,,,0,0,1,19
Jacob Adeniran,,,,,,,,,,,,,,,,,,0,16,19
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,,0,19
Total,47,33,7,40,32,29,24,23,22,22,22,21,21,21,21,20,19,18,18,19
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,20
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Ryan N Boyer,Anne Wakabayashi,Maria Quinones Sanchez,Leanne Krueger Braneky,Cathy Brady,Jennifer Lentz,Peter Cutty,Angel Cruz,Ted Kirsch,Katherine Hunter Snyder,Jacob Adeniran,Kat Richter,Amanda Mcillmurray,20
Josh Shapiro,11,0,0,22,16,16,16,15,15,15,14,13,12,14,13,10,10,10,11,20
Stephen A Zappala Jr,,2,0,12,11,7,7,7,5,5,6,7,4,5,6,2,2,2,2,20
John Morganelli,,,2,11,9,8,6,5,7,7,6,5,7,5,4,6,4,5,3,20
Thaddeus Kirkland,,,,0,33,7,25,23,23,23,22,24,6,22,20,1,2,1,2,20
Blake Rutherford,,,,,0,7,25,22,23,23,22,24,7,21,19,2,3,2,2,20
H Douglass Brown,,,,,,2,4,3,4,3,3,2,27,3,3,18,18,18,17,20
Ryan N Boyer,,,,,,,0,27,26,26,26,27,4,24,21,5,4,3,2,20
Anne Wakabayashi,,,,,,,,0,25,25,25,25,3,24,20,4,3,2,1,20
Maria Quinones Sanchez,,,,,,,,,0,25,25,24,3,24,21,6,4,3,1,20
Leanne Krueger Braneky,,,,,,,,,,0,25,24,3,23,20,5,3,3,1,20
Cathy Brady,,,,,,,,,,,0,24,3,24,22,5,3,2,0,20
Jennifer Lentz,,,,,,,,,,,,0,2,23,20,3,2,2,1,20
Peter Cutty,,,,,,,,,,,,,0,3,3,17,18,17,16,20
Angel Cruz,,,,,,,,,,,,,,0,22,4,3,1,1,20
Ted Kirsch,,,,,,,,,,,,,,,0,3,2,1,1,20
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,16,16,14,20
Jacob Adeniran,,,,,,,,,,,,,,,,,0,17,16,20
Kat Richter,,,,,,,,,,,,,,,,,,0,17,20
Amanda Mcillmurray,,,,,,,,,,,,,,,,,,,0,20
Total,51,22,19,47,38,37,31,29,29,28,27,27,27,26,23,20,19,19,18,20
,Attorney General - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,21
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Leanne Krueger Braneky,Maria Quinones Sanchez,Jennifer Lentz,Ryan N Boyer,H Douglass Brown,Cathy Brady,Angel Cruz,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,21
Josh Shapiro,12,0,0,31,21,20,16,19,18,17,18,19,16,14,15,15,13,13,10,21
Stephen A Zappala Jr,,7,0,15,13,12,13,10,11,11,8,9,10,9,3,4,6,5,5,21
John Morganelli,,,1,14,6,8,9,8,6,6,5,5,6,6,7,5,3,3,3,21
Thaddeus Kirkland,,,,2,35,38,34,34,32,33,7,30,29,28,5,7,4,6,6,21
Blake Rutherford,,,,,1,29,27,28,31,33,6,29,25,27,5,5,5,5,5,21
Anne Wakabayashi,,,,,,0,32,33,31,29,4,29,27,26,3,6,5,6,4,21
Leanne Krueger Braneky,,,,,,,0,32,28,29,3,27,27,26,3,6,5,5,5,21
Maria Quinones Sanchez,,,,,,,,0,27,28,4,27,28,26,3,4,6,5,5,21
Jennifer Lentz,,,,,,,,,0,33,6,30,28,28,5,8,6,8,5,21
Ryan N Boyer,,,,,,,,,,0,6,29,28,28,5,6,5,6,6,21
H Douglass Brown,,,,,,,,,,,1,3,3,4,21,22,21,18,19,21
Cathy Brady,,,,,,,,,,,,0,25,26,2,6,4,7,3,21
Angel Cruz,,,,,,,,,,,,,0,26,2,4,3,5,3,21
Ted Kirsch,,,,,,,,,,,,,,0,4,4,3,5,4,21
Peter Cutty,,,,,,,,,,,,,,,0,18,16,13,15,21
Amanda Mcillmurray,,,,,,,,,,,,,,,,0,20,20,18,21
Kat Richter,,,,,,,,,,,,,,,,,0,18,18,21
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,0,15,21
Jacob Adeniran,,,,,,,,,,,,,,,,,,,0,21
Total,64,34,21,64,43,40,38,38,36,36,35,34,32,30,28,26,24,22,21,21
