col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Republican,,,,,,Senator In The General Assembly 5th District - Republican,All
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Ross Feinberg,All
Donald J Trump,412,0,0,0,0,0,561,All
Ted Cruz,,72,0,0,0,0,167,All
John R Kasich,,,69,0,0,0,142,All
Marco Rubio,,,,5,0,0,7,All
Ben Carson,,,,,3,0,8,All
Jeb Bush,,,,,,4,6,All
Ross Feinberg,,,,,,,6,All
Total,973,239,211,12,11,10,897,All
,President Of The United States - Republican,,,,,,Senator In The General Assembly 5th District - Republican,1
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Ross Feinberg,1
Donald J Trump,38,0,0,0,0,0,65,1
Ted Cruz,,8,0,0,0,0,16,1
John R Kasich,,,1,0,0,0,15,1
Marco Rubio,,,,4,0,0,0,1
Ben Carson,,,,,0,0,1,1
Jeb Bush,,,,,,0,1,1
Ross Feinberg,,,,,,,0,1
Total,103,24,16,4,1,1,98,1
,President Of The United States - Republican,,,,,,Senator In The General Assembly 5th District - Republican,2
,Donald J Trump,John R Kasich,Ted Cruz,Marco Rubio,Ben Carson,Jeb Bush,Ross Feinberg,2
Donald J Trump,28,0,0,0,0,0,36,2
John R Kasich,,6,0,0,0,0,8,2
Ted Cruz,,,7,0,0,0,7,2
Marco Rubio,,,,1,0,0,1,2
Ben Carson,,,,,0,0,0,2
Jeb Bush,,,,,,0,0,2
Ross Feinberg,,,,,,,0,2
Total,64,14,14,2,0,0,52,2
,Senator In The General Assembly 5th District - Republican,President Of The United States - Republican,,,,,,3
,Ross Feinberg,Donald J Trump,John R Kasich,Ted Cruz,Ben Carson,Jeb Bush,Marco Rubio,3
Ross Feinberg,1,9,4,6,1,1,0,3
Donald J Trump,,6,0,0,0,0,0,3
John R Kasich,,,7,0,0,0,0,3
Ted Cruz,,,,0,0,0,0,3
Ben Carson,,,,,1,0,0,3
Jeb Bush,,,,,,0,0,3
Marco Rubio,,,,,,,0,3
Total,22,15,11,6,2,1,0,3
,Senator In The General Assembly 5th District - Republican,President Of The United States - Republican,,,,,,4
,Ross Feinberg,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,4
Ross Feinberg,1,28,11,10,1,0,0,4
Donald J Trump,,22,0,0,0,0,0,4
Ted Cruz,,,8,0,0,0,0,4
John R Kasich,,,,7,0,0,0,4
Jeb Bush,,,,,0,0,0,4
Ben Carson,,,,,,0,0,4
Marco Rubio,,,,,,,0,4
Total,51,50,19,17,1,0,0,4
,President Of The United States - Republican,,,,,,Senator In The General Assembly 5th District - Republican,5
,Donald J Trump,Ted Cruz,John R Kasich,Ben Carson,Jeb Bush,Marco Rubio,Ross Feinberg,5
Donald J Trump,10,0,0,0,0,0,16,5
Ted Cruz,,0,0,0,0,0,4,5
John R Kasich,,,0,0,0,0,2,5
Ben Carson,,,,0,0,0,1,5
Jeb Bush,,,,,0,0,0,5
Marco Rubio,,,,,,0,0,5
Ross Feinberg,,,,,,,0,5
Total,26,4,2,1,0,0,23,5
,Senator In The General Assembly 5th District - Republican,President Of The United States - Republican,,,,,,6
,Ross Feinberg,Donald J Trump,John R Kasich,Ted Cruz,Ben Carson,Jeb Bush,Marco Rubio,6
Ross Feinberg,0,6,3,3,0,0,0,6
Donald J Trump,,5,0,0,0,0,0,6
John R Kasich,,,1,0,0,0,0,6
Ted Cruz,,,,0,0,0,0,6
Ben Carson,,,,,0,0,0,6
Jeb Bush,,,,,,0,0,6
Marco Rubio,,,,,,,0,6
Total,12,11,4,3,0,0,0,6
,President Of The United States - Republican,,,,,,Senator In The General Assembly 5th District - Republican,7
,Donald J Trump,John R Kasich,Ted Cruz,Ben Carson,Jeb Bush,Marco Rubio,Ross Feinberg,7
Donald J Trump,44,0,0,0,0,0,58,7
John R Kasich,,11,0,0,0,0,19,7
Ted Cruz,,,4,0,0,0,17,7
Ben Carson,,,,0,0,0,0,7
