col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mike Stack,Mark B Cohen,Val Arkoosh,Elaine Tomlin,Henry Albert,Linda A Fields,Louis Farinella,Melissa Robbins,Charles Quann,Bev Hahn,W Gerard Oleksiak,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,87,517,"1,203","1,102",520,"1,108",992,344,368,878,340,877,275,742,881,658,289,207,All
Michael J Rahming,,44,364,326,951,349,278,853,787,224,766,230,734,153,459,463,326,139,All
Betsy May Kilkenny,,,15,905,349,"1,021",930,216,240,825,217,830,170,705,627,408,165,94,All
Mike Stack,,,,4,410,799,891,260,306,803,289,780,232,725,610,451,116,58,All
Mark B Cohen,,,,,4,285,315,904,848,251,815,246,761,165,444,443,227,83,All
Val Arkoosh,,,,,,7,837,186,182,780,166,780,127,663,529,387,135,90,All
Elaine Tomlin,,,,,,,1,200,230,805,205,816,161,692,547,352,95,62,All
Henry Albert,,,,,,,,1,808,158,786,151,755,113,338,342,206,69,All
Linda A Fields,,,,,,,,,1,161,813,159,776,132,356,342,199,62,All
Louis Farinella,,,,,,,,,,11,139,775,113,654,481,315,92,52,All
Melissa Robbins,,,,,,,,,,,1,144,767,113,354,316,190,65,All
Charles Quann,,,,,,,,,,,,2,101,678,470,314,79,58,All
Bev Hahn,,,,,,,,,,,,,0,91,309,291,178,46,All
W Gerard Oleksiak,,,,,,,,,,,,,,0,402,254,67,48,All
Katie Mcginty,,,,,,,,,,,,,,,172,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,149,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,63,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,30,All
Total,"2,220","1,491","1,378","1,293","1,263","1,212","1,103","1,005","1,005",990,965,963,862,808,"1,482","1,212",646,354,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
