col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 170th District - Republican,President Of The United States - Republican,,,,,,All
,Martina White,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Jeb Bush,Ben Carson,All
Martina White,53,"2,549",753,565,57,21,19,All
Donald J Trump,,939,0,0,0,0,0,All
Ted Cruz,,,114,0,0,0,0,All
John R Kasich,,,,158,0,0,0,All
Marco Rubio,,,,,9,0,0,All
Jeb Bush,,,,,,10,0,All
Ben Carson,,,,,,,6,All
Total,"4,017","3,488",867,723,66,31,25,All
