col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,All
Eugene A Depasquale,32,405,318,120,74,70,18,All
Wanda Logan,,179,0,0,0,0,0,All
Vanessa L Brown,,,208,0,0,0,0,All
Ray Bailey,,,,60,0,0,0,All
Movita Johnson Harrell,,,,,32,0,0,All
Darryl Thomas,,,,,,35,0,All
Ted Smith,,,,,,,5,All
Total,"1,037",584,526,180,106,105,23,All
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,1
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,1
Eugene A Depasquale,2,67,49,12,8,6,4,1
Wanda Logan,,20,0,0,0,0,0,1
Vanessa L Brown,,,23,0,0,0,0,1
Ray Bailey,,,,6,0,0,0,1
Darryl Thomas,,,,,7,0,0,1
Movita Johnson Harrell,,,,,,4,0,1
Ted Smith,,,,,,,0,1
Total,148,87,72,18,15,10,4,1
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,7
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,7
Eugene A Depasquale,7,76,66,25,9,7,7,7
Wanda Logan,,27,0,0,0,0,0,7
Vanessa L Brown,,,28,0,0,0,0,7
Ray Bailey,,,,9,0,0,0,7
Darryl Thomas,,,,,5,0,0,7
Movita Johnson Harrell,,,,,,4,0,7
Ted Smith,,,,,,,1,7
Total,197,103,94,34,14,11,8,7
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,8
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,8
Eugene A Depasquale,2,64,22,21,15,8,2,8
Wanda Logan,,40,0,0,0,0,0,8
Vanessa L Brown,,,54,0,0,0,0,8
Ray Bailey,,,,14,0,0,0,8
Movita Johnson Harrell,,,,,8,0,0,8
Darryl Thomas,,,,,,6,0,8
Ted Smith,,,,,,,0,8
Total,134,104,76,35,23,14,2,8
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,12
,Eugene A Depasquale,Vanessa L Brown,Wanda Logan,Ray Bailey,Darryl Thomas,Movita Johnson Harrell,Ted Smith,12
Eugene A Depasquale,5,49,49,22,15,16,2,12
Vanessa L Brown,,17,0,0,0,0,0,12
Wanda Logan,,,11,0,0,0,0,12
Ray Bailey,,,,6,0,0,0,12
Darryl Thomas,,,,,3,0,0,12
Movita Johnson Harrell,,,,,,2,0,12
Ted Smith,,,,,,,0,12
Total,158,66,60,28,18,18,2,12
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,13
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,13
Eugene A Depasquale,9,60,47,16,12,8,2,13
Wanda Logan,,39,0,0,0,0,0,13
Vanessa L Brown,,,19,0,0,0,0,13
Darryl Thomas,,,,9,0,0,0,13
Ray Bailey,,,,,11,0,0,13
Movita Johnson Harrell,,,,,,7,0,13
Ted Smith,,,,,,,3,13
Total,154,99,66,25,23,15,5,13
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,19
,Eugene A Depasquale,Wanda Logan,Vanessa L Brown,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,19
Eugene A Depasquale,3,35,32,16,10,8,1,19
Wanda Logan,,19,0,0,0,0,0,19
Vanessa L Brown,,,9,0,0,0,0,19
Ray Bailey,,,,6,0,0,0,19
Movita Johnson Harrell,,,,,2,0,0,19
Darryl Thomas,,,,,,3,0,19
Ted Smith,,,,,,,0,19
Total,105,54,41,22,12,11,1,19
,Auditor General - Democrat,Representative In The General Assembly 190th District - Democrat,,,,,,20
,Eugene A Depasquale,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,20
Eugene A Depasquale,4,53,54,12,12,6,0,20
Vanessa L Brown,,58,0,0,0,0,0,20
Wanda Logan,,,23,0,0,0,0,20
Ray Bailey,,,,8,0,0,0,20
Movita Johnson Harrell,,,,,5,0,0,20
Darryl Thomas,,,,,,2,0,20
Ted Smith,,,,,,,1,20
Total,141,111,77,20,17,8,1,20
