col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Betsy May Kilkenny,Michael J Rahming,Mike Stack,Val Arkoosh,Mark B Cohen,Elaine Tomlin,Louis Farinella,Charles Quann,Henry Albert,Melissa Robbins,Linda A Fields,W Gerard Oleksiak,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,30,649,263,610,564,259,526,489,478,182,186,181,403,130,494,316,128,105,All
Betsy May Kilkenny,,3,199,517,548,175,513,466,460,123,118,119,401,73,366,205,78,61,All
Michael J Rahming,,,17,176,176,455,155,120,116,414,398,389,77,362,251,218,152,75,All
Mike Stack,,,,1,446,206,487,463,439,142,156,155,415,110,380,232,53,34,All
Val Arkoosh,,,,,6,134,451,437,436,92,92,84,385,64,296,173,73,51,All
Mark B Cohen,,,,,,2,163,140,122,444,412,410,92,370,225,224,101,42,All
Elaine Tomlin,,,,,,,0,458,456,115,126,116,397,76,324,168,54,33,All
Louis Farinella,,,,,,,,9,443,88,87,90,380,62,290,172,45,30,All
Charles Quann,,,,,,,,,0,81,72,69,386,44,276,156,46,33,All
Henry Albert,,,,,,,,,,1,400,410,61,370,182,165,94,41,All
Melissa Robbins,,,,,,,,,,,0,414,61,387,198,163,91,31,All
Linda A Fields,,,,,,,,,,,,0,70,386,185,175,85,34,All
W Gerard Oleksiak,,,,,,,,,,,,,1,48,228,148,36,29,All
Bev Hahn,,,,,,,,,,,,,,0,156,145,81,26,All
Katie Mcginty,,,,,,,,,,,,,,,95,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,74,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,26,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,19,All
Total,"1,124",758,749,723,639,628,602,567,529,510,504,501,454,426,821,611,303,197,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Allyson Y Schwartz,Betsy May Kilkenny,Mike Stack,Val Arkoosh,Elaine Tomlin,Louis Farinella,Charles Quann,Michael J Rahming,W Gerard Oleksiak,Mark B Cohen,Melissa Robbins,Linda A Fields,Henry Albert,Bev Hahn,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,1
Allyson Y Schwartz,0,44,44,44,39,36,34,11,29,12,10,9,6,7,40,16,8,6,1
Betsy May Kilkenny,,1,37,41,40,34,35,11,32,12,11,10,8,8,31,12,10,5,1
Mike Stack,,,0,36,34,35,33,7,31,13,12,11,8,9,31,15,4,1,1
Val Arkoosh,,,,0,38,33,35,7,29,8,5,6,3,5,30,8,3,5,1
Elaine Tomlin,,,,,0,32,34,7,31,11,11,11,7,7,29,8,3,4,1
Louis Farinella,,,,,,0,30,6,26,9,7,6,4,4,26,8,2,1,1
Charles Quann,,,,,,,0,4,29,4,3,5,3,3,23,8,3,2,1
Michael J Rahming,,,,,,,,1,4,23,23,20,23,22,15,5,5,9,1
W Gerard Oleksiak,,,,,,,,,0,7,6,7,5,6,19,9,4,2,1
Mark B Cohen,,,,,,,,,,0,25,20,22,21,16,7,3,5,1
Melissa Robbins,,,,,,,,,,,0,23,23,23,14,6,5,5,1
Linda A Fields,,,,,,,,,,,,0,23,21,15,4,4,5,1
Henry Albert,,,,,,,,,,,,,0,21,11,4,5,6,1
Bev Hahn,,,,,,,,,,,,,,0,11,5,4,5,1
Katie Mcginty,,,,,,,,,,,,,,,6,0,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,3,0,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,2,0,1
John Fetterman,,,,,,,,,,,,,,,,,,0,1
Total,74,61,53,48,44,38,37,36,34,31,30,28,26,25,61,26,20,16,1
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mike Stack,Val Arkoosh,Elaine Tomlin,Louis Farinella,Mark B Cohen,Charles Quann,Henry Albert,Linda A Fields,W Gerard Oleksiak,Melissa Robbins,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Allyson Y Schwartz,2,26,56,51,53,47,49,20,45,13,14,40,10,9,44,25,17,5,2
Michael J Rahming,,0,22,23,19,20,16,37,17,37,32,10,31,30,31,16,15,5,2
Betsy May Kilkenny,,,0,44,52,48,46,14,45,12,12,39,10,7,38,19,5,3,2
Mike Stack,,,,0,40,45,41,15,38,14,18,37,15,12,37,19,2,2,2
Val Arkoosh,,,,,2,42,41,11,40,12,11,39,9,6,31,14,5,3,2
Elaine Tomlin,,,,,,0,43,13,42,11,12,37,11,6,30,16,5,2,2
Louis Farinella,,,,,,,1,11,41,8,10,36,9,7,26,16,5,3,2
Mark B Cohen,,,,,,,,0,13,36,30,7,30,29,22,13,9,4,2
Charles Quann,,,,,,,,,0,10,9,35,4,6,27,14,4,2,2
Henry Albert,,,,,,,,,,0,32,5,31,32,21,9,8,4,2
Linda A Fields,,,,,,,,,,,0,8,34,32,21,12,6,1,2
W Gerard Oleksiak,,,,,,,,,,,,0,6,3,23,13,3,2,2
Melissa Robbins,,,,,,,,,,,,,0,31,17,11,7,1,2
Bev Hahn,,,,,,,,,,,,,,0,16,10,7,2,2
Katie Mcginty,,,,,,,,,,,,,,,15,0,0,0,2
Joe Sestak,,,,,,,,,,,,,,,,1,0,0,2
John Fetterman,,,,,,,,,,,,,,,,,2,0,2
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,1,2
Total,96,70,69,61,58,55,53,51,48,45,42,42,40,37,83,43,30,11,2
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,3
,Allyson Y Schwartz,Michael J Rahming,Mike Stack,Betsy May Kilkenny,Mark B Cohen,Elaine Tomlin,Melissa Robbins,Henry Albert,Linda A Fields,Val Arkoosh,Bev Hahn,Charles Quann,Louis Farinella,W Gerard Oleksiak,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Allyson Y Schwartz,3,19,34,32,17,26,13,13,12,27,9,23,20,20,27,27,13,13,3
Michael J Rahming,,1,6,12,21,10,22,21,22,12,21,8,7,7,13,7,10,8,3
Mike Stack,,,0,23,11,20,7,7,7,17,4,18,17,18,15,15,3,3,3
Betsy May Kilkenny,,,,0,7,22,5,5,4,25,2,20,16,19,10,13,6,6,3
Mark B Cohen,,,,,0,11,26,27,26,7,24,6,7,7,12,9,9,4,3
Elaine Tomlin,,,,,,0,8,8,7,19,7,19,18,18,14,9,4,3,3
Melissa Robbins,,,,,,,0,26,27,5,25,4,4,5,11,6,10,4,3
Henry Albert,,,,,,,,1,27,4,25,4,4,4,10,7,8,3,3
Linda A Fields,,,,,,,,,0,3,25,4,4,4,11,7,7,4,3
Val Arkoosh,,,,,,,,,,1,3,17,16,18,9,9,5,4,3
Bev Hahn,,,,,,,,,,,0,3,4,2,11,4,8,3,3
Charles Quann,,,,,,,,,,,,0,18,17,9,7,4,3,3
Louis Farinella,,,,,,,,,,,,,1,15,11,7,2,2,3
W Gerard Oleksiak,,,,,,,,,,,,,,0,7,8,2,3,3
Katie Mcginty,,,,,,,,,,,,,,,4,0,0,0,3
Joe Sestak,,,,,,,,,,,,,,,,3,0,0,3
John Fetterman,,,,,,,,,,,,,,,,,2,0,3
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,1,3
Total,85,39,37,36,35,31,31,30,29,29,26,24,24,21,45,34,27,19,3
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,4
,Allyson Y Schwartz,Michael J Rahming,Mike Stack,Betsy May Kilkenny,Mark B Cohen,Melissa Robbins,Henry Albert,Val Arkoosh,Elaine Tomlin,Louis Farinella,Linda A Fields,Charles Quann,Bev Hahn,W Gerard Oleksiak,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Allyson Y Schwartz,3,21,40,39,18,17,16,33,33,29,12,28,10,26,27,28,4,5,4
Michael J Rahming,,3,13,10,33,30,31,15,9,11,27,8,27,4,13,20,8,4,4
Mike Stack,,,1,30,13,15,12,28,29,28,11,25,9,26,24,18,3,0,4
Betsy May Kilkenny,,,,0,7,8,7,31,30,28,4,28,3,25,21,13,2,4,4
Mark B Cohen,,,,,1,29,32,9,10,8,28,7,27,4,13,17,6,1,4
Melissa Robbins,,,,,,0,30,10,9,8,30,5,30,5,17,13,4,2,4
Henry Albert,,,,,,,0,10,8,9,31,6,30,1,13,14,5,2,4
Val Arkoosh,,,,,,,,0,27,30,8,27,6,22,14,13,4,3,4
Elaine Tomlin,,,,,,,,,0,27,5,28,3,24,20,9,2,2,4
Louis Farinella,,,,,,,,,,0,6,29,5,22,15,12,3,2,4
Linda A Fields,,,,,,,,,,,0,2,29,2,12,13,4,1,4
