col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Angel Cruz,Thaddeus Kirkland,Maria Quinones Sanchez,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Leanne Krueger Braneky,Jennifer Lentz,Peter Cutty,Ryan N Boyer,Cathy Brady,Ted Kirsch,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Joseph J Vodvarka,John Fetterman,Katie Mcginty,Joe Sestak,All
Angel Cruz,411,384,410,319,86,330,317,332,85,291,289,285,86,59,69,46,64,78,161,91,All
Thaddeus Kirkland,,35,384,484,141,383,359,331,141,314,305,286,77,38,49,28,214,153,165,130,All
Maria Quinones Sanchez,,,160,300,75,331,323,310,75,281,288,283,80,55,65,47,65,74,155,104,All
Blake Rutherford,,,,15,121,315,291,311,124,298,287,261,56,32,32,22,110,96,125,76,All
H Douglass Brown,,,,,17,65,56,71,282,47,50,38,216,187,175,162,110,145,87,73,All
Anne Wakabayashi,,,,,,2,343,317,58,303,288,264,59,33,34,18,53,51,123,82,All
Leanne Krueger Braneky,,,,,,,3,298,61,283,283,258,66,35,39,27,50,57,116,69,All
Jennifer Lentz,,,,,,,,3,77,297,298,269,84,44,45,34,53,39,120,64,All
Peter Cutty,,,,,,,,,4,43,51,33,197,171,162,150,83,107,72,62,All
Ryan N Boyer,,,,,,,,,,2,275,253,49,22,27,16,43,41,100,57,All
Cathy Brady,,,,,,,,,,,3,263,59,25,32,17,40,40,110,60,All
Ted Kirsch,,,,,,,,,,,,3,40,29,34,26,31,38,98,57,All
Amanda Mcillmurray,,,,,,,,,,,,,1,201,186,168,41,64,74,58,All
Kat Richter,,,,,,,,,,,,,,2,179,166,24,58,59,55,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,2,155,22,55,64,47,All
Jacob Adeniran,,,,,,,,,,,,,,,,0,18,48,53,38,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,50,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,42,0,0,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,48,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,33,All
Total,976,866,717,583,484,428,403,395,369,349,347,323,277,228,221,188,381,365,355,274,All
