col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,All
,Joe Hohenstein,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Joe Hohenstein,43,430,431,247,115,All
Katie Mcginty,,197,0,0,0,All
Joe Sestak,,,185,0,0,All
John Fetterman,,,,70,0,All
Joseph J Vodvarka,,,,,35,All
Total,"1,266",627,616,317,150,All
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,1
,Joe Hohenstein,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Joe Hohenstein,2,30,30,22,4,1
Katie Mcginty,,10,0,0,0,1
Joe Sestak,,,9,0,0,1
John Fetterman,,,,1,0,1
Joseph J Vodvarka,,,,,4,1
Total,88,40,39,23,8,1
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,2
,Joe Hohenstein,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,2
Joe Hohenstein,6,30,23,23,11,2
Joe Sestak,,3,0,0,0,2
Katie Mcginty,,,4,0,0,2
John Fetterman,,,,3,0,2
Joseph J Vodvarka,,,,,5,2
Total,93,33,27,26,16,2
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,3
,Joe Hohenstein,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,3
Joe Hohenstein,5,47,31,29,8,3
Joe Sestak,,25,0,0,0,3
Katie Mcginty,,,22,0,0,3
John Fetterman,,,,6,0,3
Joseph J Vodvarka,,,,,1,3
Total,120,72,53,35,9,3
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,4
,Joe Hohenstein,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Joe Hohenstein,5,45,37,20,12,4
Katie Mcginty,,16,0,0,0,4
Joe Sestak,,,9,0,0,4
John Fetterman,,,,10,0,4
Joseph J Vodvarka,,,,,1,4
Total,119,61,46,30,13,4
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,5
,Joe Hohenstein,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Joe Hohenstein,3,30,19,17,8,5
Katie Mcginty,,24,0,0,0,5
Joe Sestak,,,15,0,0,5
John Fetterman,,,,5,0,5
Joseph J Vodvarka,,,,,1,5
Total,77,54,34,22,9,5
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,6
,Joe Hohenstein,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,6
Joe Hohenstein,2,27,29,11,5,6
Katie Mcginty,,15,0,0,0,6
Joe Sestak,,,8,0,0,6
John Fetterman,,,,3,0,6
Joseph J Vodvarka,,,,,3,6
Total,74,42,37,14,8,6
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,7
,Joe Hohenstein,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,7
Joe Hohenstein,0,33,14,13,9,7
Joe Sestak,,11,0,0,0,7
Katie Mcginty,,,7,0,0,7
John Fetterman,,,,3,0,7
Joseph J Vodvarka,,,,,3,7
Total,69,44,21,16,12,7
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,,,12
