col_1,col_2,col_3,division
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,All
,John J Taylor,John Brown,All
John J Taylor,123,592,All
John Brown,,29,All
Total,715,621,All
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,2
,John J Taylor,John Brown,2
John J Taylor,7,91,2
John Brown,,2,2
Total,98,93,2
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,4
,John J Taylor,John Brown,4
John J Taylor,9,49,4
John Brown,,4,4
Total,58,53,4
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,6
,John J Taylor,John Brown,6
John J Taylor,13,58,6
John Brown,,3,6
Total,71,61,6
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,10
,John J Taylor,John Brown,10
John J Taylor,8,38,10
John Brown,,2,10
Total,46,40,10
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,11
,John J Taylor,John Brown,11
John J Taylor,11,59,11
John Brown,,5,11
Total,70,64,11
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,12
,John J Taylor,John Brown,12
John J Taylor,10,28,12
John Brown,,1,12
Total,38,29,12
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,13
,John J Taylor,John Brown,13
John J Taylor,18,61,13
John Brown,,2,13
Total,79,63,13
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,14
,John J Taylor,John Brown,14
John J Taylor,10,53,14
John Brown,,2,14
Total,63,55,14
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,16
,John J Taylor,John Brown,16
John J Taylor,10,38,16
John Brown,,4,16
Total,48,42,16
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,17
,John J Taylor,John Brown,17
John J Taylor,7,48,17
John Brown,,1,17
Total,55,49,17
,Representative In The General Assembly 177th District - Republican,Auditor General - Republican,18
,John J Taylor,John Brown,18
John J Taylor,20,69,18
John Brown,,3,18
Total,89,72,18
