col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 177th District - Republican,Delegate To The Republican National Convention 1st District,,,All
,John J Taylor,Christopher M Vogler,Dave Hackett,Seth Kaufer,All
John J Taylor,12,20,17,16,All
Christopher M Vogler,,0,15,15,All
Dave Hackett,,,1,15,All
Seth Kaufer,,,,0,All
Total,37,22,20,17,All
,Representative In The General Assembly 177th District - Republican,Delegate To The Republican National Convention 1st District,,,5
,John J Taylor,Christopher M Vogler,Dave Hackett,Seth Kaufer,5
John J Taylor,6,9,6,6,5
Christopher M Vogler,,0,6,7,5
Dave Hackett,,,0,6,5
Seth Kaufer,,,,0,5
Total,16,10,7,7,5
,Representative In The General Assembly 177th District - Republican,Delegate To The Republican National Convention 1st District,,,7
,John J Taylor,Dave Hackett,Christopher M Vogler,Seth Kaufer,7
John J Taylor,6,11,11,10,7
Dave Hackett,,1,9,9,7
Christopher M Vogler,,,0,8,7
Seth Kaufer,,,,0,7
Total,21,13,12,10,7
