col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Ed Neilson,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Henry Albert,Linda A Fields,Melissa Robbins,Mike Stack,Bev Hahn,Val Arkoosh,Elaine Tomlin,Louis Farinella,Charles Quann,W Gerard Oleksiak,All
Ed Neilson,115,407,311,281,250,245,242,233,234,208,209,198,175,168,149,All
Allyson Y Schwartz,,26,116,116,232,86,84,74,207,59,208,189,163,165,139,All
Michael J Rahming,,,15,236,79,230,218,208,73,197,75,64,53,46,31,All
Mark B Cohen,,,,1,70,251,240,230,90,213,56,67,55,46,36,All
Betsy May Kilkenny,,,,,7,53,48,43,160,35,197,168,150,154,130,All
Henry Albert,,,,,,0,235,229,58,215,47,51,45,39,27,All
Linda A Fields,,,,,,,0,233,65,218,36,43,35,28,26,All
Melissa Robbins,,,,,,,,0,63,216,32,41,34,22,25,All
Mike Stack,,,,,,,,,6,53,133,156,132,131,124,All
Bev Hahn,,,,,,,,,,0,20,32,24,19,19,All
Val Arkoosh,,,,,,,,,,,5,148,143,146,126,All
Elaine Tomlin,,,,,,,,,,,,0,147,150,129,All
Louis Farinella,,,,,,,,,,,,,3,139,125,All
Charles Quann,,,,,,,,,,,,,,0,129,All
W Gerard Oleksiak,,,,,,,,,,,,,,,0,All
Total,821,457,365,316,278,276,272,261,250,233,231,208,187,179,155,All
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,19
,Ed Neilson,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Linda A Fields,Henry Albert,Melissa Robbins,Bev Hahn,Mike Stack,Betsy May Kilkenny,Val Arkoosh,Elaine Tomlin,Charles Quann,W Gerard Oleksiak,Louis Farinella,19
Ed Neilson,12,62,48,41,40,35,35,33,35,31,27,24,21,21,14,19
Allyson Y Schwartz,,5,16,13,16,9,13,10,29,25,25,20,21,18,14,19
Michael J Rahming,,,4,29,32,28,27,27,11,9,12,11,7,7,2,19
Mark B Cohen,,,,1,38,34,32,32,12,8,6,7,3,6,2,19
Linda A Fields,,,,,0,33,36,31,15,11,11,10,7,9,4,19
Henry Albert,,,,,,0,30,30,9,7,7,7,4,4,1,19
Melissa Robbins,,,,,,,0,29,13,10,8,7,6,6,3,19
Bev Hahn,,,,,,,,0,10,8,5,7,4,6,2,19
Mike Stack,,,,,,,,,0,25,20,21,18,19,14,19
Betsy May Kilkenny,,,,,,,,,,1,22,20,18,17,12,19
Val Arkoosh,,,,,,,,,,,0,18,19,14,11,19
Elaine Tomlin,,,,,,,,,,,,0,17,17,10,19
Charles Quann,,,,,,,,,,,,,0,16,12,19
W Gerard Oleksiak,,,,,,,,,,,,,,0,12,19
Louis Farinella,,,,,,,,,,,,,,,0,19
Total,124,68,55,46,44,38,37,35,35,33,28,24,21,21,14,19
,Representative In The General Assembly 174th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,21
