col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 184th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,William F Keller,H Douglass Brown,Thaddeus Kirkland,Peter Cutty,Amanda Mcillmurray,Blake Rutherford,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Anne Wakabayashi,Jennifer Lentz,Maria Quinones Sanchez,Leanne Krueger Braneky,Ryan N Boyer,Cathy Brady,Angel Cruz,Ted Kirsch,All
William F Keller,"1,314","4,192","4,031","3,664","3,433","3,379","3,151","3,160","2,940","3,044","2,908","2,804","2,728","2,679","2,648","2,663","2,543",All
H Douglass Brown,,145,837,"4,053","3,830",705,"3,549","3,574","3,399",709,720,569,554,532,490,534,433,All
Thaddeus Kirkland,,,210,798,688,"3,377",578,565,464,"3,029","2,765","2,712","2,730","2,693","2,607","2,561","2,490",All
Peter Cutty,,,,65,"3,639",670,"3,406","3,437","3,329",668,709,550,529,529,440,529,434,All
Amanda Mcillmurray,,,,,14,574,"3,602","3,632","3,404",712,753,595,562,516,502,558,461,All
Blake Rutherford,,,,,,42,478,471,370,"2,815","2,690","2,548","2,547","2,665","2,522","2,472","2,393",All
Katherine Hunter Snyder,,,,,,,9,"3,467","3,304",622,636,568,494,449,440,516,443,All
Kat Richter,,,,,,,,5,"3,344",594,641,544,487,442,378,492,418,All
Jacob Adeniran,,,,,,,,,1,509,533,475,417,364,315,436,391,All
Anne Wakabayashi,,,,,,,,,,10,"2,861","2,747","2,768","2,706","2,632","2,599","2,472",All
Jennifer Lentz,,,,,,,,,,,8,"2,559","2,592","2,614","2,557","2,563","2,458",All
Maria Quinones Sanchez,,,,,,,,,,,,5,"2,646","2,409","2,511","2,564","2,480",All
Leanne Krueger Braneky,,,,,,,,,,,,,11,"2,464","2,516","2,479","2,403",All
Ryan N Boyer,,,,,,,,,,,,,,4,"2,462","2,418","2,363",All
Cathy Brady,,,,,,,,,,,,,,,8,"2,453","2,381",All
Angel Cruz,,,,,,,,,,,,,,,,7,"2,461",All
Ted Kirsch,,,,,,,,,,,,,,,,,3,All
Total,"9,598","5,183","4,769","4,559","4,220","3,901","3,885","3,879","3,617","3,504","3,321","3,231","3,140","3,064","3,047","3,030","2,889",All
