col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,All
Josh Shapiro,590,0,0,"2,383","2,304",809,308,All
Stephen A Zappala Jr,,137,0,507,384,189,129,All
John Morganelli,,,50,149,156,83,153,All
Brian Sims,,,,142,0,0,0,All
Ben Waxman,,,,,152,0,0,All
Marni Snyder,,,,,,47,0,All
Lou Lanni,,,,,,,20,All
Total,"6,394","1,346",591,"3,181","2,996","1,128",610,All
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,1
Josh Shapiro,11,0,0,108,87,28,6,1
Stephen A Zappala Jr,,1,0,13,11,7,1,1
John Morganelli,,,1,4,4,3,1,1
Ben Waxman,,,,6,0,0,0,1
Brian Sims,,,,,2,0,0,1
Marni Snyder,,,,,,2,0,1
Lou Lanni,,,,,,,1,1
Total,240,33,13,131,104,40,9,1
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,2
Josh Shapiro,20,0,0,87,94,25,8,2
Stephen A Zappala Jr,,1,0,16,8,3,1,2
John Morganelli,,,1,3,1,1,2,2
Brian Sims,,,,9,0,0,0,2
Ben Waxman,,,,,3,0,0,2
Marni Snyder,,,,,,2,0,2
Lou Lanni,,,,,,,0,2
Total,234,29,8,115,106,31,11,2
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,3
Josh Shapiro,19,0,0,104,92,44,6,3
Stephen A Zappala Jr,,6,0,17,12,5,4,3
John Morganelli,,,2,2,7,9,2,3
Brian Sims,,,,6,0,0,0,3
Ben Waxman,,,,,6,0,0,3
Marni Snyder,,,,,,3,0,3
Lou Lanni,,,,,,,1,3
Total,265,44,22,129,117,61,13,3
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,4
Josh Shapiro,22,0,0,78,60,60,6,4
Stephen A Zappala Jr,,4,0,15,13,8,2,4
John Morganelli,,,1,5,5,5,5,4
Brian Sims,,,,13,0,0,0,4
Ben Waxman,,,,,14,0,0,4
Marni Snyder,,,,,,2,0,4
Lou Lanni,,,,,,,1,4
Total,226,42,21,111,92,75,14,4
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,5
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,5
Josh Shapiro,18,0,0,72,49,45,13,5
Stephen A Zappala Jr,,10,0,25,15,8,8,5
John Morganelli,,,3,5,7,3,11,5
Brian Sims,,,,5,0,0,0,5
Ben Waxman,,,,,6,0,0,5
Marni Snyder,,,,,,0,0,5
Lou Lanni,,,,,,,4,5
Total,197,66,29,107,77,56,36,5
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,6
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,6
Josh Shapiro,19,0,0,90,73,28,12,6
Stephen A Zappala Jr,,3,0,17,9,10,2,6
John Morganelli,,,1,3,6,3,4,6
Brian Sims,,,,4,0,0,0,6
Ben Waxman,,,,,1,0,0,6
Marni Snyder,,,,,,1,0,6
Lou Lanni,,,,,,,0,6
Total,222,41,17,114,89,42,18,6
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,7
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Ben Waxman,Brian Sims,Lou Lanni,Marni Snyder,7
Josh Shapiro,16,0,0,95,96,10,11,7
Stephen A Zappala Jr,,4,0,19,14,7,3,7
John Morganelli,,,2,4,9,7,2,7
Ben Waxman,,,,11,0,0,0,7
Brian Sims,,,,,7,0,0,7
Lou Lanni,,,,,,0,0,7
Marni Snyder,,,,,,,1,7
Total,228,47,24,129,126,24,17,7
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,8
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,8
Josh Shapiro,19,0,0,95,91,34,7,8
Stephen A Zappala Jr,,4,0,11,9,9,3,8
John Morganelli,,,2,1,5,0,5,8
Brian Sims,,,,3,0,0,0,8
Ben Waxman,,,,,3,0,0,8
Marni Snyder,,,,,,1,0,8
Lou Lanni,,,,,,,1,8
Total,246,36,13,110,108,44,16,8
,Attorney General - Democrat,,,Representative In The General Assembly 182nd District - Democrat,,,,9
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Ben Waxman,Brian Sims,Marni Snyder,Lou Lanni,9
Josh Shapiro,9,0,0,120,76,33,10,9
Stephen A Zappala Jr,,1,0,18,18,4,1,9
John Morganelli,,,1,12,4,2,2,9
Ben Waxman,,,,16,0,0,0,9
Brian Sims,,,,,8,0,0,9
Marni Snyder,,,,,,2,0,9
