col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Vanessa L Brown,Darryl Thomas,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Ted Smith,All
Vanessa L Brown,"1,062",0,0,0,0,0,All
Darryl Thomas,,727,0,0,0,0,All
Wanda Logan,,,706,0,0,0,All
Ray Bailey,,,,346,0,0,All
Movita Johnson Harrell,,,,,266,0,All
Ted Smith,,,,,,76,All
Total,"1,062",727,706,346,266,76,All
,Representative In The General Assembly 190th District - Democrat,,,,,,1
,Vanessa L Brown,Wanda Logan,Darryl Thomas,Movita Johnson Harrell,Ray Bailey,Ted Smith,1
Vanessa L Brown,95,0,0,0,0,0,1
Wanda Logan,,45,0,0,0,0,1
Darryl Thomas,,,35,0,0,0,1
Movita Johnson Harrell,,,,28,0,0,1
Ray Bailey,,,,,19,0,1
Ted Smith,,,,,,8,1
Total,95,45,35,28,19,8,1
,Representative In The General Assembly 190th District - Democrat,,,,,,2
,Vanessa L Brown,Darryl Thomas,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Ted Smith,2
Vanessa L Brown,62,0,0,0,0,0,2
Darryl Thomas,,36,0,0,0,0,2
Wanda Logan,,,30,0,0,0,2
Movita Johnson Harrell,,,,12,0,0,2
Ray Bailey,,,,,8,0,2
Ted Smith,,,,,,2,2
Total,62,36,30,12,8,2,2
,Representative In The General Assembly 190th District - Democrat,,,,,,3
,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,3
Vanessa L Brown,73,0,0,0,0,0,3
Wanda Logan,,53,0,0,0,0,3
Darryl Thomas,,,43,0,0,0,3
Ray Bailey,,,,33,0,0,3
Movita Johnson Harrell,,,,,20,0,3
Ted Smith,,,,,,17,3
Total,73,53,43,33,20,17,3
,Representative In The General Assembly 190th District - Democrat,,,,,,4
,Darryl Thomas,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Ted Smith,4
Darryl Thomas,87,0,0,0,0,0,4
Vanessa L Brown,,55,0,0,0,0,4
Wanda Logan,,,52,0,0,0,4
Movita Johnson Harrell,,,,38,0,0,4
Ray Bailey,,,,,21,0,4
Ted Smith,,,,,,1,4
Total,87,55,52,38,21,1,4
,Representative In The General Assembly 190th District - Democrat,,,,,,5
,Vanessa L Brown,Darryl Thomas,Ray Bailey,Wanda Logan,Movita Johnson Harrell,Ted Smith,5
Vanessa L Brown,36,0,0,0,0,0,5
Darryl Thomas,,19,0,0,0,0,5
Ray Bailey,,,18,0,0,0,5
Wanda Logan,,,,18,0,0,5
Movita Johnson Harrell,,,,,8,0,5
Ted Smith,,,,,,6,5
Total,36,19,18,18,8,6,5
,Representative In The General Assembly 190th District - Democrat,,,,,,6
,Darryl Thomas,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Ted Smith,6
Darryl Thomas,108,0,0,0,0,0,6
Vanessa L Brown,,46,0,0,0,0,6
Wanda Logan,,,26,0,0,0,6
Movita Johnson Harrell,,,,18,0,0,6
