col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,All
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Jeb Bush,Ben Carson,Gilbert Cox,Tom Ellis,Michael J Mcmonagle,Shannon Oscar,Lauren E Casper,Alan Apt,Pam Levy,All
Donald J Trump,342,0,0,0,0,0,353,363,261,193,314,175,169,All
Ted Cruz,,114,0,0,0,0,97,40,120,138,44,99,80,All
John R Kasich,,,67,0,0,0,44,55,70,75,39,49,72,All
Marco Rubio,,,,14,0,0,10,2,3,13,5,10,5,All
Jeb Bush,,,,,3,0,4,2,1,3,3,5,3,All
Ben Carson,,,,,,6,1,0,1,2,2,0,2,All
Gilbert Cox,,,,,,,1,242,69,136,236,118,63,All
Tom Ellis,,,,,,,,0,122,46,253,49,77,All
Michael J Mcmonagle,,,,,,,,,1,94,99,50,106,All
Shannon Oscar,,,,,,,,,,0,89,178,152,All
Lauren E Casper,,,,,,,,,,,0,32,59,All
Alan Apt,,,,,,,,,,,,1,100,All
Pam Levy,,,,,,,,,,,,,0,All
Total,"1,133",421,241,36,13,10,512,465,458,430,409,343,334,All
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,1
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Jeb Bush,Ben Carson,Michael J Mcmonagle,Lauren E Casper,Gilbert Cox,Shannon Oscar,Pam Levy,Tom Ellis,Alan Apt,1
Donald J Trump,4,0,0,0,0,0,6,7,5,4,6,7,2,1
Ted Cruz,,4,0,0,0,0,3,2,2,4,1,0,3,1
John R Kasich,,,2,0,0,0,2,1,1,0,1,1,0,1
Marco Rubio,,,,1,0,0,0,0,1,1,0,0,1,1
Jeb Bush,,,,,1,0,0,0,0,0,0,0,0,1
Ben Carson,,,,,,0,0,0,0,0,0,0,0,1
Michael J Mcmonagle,,,,,,,0,2,4,1,4,3,2,1
Lauren E Casper,,,,,,,,0,2,4,4,4,2,1
Gilbert Cox,,,,,,,,,0,2,2,4,2,1
Shannon Oscar,,,,,,,,,,0,2,2,2,1
Pam Levy,,,,,,,,,,,0,1,2,1
Tom Ellis,,,,,,,,,,,,0,0,1
Alan Apt,,,,,,,,,,,,,0,1
Total,18,13,4,2,1,0,11,10,9,9,8,8,6,1
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,2
,Donald J Trump,John R Kasich,Ted Cruz,Marco Rubio,Ben Carson,Jeb Bush,Tom Ellis,Gilbert Cox,Michael J Mcmonagle,Shannon Oscar,Alan Apt,Pam Levy,Lauren E Casper,2
Donald J Trump,4,0,0,0,0,0,10,11,4,5,4,3,6,2
John R Kasich,,3,0,0,0,0,2,1,4,3,3,3,0,2
Ted Cruz,,,4,0,0,0,1,0,3,1,1,1,0,2
Marco Rubio,,,,1,0,0,0,0,0,0,0,1,0,2
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,2
Jeb Bush,,,,,,0,0,0,0,0,0,0,0,2
Tom Ellis,,,,,,,0,7,2,1,2,3,5,2
Gilbert Cox,,,,,,,,0,2,4,4,1,5,2
Michael J Mcmonagle,,,,,,,,,0,2,2,3,0,2
Shannon Oscar,,,,,,,,,,0,4,2,1,2
Alan Apt,,,,,,,,,,,0,3,0,2
Pam Levy,,,,,,,,,,,,0,1,2
Lauren E Casper,,,,,,,,,,,,,0,2
Total,22,9,9,2,0,0,13,12,11,9,8,8,6,2
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,3
,Donald J Trump,John R Kasich,Ted Cruz,Ben Carson,Jeb Bush,Marco Rubio,Michael J Mcmonagle,Alan Apt,Pam Levy,Shannon Oscar,Tom Ellis,Gilbert Cox,Lauren E Casper,3
Donald J Trump,12,0,0,0,0,0,4,3,3,1,6,3,3,3
John R Kasich,,2,0,0,0,0,3,2,4,4,0,0,0,3
Ted Cruz,,,0,0,0,0,5,2,0,1,0,2,0,3
Ben Carson,,,,0,0,0,1,0,0,0,0,0,0,3
Jeb Bush,,,,,0,0,0,0,0,0,0,0,0,3
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,3
Michael J Mcmonagle,,,,,,,0,1,4,2,2,1,1,3
Alan Apt,,,,,,,,0,4,4,0,1,0,3
Pam Levy,,,,,,,,,0,5,1,0,0,3
Shannon Oscar,,,,,,,,,,0,0,1,0,3
Tom Ellis,,,,,,,,,,,0,3,3,3
Gilbert Cox,,,,,,,,,,,,0,2,3
Lauren E Casper,,,,,,,,,,,,,0,3
Total,22,7,7,1,0,0,13,7,7,6,6,5,3,3
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,4
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,Michael J Mcmonagle,Lauren E Casper,Tom Ellis,Gilbert Cox,Pam Levy,Alan Apt,Shannon Oscar,4
Donald J Trump,6,0,0,0,0,0,8,6,6,4,2,0,2,4
Ted Cruz,,0,0,0,0,0,8,1,0,3,1,3,2,4
John R Kasich,,,0,0,0,0,2,2,2,0,3,2,1,4
Jeb Bush,,,,0,0,0,0,1,1,1,0,0,0,4
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,4
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,4
Michael J Mcmonagle,,,,,,,0,5,1,1,4,1,3,4
Lauren E Casper,,,,,,,,0,5,5,2,1,1,4
Tom Ellis,,,,,,,,,0,5,2,1,1,4
Gilbert Cox,,,,,,,,,,0,1,1,1,4
Pam Levy,,,,,,,,,,,0,1,2,4
Alan Apt,,,,,,,,,,,,0,1,4
Shannon Oscar,,,,,,,,,,,,,0,4
Total,19,12,4,1,0,0,18,10,9,8,6,5,5,4
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,5
