col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Yasmeen Kaboud,Vincent Hughes,Blondell Reynolds Brown,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Michelle W Singer,Lou Agre,Joe Foster,Heather A Steinmiller,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Waleed Shahid,Hamdi Soysal,William Leopold,Margaret Lenzi,Tonya Diane Bah,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Cindy Bass,100,"2,086","1,943","1,873","1,737",600,"1,673","1,651","1,667","1,566","1,548","1,533",565,"1,427","1,437",540,476,433,410,374,374,386,368,352,"1,620",657,348,326,All
Malcolm Kenyatta,,10,"1,860","1,857","1,634",552,"1,553","1,528","1,578","1,513","1,453","1,472",504,"1,377","1,375",479,412,366,351,343,340,342,326,315,"1,278",512,248,160,All
Katherine J Gilmore,,,9,"1,714","1,503",451,"1,410","1,380","1,506","1,428","1,382","1,408",391,"1,305","1,341",367,315,294,262,233,253,241,233,211,"1,155",457,226,159,All
Jerry T Jordan,,,,5,"1,489",430,"1,380","1,360","1,457","1,420","1,342","1,357",422,"1,286","1,298",353,298,288,261,236,261,261,227,212,"1,087",445,210,157,All
Ken Washington,,,,,1,325,"1,510","1,461","1,511","1,463","1,472","1,461",296,"1,394","1,393",337,293,254,238,246,232,253,230,220,"1,085",458,149,97,All
Yasmeen Kaboud,,,,,,23,295,267,274,271,238,217,"1,332",227,163,"1,195","1,202","1,166","1,116","1,078","1,131","1,086","1,046","1,075",648,461,435,162,All
Vincent Hughes,,,,,,,1,"1,555","1,379","1,350","1,422","1,399",256,"1,365","1,315",323,260,218,224,249,195,256,251,216,"1,076",438,125,78,All
Blondell Reynolds Brown,,,,,,,,4,"1,366","1,328","1,397","1,370",214,"1,312","1,312",300,228,181,200,195,164,209,218,182,"1,077",412,122,78,All
Mary Jo Daley,,,,,,,,,0,"1,490","1,372","1,406",240,"1,309","1,344",291,222,212,195,163,187,172,173,159,"1,030",406,146,102,All
Mark Aronchick,,,,,,,,,,2,"1,321","1,362",248,"1,282","1,306",281,228,198,195,171,187,192,174,158,982,388,136,96,All
Nicole Allen White,,,,,,,,,,,1,"1,370",210,"1,335","1,321",254,222,193,194,214,162,204,217,175,"1,002",368,128,85,All
Michelle W Singer,,,,,,,,,,,,0,194,"1,312","1,361",241,197,169,194,193,133,184,205,157,977,380,127,80,All
Lou Agre,,,,,,,,,,,,,3,201,143,"1,174","1,160","1,142","1,084","1,045","1,113","1,074","1,022","1,050",579,427,372,138,All
Joe Foster,,,,,,,,,,,,,,0,"1,254",238,201,175,185,204,146,202,197,161,906,367,120,79,All
Heather A Steinmiller,,,,,,,,,,,,,,,0,177,131,113,126,124,95,128,143,107,906,331,122,71,All
Sherrie Cohen,,,,,,,,,,,,,,,,0,"1,206","1,186","1,132","1,072","1,132","1,114","1,069","1,088",631,418,310,73,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,,1,"1,172","1,105","1,055","1,123","1,083","1,029","1,057",579,408,303,76,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,"1,097","1,033","1,101","1,056","1,025","1,051",536,398,295,71,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,"1,033","1,049","1,064","1,028","1,051",501,380,300,70,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,"1,005","1,051","1,030","1,024",503,377,283,53,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,"1,038",979,"1,014",490,364,290,66,All
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,"1,053","1,049",510,368,277,57,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,"1,025",494,355,281,58,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,476,362,289,57,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,395,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,All
Total,"3,255","2,376","2,168","2,058","1,899","1,831","1,825","1,799","1,788","1,697","1,672","1,663","1,608","1,559","1,517","1,500","1,431","1,361","1,311","1,272","1,268","1,266","1,242","1,242","2,600","1,203",865,519,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Vincent Hughes,Michelle W Singer,Ken Washington,Nicole Allen White,Blondell Reynolds Brown,Joe Foster,Heather A Steinmiller,Mark Aronchick,Yasmeen Kaboud,Mary Jo Daley,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Margaret Lenzi,Carol Rose Fleischman,Sherrie Cohen,Waleed Shahid,Tonya Diane Bah,William Leopold,Hamdi Soysal,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Cindy Bass,5,63,65,56,53,52,50,49,45,44,44,40,12,37,11,12,9,12,8,10,9,11,10,8,64,15,6,10,1
Katherine J Gilmore,,1,58,54,45,48,44,44,40,40,41,39,9,33,8,5,4,6,4,4,4,5,5,4,46,8,3,7,1
Malcolm Kenyatta,,,1,54,48,48,46,46,45,44,42,39,12,37,10,7,4,8,5,8,6,7,6,5,46,10,2,7,1
Jerry T Jordan,,,,0,41,44,41,40,38,39,39,37,6,34,3,3,1,4,1,4,2,4,4,2,40,6,2,6,1
Vincent Hughes,,,,,0,48,47,45,45,43,41,40,8,35,7,6,4,7,5,7,6,6,7,6,43,8,1,2,1
Michelle W Singer,,,,,,0,48,49,44,43,45,42,5,37,5,6,4,5,5,4,3,4,5,4,39,10,1,3,1
Ken Washington,,,,,,,0,46,42,43,42,41,6,37,6,6,6,7,6,7,6,6,5,5,38,9,3,2,1
Nicole Allen White,,,,,,,,0,42,43,42,40,3,37,4,4,4,5,5,4,3,4,4,3,39,9,1,1,1
Blondell Reynolds Brown,,,,,,,,,0,41,38,38,7,33,4,4,1,4,2,6,2,4,5,2,37,7,1,2,1
Joe Foster,,,,,,,,,,0,39,39,6,35,6,6,4,6,5,8,4,6,7,3,36,7,2,3,1
Heather A Steinmiller,,,,,,,,,,,0,38,2,35,3,2,2,4,2,2,2,2,1,1,33,9,1,2,1
Mark Aronchick,,,,,,,,,,,,0,4,35,5,3,4,6,3,3,3,3,3,3,31,7,4,2,1
Yasmeen Kaboud,,,,,,,,,,,,,0,3,24,21,21,21,20,21,21,19,21,21,18,5,13,5,1
Mary Jo Daley,,,,,,,,,,,,,,0,2,1,2,5,2,1,2,3,0,1,30,4,1,2,1
Lou Agre,,,,,,,,,,,,,,,0,23,23,23,22,22,23,21,21,21,13,8,9,3,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,23,21,23,23,21,20,23,22,12,8,6,2,1
Gwen Snyder,,,,,,,,,,,,,,,,,0,22,24,21,23,20,21,21,11,8,6,1,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,0,21,22,22,23,21,20,12,4,7,2,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,22,22,21,21,22,10,7,6,1,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,21,22,24,20,13,6,5,1,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,23,21,23,11,6,6,2,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,22,20,12,4,6,2,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,21,12,6,5,1,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,0,9,6,5,2,1
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,1
