col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,All
Morgan Cephas,"4,194",0,0,0,0,All
Lynwood W Savage,,"1,898",0,0,0,All
Steven Jones,,,"1,662",0,0,All
Edwin Santana,,,,"1,401",0,All
Jess Johnson,,,,,516,All
Total,"4,194","1,898","1,662","1,401",516,All
,Representative In The General Assembly 192nd District - Democrat,,,,,1
,Morgan Cephas,Steven Jones,Lynwood W Savage,Jess Johnson,Edwin Santana,1
Morgan Cephas,64,0,0,0,0,1
Steven Jones,,38,0,0,0,1
Lynwood W Savage,,,32,0,0,1
Jess Johnson,,,,18,0,1
Edwin Santana,,,,,12,1
Total,64,38,32,18,12,1
,Representative In The General Assembly 192nd District - Democrat,,,,,2
,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,2
Morgan Cephas,82,0,0,0,0,2
Lynwood W Savage,,49,0,0,0,2
Steven Jones,,,32,0,0,2
Edwin Santana,,,,22,0,2
Jess Johnson,,,,,11,2
Total,82,49,32,22,11,2
,Representative In The General Assembly 192nd District - Democrat,,,,,3
,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,3
Morgan Cephas,98,0,0,0,0,3
Lynwood W Savage,,27,0,0,0,3
Steven Jones,,,27,0,0,3
Jess Johnson,,,,9,0,3
Edwin Santana,,,,,8,3
Total,98,27,27,9,8,3
,Representative In The General Assembly 192nd District - Democrat,,,,,4
,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,4
Morgan Cephas,77,0,0,0,0,4
Steven Jones,,32,0,0,0,4
Edwin Santana,,,25,0,0,4
Lynwood W Savage,,,,22,0,4
Jess Johnson,,,,,4,4
Total,77,32,25,22,4,4
,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Morgan Cephas,Edwin Santana,Lynwood W Savage,Steven Jones,Jess Johnson,5
Morgan Cephas,45,0,0,0,0,5
Edwin Santana,,37,0,0,0,5
Lynwood W Savage,,,31,0,0,5
Steven Jones,,,,13,0,5
Jess Johnson,,,,,11,5
Total,45,37,31,13,11,5
,Representative In The General Assembly 192nd District - Democrat,,,,,6
,Morgan Cephas,Lynwood W Savage,Edwin Santana,Steven Jones,Jess Johnson,6
Morgan Cephas,82,0,0,0,0,6
Lynwood W Savage,,60,0,0,0,6
Edwin Santana,,,48,0,0,6
Steven Jones,,,,45,0,6
Jess Johnson,,,,,9,6
Total,82,60,48,45,9,6
,Representative In The General Assembly 192nd District - Democrat,,,,,7
,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,7
Morgan Cephas,103,0,0,0,0,7
Lynwood W Savage,,49,0,0,0,7
Steven Jones,,,31,0,0,7
Jess Johnson,,,,28,0,7
Edwin Santana,,,,,22,7
Total,103,49,31,28,22,7
,Representative In The General Assembly 192nd District - Democrat,,,,,8
,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,Lynwood W Savage,8
Morgan Cephas,146,0,0,0,0,8
Steven Jones,,60,0,0,0,8
Edwin Santana,,,43,0,0,8
Jess Johnson,,,,29,0,8
Lynwood W Savage,,,,,12,8
Total,146,60,43,29,12,8
,Representative In The General Assembly 192nd District - Democrat,,,,,9
,Lynwood W Savage,Morgan Cephas,Edwin Santana,Steven Jones,Jess Johnson,9
Lynwood W Savage,47,0,0,0,0,9
Morgan Cephas,,41,0,0,0,9
Edwin Santana,,,23,0,0,9
Steven Jones,,,,19,0,9
Jess Johnson,,,,,15,9
Total,47,41,23,19,15,9
,Representative In The General Assembly 192nd District - Democrat,,,,,10
,Morgan Cephas,Lynwood W Savage,Edwin Santana,Steven Jones,Jess Johnson,10
Morgan Cephas,128,0,0,0,0,10
Lynwood W Savage,,87,0,0,0,10
Edwin Santana,,,26,0,0,10
Steven Jones,,,,18,0,10
Jess Johnson,,,,,16,10
Total,128,87,26,18,16,10
,Representative In The General Assembly 192nd District - Democrat,,,,,11
,Morgan Cephas,Steven Jones,Lynwood W Savage,Edwin Santana,Jess Johnson,11
Morgan Cephas,106,0,0,0,0,11
Steven Jones,,72,0,0,0,11
Lynwood W Savage,,,48,0,0,11
Edwin Santana,,,,19,0,11
Jess Johnson,,,,,14,11
Total,106,72,48,19,14,11
,Representative In The General Assembly 192nd District - Democrat,,,,,12
,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,12
Morgan Cephas,154,0,0,0,0,12
Lynwood W Savage,,74,0,0,0,12
Steven Jones,,,51,0,0,12
Jess Johnson,,,,32,0,12
Edwin Santana,,,,,31,12
Total,154,74,51,32,31,12
,Representative In The General Assembly 192nd District - Democrat,,,,,13
,Morgan Cephas,Edwin Santana,Steven Jones,Lynwood W Savage,Jess Johnson,13
Morgan Cephas,104,0,0,0,0,13
Edwin Santana,,74,0,0,0,13
Steven Jones,,,48,0,0,13
Lynwood W Savage,,,,28,0,13
Jess Johnson,,,,,7,13
Total,104,74,48,28,7,13
,Representative In The General Assembly 192nd District - Democrat,,,,,14
,Morgan Cephas,Edwin Santana,Steven Jones,Lynwood W Savage,Jess Johnson,14
Morgan Cephas,136,0,0,0,0,14
Edwin Santana,,59,0,0,0,14
Steven Jones,,,57,0,0,14
Lynwood W Savage,,,,46,0,14
Jess Johnson,,,,,10,14
Total,136,59,57,46,10,14
,Representative In The General Assembly 192nd District - Democrat,,,,,15
,Morgan Cephas,Lynwood W Savage,Edwin Santana,Steven Jones,Jess Johnson,15
Morgan Cephas,86,0,0,0,0,15
Lynwood W Savage,,59,0,0,0,15
Edwin Santana,,,55,0,0,15
Steven Jones,,,,31,0,15
Jess Johnson,,,,,17,15
Total,86,59,55,31,17,15
,Representative In The General Assembly 192nd District - Democrat,,,,,16
,Edwin Santana,Morgan Cephas,Steven Jones,Lynwood W Savage,Jess Johnson,16
Edwin Santana,59,0,0,0,0,16
Morgan Cephas,,49,0,0,0,16
Steven Jones,,,23,0,0,16
Lynwood W Savage,,,,18,0,16
Jess Johnson,,,,,6,16
Total,59,49,23,18,6,16
,Representative In The General Assembly 192nd District - Democrat,,,,,17
,Morgan Cephas,Steven Jones,Lynwood W Savage,Edwin Santana,Jess Johnson,17
Morgan Cephas,81,0,0,0,0,17
Steven Jones,,51,0,0,0,17
Lynwood W Savage,,,41,0,0,17
Edwin Santana,,,,28,0,17
Jess Johnson,,,,,14,17
Total,81,51,41,28,14,17
,Representative In The General Assembly 192nd District - Democrat,,,,,18
,Morgan Cephas,Steven Jones,Lynwood W Savage,Edwin Santana,Jess Johnson,18
Morgan Cephas,110,0,0,0,0,18
Steven Jones,,56,0,0,0,18
Lynwood W Savage,,,49,0,0,18
Edwin Santana,,,,31,0,18
Jess Johnson,,,,,8,18
Total,110,56,49,31,8,18
,Representative In The General Assembly 192nd District - Democrat,,,,,19
,Morgan Cephas,Steven Jones,Lynwood W Savage,Edwin Santana,Jess Johnson,19
Morgan Cephas,147,0,0,0,0,19
Steven Jones,,97,0,0,0,19
Lynwood W Savage,,,63,0,0,19
Edwin Santana,,,,37,0,19
Jess Johnson,,,,,22,19
Total,147,97,63,37,22,19
,Representative In The General Assembly 192nd District - Democrat,,,,,20
,Morgan Cephas,Steven Jones,Lynwood W Savage,Edwin Santana,Jess Johnson,20
Morgan Cephas,99,0,0,0,0,20
Steven Jones,,60,0,0,0,20
Lynwood W Savage,,,47,0,0,20
Edwin Santana,,,,36,0,20
Jess Johnson,,,,,26,20
Total,99,60,47,36,26,20
,Representative In The General Assembly 192nd District - Democrat,,,,,21
,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,21
Morgan Cephas,131,0,0,0,0,21
Steven Jones,,73,0,0,0,21
Edwin Santana,,,56,0,0,21
Lynwood W Savage,,,,48,0,21
Jess Johnson,,,,,20,21
Total,131,73,56,48,20,21
,Representative In The General Assembly 192nd District - Democrat,,,,,22
,Morgan Cephas,Edwin Santana,Lynwood W Savage,Steven Jones,Jess Johnson,22
Morgan Cephas,94,0,0,0,0,22
Edwin Santana,,67,0,0,0,22
Lynwood W Savage,,,28,0,0,22
Steven Jones,,,,25,0,22
Jess Johnson,,,,,8,22
Total,94,67,28,25,8,22
,Representative In The General Assembly 192nd District - Democrat,,,,,23
,Morgan Cephas,Edwin Santana,Steven Jones,Lynwood W Savage,Jess Johnson,23
Morgan Cephas,142,0,0,0,0,23
Edwin Santana,,34,0,0,0,23
Steven Jones,,,31,0,0,23
Lynwood W Savage,,,,24,0,23
Jess Johnson,,,,,12,23
Total,142,34,31,24,12,23
,Representative In The General Assembly 192nd District - Democrat,,,,,24
,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,24
Morgan Cephas,155,0,0,0,0,24
Lynwood W Savage,,52,0,0,0,24
Steven Jones,,,47,0,0,24
Edwin Santana,,,,41,0,24
Jess Johnson,,,,,16,24
Total,155,52,47,41,16,24
,Representative In The General Assembly 192nd District - Democrat,,,,,25
,Morgan Cephas,Lynwood W Savage,Edwin Santana,Steven Jones,Jess Johnson,25
Morgan Cephas,109,0,0,0,0,25
Lynwood W Savage,,44,0,0,0,25
Edwin Santana,,,36,0,0,25
Steven Jones,,,,22,0,25
