col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,All
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,All
Ross Feinberg,188,515,471,446,All
Christopher M Vogler,,40,400,396,All
Dave Hackett,,,30,381,All
Seth Kaufer,,,,19,All
Total,897,599,542,503,All
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,1
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,1
Ross Feinberg,25,50,43,42,1
Christopher M Vogler,,4,33,31,1
Dave Hackett,,,3,31,1
Seth Kaufer,,,,1,1
Total,98,56,48,44,1
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,2
,Ross Feinberg,Dave Hackett,Christopher M Vogler,Seth Kaufer,2
Ross Feinberg,12,29,24,25,2
Dave Hackett,,2,22,19,2
Christopher M Vogler,,,2,19,2
Seth Kaufer,,,,1,2
Total,52,33,28,27,2
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,3
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,3
Ross Feinberg,4,14,14,13,3
Christopher M Vogler,,6,12,13,3
Dave Hackett,,,0,12,3
Seth Kaufer,,,,0,3
Total,22,21,15,14,3
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,4
,Ross Feinberg,Christopher M Vogler,Seth Kaufer,Dave Hackett,4
Ross Feinberg,11,27,24,24,4
Christopher M Vogler,,1,23,22,4
Seth Kaufer,,,1,20,4
Dave Hackett,,,,0,4
Total,51,35,30,29,4
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,5
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,5
Ross Feinberg,0,20,16,15,5
Christopher M Vogler,,0,13,15,5
Dave Hackett,,,0,13,5
Seth Kaufer,,,,1,5
Total,23,20,16,16,5
,Delegate To The Republican National Convention 1st District,,,Senator In The General Assembly 5th District - Republican,6
,Christopher M Vogler,Dave Hackett,Seth Kaufer,Ross Feinberg,6
Christopher M Vogler,1,9,9,9,6
Dave Hackett,,1,9,8,6
Seth Kaufer,,,1,7,6
Ross Feinberg,,,,2,6
Total,12,11,10,12,6
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,7
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,7
Ross Feinberg,24,54,47,47,7
Christopher M Vogler,,3,44,43,7
Dave Hackett,,,1,41,7
Seth Kaufer,,,,2,7
Total,94,63,53,53,7
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,8
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,8
Ross Feinberg,5,23,16,15,8
Christopher M Vogler,,0,13,13,8
Dave Hackett,,,1,13,8
Seth Kaufer,,,,1,8
Total,35,24,18,17,8
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,9
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,9
Ross Feinberg,9,26,24,23,9
Christopher M Vogler,,1,18,18,9
Dave Hackett,,,2,18,9
Seth Kaufer,,,,1,9
Total,47,28,27,25,9
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,10
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,10
Ross Feinberg,15,55,52,47,10
Christopher M Vogler,,3,40,37,10
Dave Hackett,,,3,36,10
Seth Kaufer,,,,3,10
Total,92,58,55,50,10
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,11
,Ross Feinberg,Dave Hackett,Christopher M Vogler,Seth Kaufer,11
Ross Feinberg,7,13,12,7,11
Dave Hackett,,2,7,7,11
Christopher M Vogler,,,2,6,11
Seth Kaufer,,,,0,11
Total,29,17,16,9,11
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,12
,Ross Feinberg,Christopher M Vogler,Seth Kaufer,Dave Hackett,12
Ross Feinberg,2,3,3,1,12
Christopher M Vogler,,0,0,0,12
Seth Kaufer,,,0,0,12
Dave Hackett,,,,0,12
Total,9,3,3,1,12
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,13
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,13
Ross Feinberg,1,8,7,8,13
Christopher M Vogler,,2,7,6,13
Dave Hackett,,,2,6,13
Seth Kaufer,,,,0,13
Total,11,10,9,8,13
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,14
,Ross Feinberg,Dave Hackett,Christopher M Vogler,Seth Kaufer,14
Ross Feinberg,2,6,4,3,14
Dave Hackett,,0,5,4,14
Christopher M Vogler,,,0,5,14
Seth Kaufer,,,,0,14
Total,8,7,6,5,14
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,15
,Ross Feinberg,Seth Kaufer,Christopher M Vogler,Dave Hackett,15
Ross Feinberg,4,4,3,3,15
Seth Kaufer,,0,3,3,15
Christopher M Vogler,,,0,3,15
Dave Hackett,,,,0,15
Total,8,4,3,3,15
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,16
,Ross Feinberg,Dave Hackett,Christopher M Vogler,Seth Kaufer,16
Ross Feinberg,6,15,11,11,16
Dave Hackett,,1,11,11,16
Christopher M Vogler,,,0,11,16
Seth Kaufer,,,,0,16
Total,25,18,13,13,16
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,17
,Ross Feinberg,Dave Hackett,Christopher M Vogler,Seth Kaufer,17
Ross Feinberg,7,19,19,19,17
Dave Hackett,,1,16,16,17
Christopher M Vogler,,,0,16,17
Seth Kaufer,,,,0,17
Total,32,20,19,19,17
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,18
,Ross Feinberg,Dave Hackett,Christopher M Vogler,Seth Kaufer,18
Ross Feinberg,1,8,10,9,18
Dave Hackett,,3,7,7,18
Christopher M Vogler,,,0,7,18
Seth Kaufer,,,,0,18
Total,14,11,10,9,18
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,19
,Ross Feinberg,Christopher M Vogler,Seth Kaufer,Dave Hackett,19
Ross Feinberg,13,21,19,18,19
Christopher M Vogler,,0,15,13,19
Seth Kaufer,,,0,14,19
Dave Hackett,,,,0,19
Total,42,21,19,18,19
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,20
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,20
Ross Feinberg,21,59,52,52,20
Christopher M Vogler,,4,55,56,20
Dave Hackett,,,3,53,20
Seth Kaufer,,,,2,20
Total,96,75,68,66,20
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,21
,Ross Feinberg,Seth Kaufer,Christopher M Vogler,Dave Hackett,21
Ross Feinberg,2,9,10,11,21
Seth Kaufer,,3,8,8,21
Christopher M Vogler,,,1,8,21
Dave Hackett,,,,0,21
Total,16,12,11,11,21
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,22
,Ross Feinberg,Christopher M Vogler,Seth Kaufer,Dave Hackett,22
Ross Feinberg,6,14,15,12,22
Christopher M Vogler,,6,10,10,22
Seth Kaufer,,,0,9,22
Dave Hackett,,,,1,22
Total,27,20,15,13,22
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,23
,Ross Feinberg,Christopher M Vogler,Dave Hackett,Seth Kaufer,23
Ross Feinberg,9,39,33,29,23
Christopher M Vogler,,4,32,32,23
Dave Hackett,,,4,31,23
Seth Kaufer,,,,2,23
Total,54,47,41,35,23
