col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,All
,Jim Pio,John Brown,All
Jim Pio,84,287,All
John Brown,,23,All
Total,371,310,All
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,1
,Jim Pio,John Brown,1
Jim Pio,4,26,1
John Brown,,1,1
Total,30,27,1
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,3
,Jim Pio,John Brown,3
Jim Pio,4,20,3
John Brown,,2,3
Total,24,22,3
,Auditor General - Republican,Representative In The General Assembly 172nd District - Republican,4
,John Brown,Jim Pio,4
John Brown,1,24,4
Jim Pio,,0,4
Total,25,24,4
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,8
,Jim Pio,John Brown,8
Jim Pio,47,67,8
John Brown,,2,8
Total,114,69,8
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,9
,Jim Pio,John Brown,9
Jim Pio,7,24,9
John Brown,,2,9
Total,31,26,9
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,13
,Jim Pio,John Brown,13
Jim Pio,5,11,13
John Brown,,3,13
Total,16,14,13
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,14
,Jim Pio,John Brown,14
Jim Pio,4,17,14
John Brown,,2,14
Total,21,19,14
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,15
,Jim Pio,John Brown,15
Jim Pio,5,24,15
John Brown,,2,15
Total,29,26,15
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,32
,Jim Pio,John Brown,32
Jim Pio,4,27,32
John Brown,,3,32
Total,31,30,32
,Representative In The General Assembly 172nd District - Republican,Auditor General - Republican,33
,Jim Pio,John Brown,33
Jim Pio,4,23,33
John Brown,,2,33
Total,27,25,33
,Auditor General - Republican,Representative In The General Assembly 172nd District - Republican,34
,John Brown,Jim Pio,34
John Brown,1,12,34
Jim Pio,,0,34
Total,13,12,34
,Auditor General - Republican,Representative In The General Assembly 172nd District - Republican,40
,John Brown,Jim Pio,40
John Brown,2,12,40
Jim Pio,,0,40
Total,14,12,40
