col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,All
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Michael J Mcmonagle,Gilbert Cox,Tom Ellis,Shannon Oscar,Lauren E Casper,Alan Apt,Pam Levy,All
Donald J Trump,135,0,0,0,0,0,110,119,126,65,110,45,51,All
Ted Cruz,,64,0,0,0,0,63,45,25,61,17,54,36,All
John R Kasich,,,26,0,0,0,50,23,30,39,16,26,34,All
Marco Rubio,,,,8,0,0,1,1,1,1,3,3,0,All
Ben Carson,,,,,4,0,3,2,1,4,2,2,5,All
Jeb Bush,,,,,,1,1,0,2,2,1,1,4,All
Michael J Mcmonagle,,,,,,,1,34,73,45,38,28,50,All
Gilbert Cox,,,,,,,,1,80,53,82,53,23,All
Tom Ellis,,,,,,,,,0,26,81,18,31,All
Shannon Oscar,,,,,,,,,,0,24,74,57,All
Lauren E Casper,,,,,,,,,,,1,13,18,All
Alan Apt,,,,,,,,,,,,0,33,All
Pam Levy,,,,,,,,,,,,,1,All
Total,411,218,126,15,11,7,230,194,186,177,151,136,133,All
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,1
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,Michael J Mcmonagle,Lauren E Casper,Pam Levy,Tom Ellis,Gilbert Cox,Shannon Oscar,Alan Apt,1
Donald J Trump,8,0,0,0,0,0,8,5,5,6,4,4,1,1
Ted Cruz,,0,0,0,0,0,7,3,3,4,3,0,2,1
John R Kasich,,,0,0,0,0,2,2,3,1,1,3,2,1
Jeb Bush,,,,0,0,0,0,1,0,0,0,0,0,1
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,1
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,1
Michael J Mcmonagle,,,,,,,0,3,5,7,2,2,1,1
Lauren E Casper,,,,,,,,0,3,3,4,1,1,1
Pam Levy,,,,,,,,,0,4,1,6,2,1
Tom Ellis,,,,,,,,,,0,2,2,0,1
Gilbert Cox,,,,,,,,,,,0,1,2,1
Shannon Oscar,,,,,,,,,,,,0,2,1
Alan Apt,,,,,,,,,,,,,0,1
Total,25,9,6,1,0,0,17,11,11,11,8,7,5,1
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,2
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Gilbert Cox,Michael J Mcmonagle,Shannon Oscar,Tom Ellis,Alan Apt,Lauren E Casper,Pam Levy,2
Donald J Trump,8,0,0,0,0,0,14,10,9,10,6,7,5,2
Ted Cruz,,4,0,0,0,0,6,4,9,4,7,2,3,2
John R Kasich,,,1,0,0,0,4,9,5,3,2,2,3,2
Marco Rubio,,,,1,0,0,0,0,0,0,0,1,0,2
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,2
Jeb Bush,,,,,,0,0,0,0,0,0,0,0,2
Gilbert Cox,,,,,,,0,6,11,7,8,6,3,2
Michael J Mcmonagle,,,,,,,,0,7,8,2,2,4,2
Shannon Oscar,,,,,,,,,0,4,9,3,6,2
Tom Ellis,,,,,,,,,,0,3,6,1,2
Alan Apt,,,,,,,,,,,0,2,3,2
Lauren E Casper,,,,,,,,,,,,0,1,2
Pam Levy,,,,,,,,,,,,,0,2
Total,35,18,13,2,0,0,24,23,23,17,15,12,11,2
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,3
,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,Gilbert Cox,Tom Ellis,Michael J Mcmonagle,Pam Levy,Lauren E Casper,Shannon Oscar,Alan Apt,3
Donald J Trump,9,0,0,0,0,0,5,4,3,1,2,1,2,3
Ted Cruz,,0,0,0,0,0,1,2,2,2,1,2,1,3
John R Kasich,,,3,0,0,0,1,0,0,1,1,0,0,3
Jeb Bush,,,,0,0,0,0,0,0,1,0,1,0,3
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,3
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,3
Gilbert Cox,,,,,,,0,3,1,2,2,1,1,3
Tom Ellis,,,,,,,,0,3,1,2,1,0,3
Michael J Mcmonagle,,,,,,,,,0,1,1,1,1,3
Pam Levy,,,,,,,,,,0,1,1,2,3
Lauren E Casper,,,,,,,,,,,0,0,0,3
Shannon Oscar,,,,,,,,,,,,0,1,3
Alan Apt,,,,,,,,,,,,,0,3
Total,18,5,4,1,0,0,7,6,5,5,4,4,3,3
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,4
,Donald J Trump,Ted Cruz,John R Kasich,Ben Carson,Marco Rubio,Jeb Bush,Michael J Mcmonagle,Lauren E Casper,Tom Ellis,Shannon Oscar,Pam Levy,Alan Apt,Gilbert Cox,4
Donald J Trump,6,0,0,0,0,0,6,6,6,2,2,3,4,4
Ted Cruz,,3,0,0,0,0,7,3,4,5,5,4,2,4
John R Kasich,,,1,0,0,0,2,1,0,1,1,0,0,4
Ben Carson,,,,1,0,0,1,1,1,1,1,0,1,4
Marco Rubio,,,,,1,0,0,0,0,0,0,0,0,4
Jeb Bush,,,,,,0,0,0,0,0,0,0,0,4
Michael J Mcmonagle,,,,,,,0,4,4,2,4,2,2,4
Lauren E Casper,,,,,,,,0,5,3,2,3,3,4
Tom Ellis,,,,,,,,,0,2,2,1,5,4
Shannon Oscar,,,,,,,,,,0,3,3,1,4
Pam Levy,,,,,,,,,,,0,4,2,4
Alan Apt,,,,,,,,,,,,0,1,4
Gilbert Cox,,,,,,,,,,,,,0,4
Total,19,17,4,3,1,0,16,11,11,10,9,8,8,4
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,5
,Donald J Trump,Ted Cruz,John R Kasich,Ben Carson,Marco Rubio,Jeb Bush,Shannon Oscar,Gilbert Cox,Alan Apt,Michael J Mcmonagle,Tom Ellis,Pam Levy,Lauren E Casper,5
Donald J Trump,28,0,0,0,0,0,9,16,7,14,13,6,15,5
Ted Cruz,,12,0,0,0,0,7,3,9,5,3,5,0,5
John R Kasich,,,7,0,0,0,7,6,5,4,6,4,2,5
Ben Carson,,,,0,0,0,2,0,1,0,0,2,1,5
Marco Rubio,,,,,1,0,0,0,1,0,0,0,0,5
Jeb Bush,,,,,,0,0,0,0,0,0,1,0,5
Shannon Oscar,,,,,,,0,6,14,5,5,8,4,5
Gilbert Cox,,,,,,,,0,9,7,10,3,13,5
Alan Apt,,,,,,,,,0,1,2,5,3,5
Michael J Mcmonagle,,,,,,,,,,1,6,8,6,5
Tom Ellis,,,,,,,,,,,0,5,9,5
Pam Levy,,,,,,,,,,,,0,1,5
Lauren E Casper,,,,,,,,,,,,,0,5
Total,59,28,22,2,2,1,26,25,24,24,22,19,18,5
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,6
,Donald J Trump,Ted Cruz,John R Kasich,Ben Carson,Jeb Bush,Marco Rubio,Michael J Mcmonagle,Gilbert Cox,Tom Ellis,Alan Apt,Pam Levy,Shannon Oscar,Lauren E Casper,6
Donald J Trump,6,0,0,0,0,0,6,9,8,3,2,2,5,6
Ted Cruz,,2,0,0,0,0,5,1,1,2,3,3,0,6
John R Kasich,,,0,0,0,0,1,1,1,0,1,1,1,6
Ben Carson,,,,0,0,0,2,0,0,1,1,0,0,6
Jeb Bush,,,,,0,0,0,0,0,0,0,0,0,6
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,6
Michael J Mcmonagle,,,,,,,0,2,4,3,4,2,1,6
Gilbert Cox,,,,,,,,0,5,4,1,3,4,6
Tom Ellis,,,,,,,,,0,1,2,0,3,6
Alan Apt,,,,,,,,,,0,3,3,0,6
Pam Levy,,,,,,,,,,,0,1,1,6
Shannon Oscar,,,,,,,,,,,,0,2,6
Lauren E Casper,,,,,,,,,,,,,0,6
Total,21,9,4,2,0,0,14,12,10,7,7,7,6,6
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,7
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Michael J Mcmonagle,Gilbert Cox,Tom Ellis,Alan Apt,Shannon Oscar,Lauren E Casper,Pam Levy,7
Donald J Trump,11,0,0,0,0,0,8,10,14,5,6,12,1,7
Ted Cruz,,5,0,0,0,0,5,5,0,7,7,2,4,7
John R Kasich,,,3,0,0,0,7,2,3,4,2,0,2,7
Marco Rubio,,,,1,0,0,0,0,0,0,0,0,0,7
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,7
Jeb Bush,,,,,,0,0,0,0,0,0,0,0,7
Michael J Mcmonagle,,,,,,,0,2,5,5,3,3,1,7
Gilbert Cox,,,,,,,,0,8,3,2,10,1,7
Tom Ellis,,,,,,,,,0,3,0,10,2,7
Alan Apt,,,,,,,,,,0,9,2,4,7
Shannon Oscar,,,,,,,,,,,0,0,5,7
Lauren E Casper,,,,,,,,,,,,0,0,7
Pam Levy,,,,,,,,,,,,,0,7
Total,36,22,13,1,0,0,20,17,17,16,15,14,7,7
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,8
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Gilbert Cox,Lauren E Casper,Alan Apt,Pam Levy,Shannon Oscar,Michael J Mcmonagle,Tom Ellis,8
