col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,,,All
,Vincent Hughes,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,All
Vincent Hughes,334,"1,105",681,402,377,All
Katie Mcginty,,157,0,0,0,All
Joe Sestak,,,94,0,0,All
Joseph J Vodvarka,,,,38,0,All
John Fetterman,,,,,61,All
Total,"2,899","1,262",775,440,438,All
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,,,1
,Vincent Hughes,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,1
Vincent Hughes,18,63,26,25,19,1
Katie Mcginty,,6,0,0,0,1
Joseph J Vodvarka,,,3,0,0,1
Joe Sestak,,,,2,0,1
John Fetterman,,,,,5,1
Total,151,69,29,27,24,1
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,,,2
,Vincent Hughes,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Vincent Hughes,27,64,34,26,25,2
Katie Mcginty,,13,0,0,0,2
Joe Sestak,,,7,0,0,2
John Fetterman,,,,4,0,2
Joseph J Vodvarka,,,,,2,2
Total,176,77,41,30,27,2
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,,,3
,Vincent Hughes,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
Vincent Hughes,9,58,34,19,15,3
Katie Mcginty,,6,0,0,0,3
Joe Sestak,,,2,0,0,3
John Fetterman,,,,0,0,3
Joseph J Vodvarka,,,,,4,3
Total,135,64,36,19,19,3
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,,,4
,Vincent Hughes,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Vincent Hughes,25,57,36,25,22,4
Katie Mcginty,,4,0,0,0,4
Joe Sestak,,,1,0,0,4
John Fetterman,,,,4,0,4
Joseph J Vodvarka,,,,,0,4
Total,165,61,37,29,22,4
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,,,5
,Vincent Hughes,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Vincent Hughes,22,44,33,16,8,5
Katie Mcginty,,8,0,0,0,5
Joe Sestak,,,5,0,0,5
John Fetterman,,,,5,0,5
Joseph J Vodvarka,,,,,1,5
Total,123,52,38,21,9,5
,Senator In The General Assembly 7th District - Democrat,United States Senator - Democrat,,,,6
,Vincent Hughes,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,6
Vincent Hughes,18,74,56,29,30,6
Katie Mcginty,,9,0,0,0,6
Joe Sestak,,,7,0,0,6
John Fetterman,,,,5,0,6
Joseph J Vodvarka,,,,,4,6
Total,207,83,63,34,34,6
