col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Joe Hohenstein,Allyson Y Schwartz,Betsy May Kilkenny,Michael J Rahming,Val Arkoosh,Mike Stack,Elaine Tomlin,Mark B Cohen,Louis Farinella,Charles Quann,Henry Albert,W Gerard Oleksiak,Linda A Fields,Melissa Robbins,Bev Hahn,All
Joe Hohenstein,82,"1,095",800,720,706,673,634,577,606,598,486,510,473,461,411,All
Allyson Y Schwartz,,71,821,302,743,687,658,264,631,626,190,529,181,174,134,All
Betsy May Kilkenny,,,7,234,711,608,639,195,595,601,144,518,128,122,85,All
Michael J Rahming,,,,42,227,173,167,540,149,148,505,90,456,458,430,All
Val Arkoosh,,,,,5,554,581,166,564,574,121,495,110,109,77,All
Mike Stack,,,,,,8,579,201,563,552,148,527,155,154,116,All
Elaine Tomlin,,,,,,,0,176,585,593,130,509,123,122,83,All
Mark B Cohen,,,,,,,,9,171,161,534,101,482,475,440,All
Louis Farinella,,,,,,,,,7,571,116,506,103,98,74,All
Charles Quann,,,,,,,,,,1,117,506,94,94,68,All
Henry Albert,,,,,,,,,,,1,70,483,470,449,All
W Gerard Oleksiak,,,,,,,,,,,,0,78,68,54,All
Linda A Fields,,,,,,,,,,,,,1,474,463,All
Melissa Robbins,,,,,,,,,,,,,,5,456,All
Bev Hahn,,,,,,,,,,,,,,,1,All
Total,"1,822","1,323",932,899,826,792,726,724,703,687,602,582,576,570,503,All
